# Initial mass = 2.000, Z =  0.0028, Y =  0.250, M_mix = 0.00E+00
# Final mass = 0.659, Mass expelled =   1.3410
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -6.2092364E-02  9.3978459E-01  1.0018770E+00  7.0080870E-01  7.4716753E-01 -2.7818484E-02
      d      2   8.3193707E-18  8.3193707E-18  0.0000000E+00  6.2038550E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.5475936E-04  2.5475936E-04  0.0000000E+00  1.8997713E-04  0.0000000E+00  0.0000000E+00
    he4      4   4.7083765E-02  3.8229418E-01  3.3521041E-01  2.8508139E-01  2.4998912E-01  5.7047740E-02
    li7      7  -2.1404842E-09  2.9984745E-10  2.4403317E-09  2.2359986E-10  1.8199209E-09 -9.1058099E-01
    be7      7   1.1660838E-17  1.1660838E-17  0.0000000E+00  8.6956270E-18  0.0000000E+00  0.0000000E+00
     b8      8   2.4176884E-26  2.4176884E-26  0.0000000E+00  1.8028994E-26  0.0000000E+00  0.0000000E+00
    c12     12   1.3533171E-02  1.4205062E-02  6.7189033E-04  1.0592885E-02  5.0107419E-04  1.3251122E+00
    c13     13   1.1605628E-05  1.9747620E-05  8.1419921E-06  1.4726038E-05  6.0720358E-06  3.8475159E-01
    c14     14   4.4700044E-09  4.4700044E-09  0.0000000E+00  3.3333361E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   3.2418277E-04  5.2283326E-04  1.9865049E-04  3.8988306E-04  1.4814714E-04  4.2024112E-01
    n15     15  -2.4510189E-07  2.4419802E-07  4.8929991E-07  1.8210140E-07  3.6490411E-07 -3.0186549E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   2.4255738E-04  1.8649972E-03  1.6224398E-03  1.3907509E-03  1.2099633E-03  6.0477138E-02
    o17     17   1.3242623E-05  1.3897549E-05  6.5492600E-07  1.0363570E-05  4.8842276E-07  1.3267136E+00
    o18     18  -1.3294898E-06  2.3209996E-06  3.6504894E-06  1.7307973E-06  2.7224175E-06 -1.9670852E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
