# Initial mass = 5.500, Z =  0.0028, Y =  0.250, M_mix = 0.00E+00
# Final mass = 0.947, Mass expelled =   4.5530
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -4.0502644E-01  2.9966033E+00  3.4016297E+00  6.5816015E-01  7.4716753E-01 -5.5086397E-02
      d      2   2.2672786E-17  2.2672786E-17  0.0000000E+00  4.9797464E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.4463436E-06  2.4463436E-06  0.0000000E+00  5.3730366E-07  0.0000000E+00  0.0000000E+00
    he4      4   3.8825083E-01  1.5263764E+00  1.1381255E+00  3.3524626E-01  2.4998912E-01  1.2744282E-01
    li7      7  -5.8325522E-10  7.7022984E-09  8.2855536E-09  1.6916973E-09  1.8199209E-09 -3.1729840E-02
    be7      7   2.7463247E-11  2.7463247E-11  0.0000000E+00  6.0319011E-12  0.0000000E+00  0.0000000E+00
     b8      8   1.2687324E-24  1.2687324E-24  0.0000000E+00  2.7865853E-25  0.0000000E+00  0.0000000E+00
    c12     12  -4.3337548E-04  1.8478649E-03  2.2812404E-03  4.0585655E-04  5.0107419E-04 -9.1529489E-02
    c13     13   3.0374524E-04  3.3138940E-04  2.7644157E-05  7.2784846E-05  6.0720358E-06  1.0787066E+00
    c14     14   1.2606507E-08  1.2606507E-08  0.0000000E+00  2.7688352E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.8799486E-02  1.9473955E-02  6.7446951E-04  4.2771697E-03  1.4814714E-04  1.4604633E+00
    n15     15  -1.1813838E-06  4.7991506E-07  1.6612989E-06  1.0540634E-07  3.6490411E-07 -5.3931206E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -2.2702280E-03  3.2383723E-03  5.5086003E-03  7.1126118E-04  1.2099633E-03 -2.3074311E-01
    o17     17   9.6114018E-06  1.1835044E-05  2.2236422E-06  2.5993947E-06  4.8842276E-07  7.2607636E-01
    o18     18  -1.2337864E-05  5.6486101E-08  1.2394350E-05  1.2406347E-08  2.7224175E-06 -2.3413110E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   1.5539757E-38  1.5539757E-38  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19  -2.2135600E-07  1.3556740E-07  3.5692341E-07  2.9775400E-08  7.8398187E-08 -4.2044842E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20  -6.0407910E-06  1.1239448E-03  1.1299856E-03  2.4685805E-04  2.4820119E-04 -2.3565951E-03
   ne21     21  -2.6918506E-06  1.5232510E-07  2.8441757E-06  3.3455983E-08  6.2472282E-07 -1.2712137E+00
   ne22     22   2.7513356E-04  3.6653105E-04  9.1397487E-05  8.0503196E-05  2.0075448E-05  6.0314792E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.8041676E-10  1.8041676E-10  0.0000000E+00  3.9625907E-11  0.0000000E+00  0.0000000E+00
