# Initial mass = 3.500, Z =  0.0028, Y =  0.250, M_mix = 1.00E-03
# Final mass = 0.848, Mass expelled =   2.6520
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -8.4248066E-02  1.8970909E+00  1.9813390E+00  7.1534342E-01  7.4716753E-01 -1.8903403E-02
      d      2   1.5466792E-17  1.5466792E-17  0.0000000E+00  5.8321233E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.9691062E-04  1.9691062E-04  0.0000000E+00  7.4249852E-05  0.0000000E+00  0.0000000E+00
    he4      4   6.4427257E-02  7.2734845E-01  6.6292119E-01  2.7426410E-01  2.4998912E-01  4.0247828E-02
    li7      7   8.3879669E-08  8.8705733E-08  4.8260667E-09  3.3448615E-08  1.8199209E-09  1.2643256E+00
    be7      7   9.6189810E-13  9.6189810E-13  0.0000000E+00  3.6270666E-13  0.0000000E+00  0.0000000E+00
     b8      8   6.8301399E-24  6.8301399E-24  0.0000000E+00  2.5754674E-24  0.0000000E+00  0.0000000E+00
    c12     12   1.5072147E-02  1.6400896E-02  1.3287487E-03  6.1843498E-03  5.0107419E-04  1.0913920E+00
    c13     13   7.2723086E-04  7.4333267E-04  1.6101825E-05  2.8029134E-04  6.0720358E-06  1.6642754E+00
    c14     14   1.3570848E-07  1.3570848E-07  0.0000000E+00  5.1172123E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   8.5918582E-04  1.2520425E-03  3.9285663E-04  4.7211253E-04  1.4814714E-04  5.0335228E-01
    n15     15  -9.2742755E-07  4.0225132E-08  9.6765268E-07  1.5167847E-08  3.6490411E-07 -1.3812549E+00
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   4.2771874E-04  3.6362996E-03  3.2085809E-03  1.3711536E-03  1.2099633E-03  5.4313898E-02
    o17     17   1.3865526E-05  1.5160726E-05  1.2951996E-06  5.7167135E-06  4.8842276E-07  1.0683506E+00
    o18     18  -4.9889422E-06  2.2303645E-06  7.2193070E-06  8.4101219E-07  2.7224175E-06 -5.1015246E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   2.4391795E-06  2.6470759E-06  2.0789632E-07  9.9814315E-07  7.8398187E-08  1.1048869E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   3.3002114E-05  6.9118210E-04  6.5817998E-04  2.6062672E-04  2.4820119E-04  2.1215066E-02
   ne21     21   3.2577700E-06  4.9144101E-06  1.6566401E-06  1.8530957E-06  6.2472282E-07  4.7221050E-01
   ne22     22   2.2045684E-03  2.2578044E-03  5.3236072E-05  8.5135904E-04  2.0075448E-05  1.6274476E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.7803730E-13  1.7803730E-13  0.0000000E+00  6.7133216E-14  0.0000000E+00  0.0000000E+00
   na23     23   3.0239315E-05  4.8056569E-05  1.7817254E-05  1.8120876E-05  6.7189276E-06  4.3087929E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   2.2856402E-06  3.1624935E-04  3.1396371E-04  1.1924937E-04  1.1839645E-04  3.1174144E-03
   mg25     25   1.1825421E-04  1.5965762E-04  4.1403408E-05  6.0202718E-05  1.5613321E-05  5.8612084E-01
   mg26     26   1.2114117E-04  1.6854968E-04  4.7408514E-05  6.3555686E-05  1.7877861E-05  5.5083889E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   2.8056885E-08  2.8056885E-08  0.0000000E+00  1.0579519E-08  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   8.5984339E-06  3.8830345E-05  3.0231911E-05  1.4641909E-05  1.1400523E-05  1.0867292E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   1.2555887E-05  3.6019602E-04  3.4764013E-04  1.3582052E-04  1.3109591E-04  1.5376251E-02
   si29     29   2.4746241E-06  2.0758096E-05  1.8283472E-05  7.8273360E-06  6.8947397E-06  5.5096108E-02
   si30     30   4.4674498E-06  1.6935248E-05  1.2467798E-05  6.3858397E-06  4.7016356E-06  1.3296905E-01
    p31     31   2.2062229E-06  5.6772942E-06  3.4710713E-06  2.1407593E-06  1.3089490E-06  2.1364510E-01
    p32     32   3.4125312E-32  3.4125312E-32  0.0000000E+00  1.2867763E-32  0.0000000E+00  0.0000000E+00
    p33     33   8.9472708E-33  8.9472708E-33  0.0000000E+00  3.3737823E-33  0.0000000E+00  0.0000000E+00
    s32     32  -1.9296713E-06  1.6466231E-04  1.6659198E-04  6.2089857E-05  6.2822226E-05 -5.0926758E-03
    s33     33   5.0521862E-08  1.4259174E-06  1.3753955E-06  5.3767621E-07  5.1866482E-07  1.5634026E-02
    s34     34   1.0303083E-06  9.0292424E-06  7.9989341E-06  3.4046916E-06  3.0164167E-06  5.2586466E-02
    s35     35  -2.2846153E-24 -2.2846153E-24  0.0000000E+00 -8.6146875E-25  0.0000000E+00  0.0000000E+00
    s36     36   1.8996870E-07  2.2945314E-07  3.9484434E-08  8.6520785E-08  1.4889672E-08  7.6423532E-01
   cl35     35  -1.0292979E-08  1.6986357E-06  1.7089287E-06  6.4051119E-07  6.4444100E-07 -2.6564496E-03
   cl36     36   2.4175770E-09  2.4175770E-09  0.0000000E+00  9.1160518E-10  0.0000000E+00  0.0000000E+00
   cl37     37   1.7592384E-07  7.5331496E-07  5.7739112E-07  2.8405540E-07  2.1773552E-07  1.1547376E-01
   ar36     36  -7.2192051E-07  3.1100841E-05  3.1822761E-05  1.1727315E-05  1.2000438E-05 -9.9984892E-03
   ar37     37   1.7534354E-27  1.7534354E-27  0.0000000E+00  6.6117469E-28  0.0000000E+00  0.0000000E+00
   ar38     38   2.5362988E-07  6.3611387E-06  6.1075089E-06  2.3986192E-06  2.3031557E-06  1.7637989E-02
   ar39     39   1.8148069E-10  1.8148069E-10  0.0000000E+00  6.8431628E-11  0.0000000E+00  0.0000000E+00
   ar40     40   9.4366207E-08  1.0464859E-07  1.0282385E-08  3.9460250E-08  3.8775112E-09  1.0076067E+00
    k39     39   5.5121063E-08  1.7119029E-06  1.6567818E-06  6.4551386E-07  6.2477625E-07  1.4181051E-02
    k40     40   2.1179130E-09  2.3861144E-09  2.6820152E-10  8.9974145E-10  1.0113942E-10  9.4919729E-01
    k41     41   1.2858408E-08  1.3855288E-07  1.2569447E-07  5.2244673E-08  4.7399677E-08  4.2266618E-02
   ca40     40  -5.4123848E-07  2.8143624E-05  2.8684863E-05  1.0612226E-05  1.0817129E-05 -8.3055273E-03
