# Initial mass = 3.500, Z =  0.0028, Y =  0.250, M_mix = 1.00E-04
# Final mass = 0.848, Mass expelled =   2.6520
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -8.4262729E-02  1.8970762E+00  1.9813390E+00  7.1533793E-01  7.4716753E-01 -1.8906727E-02
      d      2   1.5467114E-17  1.5467114E-17  0.0000000E+00  5.8322449E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.9708544E-04  1.9708544E-04  0.0000000E+00  7.4315773E-05  0.0000000E+00  0.0000000E+00
    he4      4   6.4777970E-02  7.2769916E-01  6.6292119E-01  2.7439636E-01  2.4998912E-01  4.0457252E-02
    li7      7   8.6169450E-08  9.0995520E-08  4.8260667E-09  3.4312034E-08  1.8199209E-09  1.2753941E+00
    be7      7   9.7090738E-13  9.7090738E-13  0.0000000E+00  3.6610382E-13  0.0000000E+00  0.0000000E+00
     b8      8   6.9352146E-24  6.9352146E-24  0.0000000E+00  2.6150883E-24  0.0000000E+00  0.0000000E+00
    c12     12   1.6755491E-02  1.8084239E-02  1.3287487E-03  6.8190945E-03  5.0107419E-04  1.1338247E+00
    c13     13   7.9993327E-04  8.1603508E-04  1.6101825E-05  3.0770552E-04  6.0720358E-06  1.7048010E+00
    c14     14   2.8571701E-08  2.8571701E-08  0.0000000E+00  1.0773642E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   8.5869629E-04  1.2515530E-03  3.9285663E-04  4.7192792E-04  1.4814714E-04  5.0318241E-01
    n15     15  -9.2831368E-07  3.9338975E-08  9.6765268E-07  1.4833700E-08  3.6490411E-07 -1.3909293E+00
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   1.5816721E-04  3.3667481E-03  3.2085809E-03  1.2695128E-03  1.2099633E-03  2.0864869E-02
    o17     17   1.3832400E-05  1.5127600E-05  1.2951996E-06  5.7042230E-06  4.8842276E-07  1.0674007E+00
    o18     18  -4.9986447E-06  2.2206621E-06  7.2193070E-06  8.3735364E-07  2.7224175E-06 -5.1204586E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   1.6807758E-06  1.8886720E-06  2.0789632E-07  7.1216891E-07  7.8398187E-08  9.5827699E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   4.1018357E-06  6.6228182E-04  6.5817998E-04  2.4972917E-04  2.4820119E-04  2.6654103E-03
   ne21     21   1.4353448E-06  3.0919848E-06  1.6566401E-06  1.1659067E-06  6.2472282E-07  2.7097645E-01
   ne22     22   6.1473757E-04  6.6797365E-04  5.3236072E-05  2.5187543E-04  2.0075448E-05  1.0985206E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.1980953E-13  1.1980953E-13  0.0000000E+00  4.5177044E-14  0.0000000E+00  0.0000000E+00
   na23     23   1.1530137E-05  2.9347391E-05  1.7817254E-05  1.1066135E-05  6.7189276E-06  2.1669602E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -8.0737518E-06  3.0588996E-04  3.1396371E-04  1.1534311E-04  1.1839645E-04 -1.1347008E-02
   mg25     25   4.8440641E-05  8.9844048E-05  4.1403408E-05  3.3877845E-05  1.5613321E-05  3.3642048E-01
   mg26     26   3.4074696E-05  8.1483209E-05  4.7408514E-05  3.0725190E-05  1.7877861E-05  2.3517904E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   2.4879263E-08  2.4879263E-08  0.0000000E+00  9.3813206E-09  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   7.5328735E-06  3.7764785E-05  3.0231911E-05  1.4240114E-05  1.1400523E-05  9.6588701E-02
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   7.8068115E-06  3.5544694E-04  3.4764013E-04  1.3402976E-04  1.3109591E-04  9.6121402E-03
   si29     29   1.3097397E-06  1.9593212E-05  1.8283472E-05  7.3880883E-06  6.8947397E-06  3.0014185E-02
   si30     30   2.1487967E-06  1.4616595E-05  1.2467798E-05  5.5115361E-06  4.7016356E-06  6.9023699E-02
