# Initial mass = 1.150, Z =  0.0028, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.648, Mass expelled =   0.5020
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.3848960E-02  3.6115438E-01  3.7500334E-01  7.1943104E-01  7.4716753E-01 -1.6428795E-02
      d      2   1.9538722E-18  1.9538722E-18  0.0000000E+00  3.8921755E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.4108454E-04  1.4108454E-04  0.0000000E+00  2.8104492E-04  0.0000000E+00  0.0000000E+00
    he4      4   1.3010085E-02  1.3847962E-01  1.2546954E-01  2.7585584E-01  2.4998912E-01  4.2761084E-02
    li7      7  -4.8062115E-10  4.3279708E-10  9.1341823E-10  8.6214558E-10  1.8199209E-09 -3.2447192E-01
    be7      7   1.0219590E-17  1.0219590E-17  0.0000000E+00  2.0357749E-17  0.0000000E+00  0.0000000E+00
     b8      8   3.7700683E-28  3.7700683E-28  0.0000000E+00  7.5100964E-28  0.0000000E+00  0.0000000E+00
    c12     12   5.1916519E-04  7.7065430E-04  2.5148911E-04  1.5351679E-03  5.0107419E-04  4.8625386E-01
    c13     13   5.1021048E-06  8.1496592E-06  3.0475544E-06  1.6234380E-05  6.0720358E-06  4.2710137E-01
    c14     14   5.8609793E-09  5.8609793E-09  0.0000000E+00  1.1675258E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   7.8293466E-05  1.5264851E-04  7.4355048E-05  3.0408072E-04  1.4814714E-04  3.1229565E-01
    n15     15  -6.3561984E-08  1.1958336E-07  1.8314535E-07  2.3821387E-07  3.6490411E-07 -1.8521172E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   3.2289885E-05  6.3957041E-04  6.0728053E-04  1.2740446E-03  1.2099633E-03  2.2412430E-02
    o17     17   3.9284134E-07  6.3798069E-07  2.4513935E-07  1.2708779E-06  4.8842276E-07  4.1530794E-01
    o18     18  -2.4918688E-07  1.1171943E-06  1.3663812E-06  2.2254867E-06  2.7224175E-06 -8.7529726E-02
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   7.1750989E-08  1.1109904E-07  3.9348048E-08  2.2131283E-07  7.8398187E-08  4.5070058E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   5.5428245E-08  1.2462759E-04  1.2457217E-04  2.4826213E-04  2.4820119E-04  1.0658534E-04
   ne21     21   4.6812289E-08  3.6036064E-07  3.1354836E-07  7.1784990E-07  6.2472282E-07  6.0346272E-02
   ne22     22   6.1140818E-05  7.1216680E-05  1.0075866E-05  1.4186589E-04  2.0075448E-05  8.4921277E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.5232767E-31  1.5232767E-31  0.0000000E+00  3.0344157E-31  0.0000000E+00  0.0000000E+00
   na23     23   7.2807643E-07  4.1003059E-06  3.3722295E-06  8.1679400E-06  6.7189276E-06  8.4812589E-02
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   2.4368637E-07  5.9666854E-05  5.9423168E-05  1.1885828E-04  1.1839645E-04  1.6907342E-03
   mg25     25   2.2240783E-08  7.8585654E-06  7.8363246E-06  1.5654514E-05  1.5613321E-05  1.1443077E-03
   mg26     26   2.7584065E-08  9.0004824E-06  8.9728983E-06  1.7929247E-05  1.7877861E-05  1.2465343E-03
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   1.9889079E-08  1.9889079E-08  0.0000000E+00  3.9619682E-08  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   1.6512331E-07  5.8870455E-06  5.7219222E-06  1.1727183E-05  1.1400523E-05  1.2268907E-02
