# Initial mass = 1.150, Z =  0.0028, Y =  0.250, M_mix = 1.00E-03
# Final mass = 0.642, Mass expelled =   0.5080
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.4011502E-02  3.6547485E-01  3.7948635E-01  7.1943873E-01  7.4716753E-01 -1.6424172E-02
      d      2   1.9776534E-18  1.9776534E-18  0.0000000E+00  3.8930188E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.4279901E-04  1.4279901E-04  0.0000000E+00  2.8110042E-04  0.0000000E+00  0.0000000E+00
    he4      4   1.3171285E-02  1.4014074E-01  1.2696946E-01  2.7586761E-01  2.4998912E-01  4.2779613E-02
    li7      7  -4.8640825E-10  4.3792944E-10  9.2433772E-10  8.6206586E-10  1.8199209E-09 -3.2451206E-01
    be7      7   1.0220137E-17  1.0220137E-17  0.0000000E+00  2.0118381E-17  0.0000000E+00  0.0000000E+00
     b8      8   3.8245579E-28  3.8245579E-28  0.0000000E+00  7.5286580E-28  0.0000000E+00  0.0000000E+00
    c12     12   5.5219384E-04  8.0668938E-04  2.5449556E-04  1.5879713E-03  5.0107419E-04  5.0094068E-01
    c13     13   5.1649195E-06  8.2489059E-06  3.0839867E-06  1.6238006E-05  6.0720358E-06  4.2719835E-01
    c14     14   5.7047567E-09  5.7047567E-09  0.0000000E+00  1.1229837E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   7.9220030E-05  1.5446395E-04  7.5243923E-05  3.0406291E-04  1.4814714E-04  3.1227016E-01
    n15     15  -6.6168923E-08  1.1916585E-07  1.8533477E-07  2.3457845E-07  3.6490411E-07 -1.9189066E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   2.7379079E-05  6.4191938E-04  6.1454030E-04  1.2636209E-03  1.2099633E-03  1.8844595E-02
    o17     17   3.9218040E-07  6.4025028E-07  2.4806988E-07  1.2603352E-06  4.8842276E-07  4.1169021E-01
    o18     18  -2.5675422E-07  1.1259614E-06  1.3827156E-06  2.2164595E-06  2.7224175E-06 -8.9294925E-02
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   5.2602367E-08  9.2420798E-08  3.9818431E-08  1.8193072E-07  7.8398187E-08  3.6560005E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20  -2.9831426E-08  1.2603153E-04  1.2606136E-04  2.4809359E-04  2.4820119E-04 -1.8833537E-04
   ne21     21   3.6381920E-08  3.5367862E-07  3.1729670E-07  6.9621780E-07  6.2472282E-07  4.7057748E-02
   ne22     22   3.2057869E-05  4.2254189E-05  1.0196318E-05  8.3177540E-05  2.0075448E-05  6.1734086E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.4998344E-31  1.4998344E-31  0.0000000E+00  2.9524302E-31  0.0000000E+00  0.0000000E+00
   na23     23   4.3207410E-07  3.8446169E-06  3.4125428E-06  7.5681442E-06  6.7189276E-06  5.1689468E-02
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   6.0801540E-08  6.0194350E-05  6.0133549E-05  1.1849283E-04  1.1839645E-04  3.5335499E-04
   mg25     25  -2.0311745E-08  7.9096935E-06  7.9300053E-06  1.5570264E-05  1.5613321E-05 -1.1993207E-03
   mg26     26   3.7834980E-10  9.0805424E-06  9.0801641E-06  1.7875085E-05  1.7877861E-05 -6.7412293E-05
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   2.0365921E-08  2.0365921E-08  0.0000000E+00  4.0090399E-08  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   1.6874765E-07  5.9590730E-06  5.7903253E-06  1.1730459E-05  1.1400523E-05  1.2390236E-02
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   2.2853783E-08  6.6606452E-05  6.6583598E-05  1.3111507E-04  1.3109591E-04  6.3467764E-05
   si29     29   3.3414835E-09  3.5051794E-06  3.5018379E-06  6.8999598E-06  6.8947397E-06  3.2867916E-04
   si30     30   1.6487775E-08  2.4044482E-06  2.3879604E-06  4.7331660E-06  4.7016356E-06  2.9027597E-03
    p31     31   1.4375985E-08  6.7919109E-07  6.6481510E-07  1.3369904E-06  1.3089490E-06  9.2055751E-03
