# Initial mass = 2.000, Z =  0.0028, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.659, Mass expelled =   1.3410
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -6.1838448E-02  9.4003850E-01  1.0018770E+00  7.0099801E-01  7.4716753E-01 -2.7701179E-02
      d      2   8.5094667E-18  8.5094667E-18  0.0000000E+00  6.3456118E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.5484044E-04  2.5484044E-04  0.0000000E+00  1.9003759E-04  0.0000000E+00  0.0000000E+00
    he4      4   4.6659917E-02  3.8187033E-01  3.3521041E-01  2.8476530E-01  2.4998912E-01  5.6565970E-02
    li7      7  -2.1265310E-09  3.1380071E-10  2.4403317E-09  2.3400495E-10  1.8199209E-09 -8.9082748E-01
    be7      7   1.2001905E-17  1.2001905E-17  0.0000000E+00  8.9499652E-18  0.0000000E+00  0.0000000E+00
     b8      8   2.2869585E-26  2.2869585E-26  0.0000000E+00  1.7054125E-26  0.0000000E+00  0.0000000E+00
    c12     12   1.2310258E-02  1.2982149E-02  6.7189033E-04  9.6809445E-03  5.0107419E-04  1.2860157E+00
    c13     13   1.1246123E-05  1.9388115E-05  8.1419921E-06  1.4457951E-05  6.0720358E-06  3.7677243E-01
    c14     14   6.5827432E-09  6.5827432E-09  0.0000000E+00  4.9088311E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   3.2767371E-04  5.2632421E-04  1.9865049E-04  3.9248631E-04  1.4814714E-04  4.2313126E-01
    n15     15  -2.1897034E-07  2.7032956E-07  4.8929991E-07  2.0158801E-07  3.6490411E-07 -2.5771406E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   4.6724710E-04  2.0896869E-03  1.6224398E-03  1.5583046E-03  1.2099633E-03  1.0988016E-01
    o17     17   1.3323111E-05  1.3978037E-05  6.5492600E-07  1.0423591E-05  4.8842276E-07  1.3292215E+00
    o18     18  -1.3129822E-06  2.3375071E-06  3.6504894E-06  1.7431072E-06  2.7224175E-06 -1.9363064E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   2.2092752E-06  2.3143994E-06  1.0512412E-07  1.7258754E-06  7.8398187E-08  1.3427035E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.5415630E-05  3.4822858E-04  3.3281295E-04  2.5967826E-04  2.4820119E-04  1.9631704E-02
   ne21     21   7.1052364E-07  1.5482144E-06  8.3769078E-07  1.1545221E-06  6.2472282E-07  2.6671490E-01
   ne22     22   1.7303299E-03  1.7572491E-03  2.6919166E-05  1.3104018E-03  2.0075448E-05  1.8147393E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   4.4432297E-20  4.4432297E-20  0.0000000E+00  3.3133698E-20  0.0000000E+00  0.0000000E+00
   na23     23   2.2072591E-05  3.1082000E-05  9.0094090E-06  2.3178221E-05  6.7189276E-06  5.3778017E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   1.2019344E-05  1.7077713E-04  1.5875779E-04  1.2735056E-04  1.1839645E-04  3.1662166E-02
   mg25     25   6.5039076E-06  2.7439810E-05  2.0935902E-05  2.0462197E-05  1.5613321E-05  1.1745699E-01
   mg26     26   2.3596531E-06  2.6332076E-05  2.3972423E-05  1.9636147E-05  1.7877861E-05  4.0740728E-02
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   3.5246014E-08  3.5246014E-08  0.0000000E+00  2.6283377E-08  0.0000000E+00  0.0000000E+00
