# Initial mass = 3.000, Z =  0.0006, Y =  0.300, M_mix = 0.00E+00
# Final mass = 0.858, Mass expelled =   2.1420
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -8.3538175E-02  1.4144708E+00  1.4980090E+00  6.6035050E-01  6.9939989E-01 -2.4951065E-02
      d      2  -4.1845947E-06  6.3815717E-11  4.1846583E-06  2.9792585E-11  1.9537597E-06 -4.8167634E+00
    he3      3   4.5202829E-05  7.1820010E-05  2.6617181E-05  3.3529417E-05  1.2427197E-05  4.3105286E-01
    he4      4   6.5835476E-02  7.0839018E-01  6.4255470E-01  3.3071437E-01  2.9999998E-01  4.2331859E-02
    li7      7   8.1523574E-08  8.4466208E-08  2.9426346E-09  3.9433338E-08  1.3738758E-09  1.4579161E+00
    be7      7   1.2773661E-08  1.2773661E-08  0.0000000E+00  5.9634275E-09  0.0000000E+00  0.0000000E+00
     b8      8   2.5856725E-24  2.5856725E-24  0.0000000E+00  1.2071300E-24  0.0000000E+00  0.0000000E+00
    c12     12   1.2615918E-02  1.2835939E-02  2.2002099E-04  5.9925020E-03  1.0272479E-04  1.7659329E+00
    c13     13   2.1346887E-03  2.1373536E-03  2.6650080E-06  9.9783088E-04  1.2442558E-06  2.9041474E+00
    c14     14   2.9821127E-08  2.9821127E-08  0.0000000E+00  1.3922095E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   2.1398731E-03  2.2048946E-03  6.5021391E-05  1.0293626E-03  3.0357596E-05  1.5303011E+00
    n15     15  -1.1248437E-07  4.3155193E-08  1.5563957E-07  2.0147150E-08  7.2665983E-08 -5.5711758E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   2.5868468E-04  7.9696381E-04  5.3827913E-04  3.7206526E-04  2.5131516E-04  1.7040041E-01
    o17     17   2.4146163E-06  2.6318905E-06  2.1727428E-07  1.2287071E-06  1.0144239E-07  1.0832289E+00
    o18     18  -1.1717578E-06  4.2253987E-08  1.2140118E-06  1.9726418E-08  5.6680551E-07 -1.4583859E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   8.6662840E-07  8.9801085E-07  3.1382452E-08  4.1923943E-07  1.4652037E-08  1.4565642E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   4.7784779E-06  1.1371462E-04  1.0893614E-04  5.3088057E-05  5.0860792E-05  1.8613672E-02
   ne21     21   6.1481489E-07  8.8900578E-07  2.7419091E-07  4.1503537E-07  1.2801597E-07  5.1082098E-01
   ne22     22   4.4140453E-04  4.5021554E-04  8.8110010E-06  2.1018466E-04  4.1137355E-06  1.7083647E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   8.0711723E-13  8.0711723E-13  0.0000000E+00  3.7680544E-13  0.0000000E+00  0.0000000E+00
   na23     23   7.0164733E-06  9.5263003E-06  2.5098268E-06  4.4473859E-06  1.1718038E-06  5.7924992E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -5.6186764E-07  5.1401777E-05  5.1963645E-05  2.3997096E-05  2.4261117E-05 -4.7520869E-03
   mg25     25   2.5770514E-05  3.2623146E-05  6.8526306E-06  1.5230226E-05  3.1993995E-06  6.7763793E-01
   mg26     26   2.6808759E-05  3.4655430E-05  7.8466710E-06  1.6179005E-05  3.6635033E-06  6.4505523E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   1.3994691E-06  6.1778392E-06  4.7783701E-06  2.8841453E-06  2.2309555E-06  1.1152621E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   2.7336719E-06  6.0270580E-05  5.7536909E-05  2.8137527E-05  2.6863196E-05  2.0128237E-02
   si29     29   3.9954148E-07  3.4254683E-06  3.0259268E-06  1.5991916E-06  1.4127638E-06  5.3830910E-02
   si30     30   6.1159449E-07  2.6751202E-06  2.0635257E-06  1.2488890E-06  9.6343194E-07  1.1270278E-01
    p31     31   1.5203233E-07  6.5240243E-07  5.0037011E-07  3.0457630E-07  2.3361595E-07  1.1519362E-01
    p32     32   9.9220210E-32  9.9220210E-32  0.0000000E+00  4.6321292E-32  0.0000000E+00  0.0000000E+00
    p33     33   7.0236122E-32  7.0236122E-32  0.0000000E+00  3.2789974E-32  0.0000000E+00  0.0000000E+00
    s32     32  -2.9185321E-07  2.7280079E-05  2.7571932E-05  1.2735798E-05  1.2872958E-05 -4.6522045E-03
    s33     33   4.3282000E-09  2.3196910E-07  2.2764090E-07  1.0829557E-07  1.0628242E-07  8.1492094E-03
    s34     34   8.6995328E-08  1.4109149E-06  1.3239196E-06  6.5869045E-07  6.1811994E-07  2.7608559E-02
