# Initial mass = 1.700, Z =  0.0006, Y =  0.400, M_mix = 2.00E-03
# Final mass = 0.763, Mass expelled =   0.9370
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1   8.4012747E-04  5.6242657E-01  5.6158644E-01  6.0024178E-01  5.9939992E-01  6.0954900E-04
      d      2  -1.8290212E-06  1.4843545E-09  1.8305057E-06  1.5841564E-09  1.9537597E-06 -3.0910730E+00
    he3      3   9.4910603E-05  1.0655382E-04  1.1643220E-05  1.1371806E-04  1.2427197E-05  9.6145624E-01
    he4      4   2.8222919E-02  4.0298864E-01  3.7476572E-01  4.3008390E-01  3.9999995E-01  3.1493239E-02
    li7      7  -1.1006812E-09  1.8652284E-10  1.2872040E-09  1.9906385E-10  1.3738757E-09 -8.3895504E-01
    be7      7   9.0445169E-12  9.0445169E-12  0.0000000E+00  9.6526320E-12  0.0000000E+00  0.0000000E+00
     b8      8   1.7298551E-28  1.7298551E-28  0.0000000E+00  1.8461633E-28  0.0000000E+00  0.0000000E+00
    c12     12   3.2779134E-03  3.3741577E-03  9.6244330E-05  3.6010221E-03  1.0272479E-04  1.5447506E+00
    c13     13   1.8906262E-06  3.0563874E-06  1.1657612E-06  3.2618861E-06  1.2442558E-06  4.1855910E-01
    c14     14   1.5692224E-07  1.5692224E-07  0.0000000E+00  1.6747303E-07  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   7.3485113E-05  1.0192758E-04  2.8442470E-05  1.0878076E-04  3.0357594E-05  5.5428475E-01
    n15     15  -3.9430127E-08  2.8651684E-08  6.8081810E-08  3.0578104E-08  7.2665983E-08 -3.7592059E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   1.5559448E-04  3.9105528E-04  2.3546080E-04  4.1734820E-04  2.5131516E-04  2.2027986E-01
    o17     17   2.4584226E-06  2.5534655E-06  9.5042829E-08  2.7251499E-06  1.0144238E-07  1.4291710E+00
    o18     18  -2.1027546E-07  3.2077276E-07  5.3104822E-07  3.4234017E-07  5.6680551E-07 -2.1897620E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   4.4239468E-07  4.5612239E-07  1.3727706E-08  4.8679016E-07  1.4652037E-08  1.5214437E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   5.1286952E-06  5.2780906E-05  4.7652211E-05  5.6329674E-05  5.0860792E-05  4.4354144E-02
   ne21     21   3.7369040E-07  4.9363041E-07  1.1994003E-07  5.2682003E-07  1.2801597E-07  6.1439812E-01
   ne22     22   3.0867918E-04  3.1253340E-04  3.8542175E-06  3.3354684E-04  4.1137350E-06  1.9089205E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   4.9683854E-20  4.9683854E-20  0.0000000E+00  5.3024387E-20  0.0000000E+00  0.0000000E+00
   na23     23   3.1110758E-06  4.2089555E-06  1.0978798E-06  4.4919479E-06  1.1718038E-06  5.8357984E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   5.2126106E-06  2.7943201E-05  2.2730590E-05  2.9821984E-05  2.4261117E-05  8.9625753E-02
   mg25     25   2.3852015E-06  5.3827648E-06  2.9975633E-06  5.7446796E-06  3.1993995E-06  2.5419733E-01
   mg26     26   3.0140964E-06  6.4464857E-06  3.4323893E-06  6.8799204E-06  3.6635033E-06  2.7368683E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   5.8867022E-07  2.6788846E-06  2.0902144E-06  2.8590016E-06  2.2309555E-06  1.0772350E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   1.5809383E-06  2.6749454E-05  2.5168516E-05  2.8547976E-05  2.6863196E-05  2.6417661E-02
   si29     29   9.5369273E-08  1.4190080E-06  1.3236387E-06  1.5144161E-06  1.4127637E-06  3.0175673E-02
   si30     30   9.6675024E-08  9.9932822E-07  9.0265320E-07  1.0665188E-06  9.6343183E-07  4.4147525E-02
    p31     31   1.5090900E-07  3.6978716E-07  2.1887816E-07  3.9465010E-07  2.3361595E-07  2.2770976E-01
    p32     32   1.0559930E-29  1.0559930E-29  0.0000000E+00  1.1269935E-29  0.0000000E+00  0.0000000E+00
    p33     33   5.1014484E-29  5.1014484E-29  0.0000000E+00  5.4444487E-29  0.0000000E+00  0.0000000E+00
    s32     32   4.3993259E-07  1.2500793E-05  1.2060860E-05  1.3341294E-05  1.2872958E-05  1.5519595E-02
    s33     33   5.7356075E-09  1.0531315E-07  9.9577541E-08  1.1239396E-07  1.0628242E-07  2.4281554E-02
    s34     34   3.5376956E-08  6.1450237E-07  5.7912541E-07  6.5581895E-07  6.1811988E-07  2.5711233E-02
    s35     35   2.6072496E-24  2.6072496E-24  0.0000000E+00  2.7825501E-24  0.0000000E+00  0.0000000E+00
    s36     36   4.4911128E-09  7.3498407E-09  2.8587279E-09  7.8440134E-09  3.0512155E-09  4.1006544E-01
   cl35     35   3.6660168E-09  1.2739154E-07  1.2372553E-07  1.3595682E-07  1.3205637E-07  1.2641642E-02
   cl36     36   1.0278246E-10  1.0278246E-10  0.0000000E+00  1.0969312E-10  0.0000000E+00  0.0000000E+00
   cl37     37   8.3351921E-09  5.0138020E-08  4.1802828E-08  5.3509090E-08  4.4617551E-08  7.8921854E-02
   ar36     36   6.0895673E-08  2.3648504E-06  2.3039547E-06  2.5238530E-06  2.4590877E-06  1.1290048E-02
   ar37     37   1.0600400E-23  1.0600400E-23  0.0000000E+00  1.1313127E-23  0.0000000E+00  0.0000000E+00
   ar38     38   2.1494373E-08  4.6366620E-07  4.4217182E-07  4.9484117E-07  4.7194470E-07  2.0574732E-02
   ar39     39   1.4036198E-12  1.4036198E-12  0.0000000E+00  1.4979934E-12  0.0000000E+00  0.0000000E+00
