# Initial mass = 6.000, Z =  0.0006, Y =  0.400, M_mix = 0.00E+00
# Final mass = 1.258, Mass expelled =   4.7420
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -5.1738548E-01  2.3247881E+00  2.8421736E+00  4.9025476E-01  5.9939992E-01 -8.7294862E-02
      d      2  -9.2640876E-06  5.0869364E-11  9.2641385E-06  1.0727407E-11  1.9537597E-06 -5.2603769E+00
    he3      3  -5.3089756E-05  5.8362607E-06  5.8926016E-05  1.2307594E-06  1.2427197E-05 -1.0042000E+00
    he4      4   5.0211728E-01  2.3987966E+00  1.8966793E+00  5.0586176E-01  4.0000001E-01  1.0197186E-01
    li7      7   1.1643771E-07  1.2295222E-07  6.5145040E-09  2.5928346E-08  1.3738757E-09  1.2758274E+00
    be7      7   1.0503361E-07  1.0503361E-07  0.0000000E+00  2.2149644E-08  0.0000000E+00  0.0000000E+00
     b8      8   2.0583933E-22  2.0583933E-22  0.0000000E+00  4.3407706E-23  0.0000000E+00  0.0000000E+00
    c12     12   4.1093180E-04  8.9802174E-04  4.8708994E-04  1.8937617E-04  1.0272479E-04  2.6565009E-01
    c13     13   2.8227828E-04  2.8817818E-04  5.8998853E-06  6.0771443E-05  1.2442558E-06  1.6887898E+00
    c14     14   7.3342904E-10  7.3342904E-10  0.0000000E+00  1.5466661E-10  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.2564118E-02  1.2708064E-02  1.4394656E-04  2.6798954E-03  3.0357594E-05  1.9458505E+00
    n15     15   3.8181602E-06  4.1627204E-06  3.4456019E-07  8.7784065E-07  7.2665983E-08  1.0820845E+00
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   2.0002318E-03  3.1918923E-03  1.1916606E-03  6.7311100E-04  2.5131516E-04  4.2786801E-01
    o17     17   1.8218958E-05  1.8699968E-05  4.8100912E-07  3.9434772E-06  1.0144238E-07  1.5896599E+00
    o18     18  -2.6422153E-06  4.5405187E-08  2.6876205E-06  9.5751131E-09  5.6680551E-07 -1.7722901E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19  -6.1207714E-08  8.2678229E-09  6.9475540E-08  1.7435308E-09  1.4652037E-08 -9.2446840E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   2.3149216E-05  2.6431575E-04  2.4116653E-04  5.5739300E-05  5.0860792E-05  3.9778370E-02
   ne21     21  -5.5725451E-07  4.9758619E-08  6.0701313E-07  1.0493172E-08  1.2801597E-07 -1.0863574E+00
   ne22     22   1.7635677E-05  3.7141766E-05  1.9506089E-05  7.8325111E-06  4.1137350E-06  2.7966473E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   2.7309061E-10  2.7309061E-10  0.0000000E+00  5.7589752E-11  0.0000000E+00  0.0000000E+00
   na23     23   1.2502669E-06  6.8066065E-06  5.5563396E-06  1.4353873E-06  1.1718038E-06  8.8114202E-02
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -1.0161226E-04  1.3426641E-05  1.1503889E-04  2.8314300E-06  2.4261117E-05 -9.3290496E-01
   mg25     25   1.0017071E-04  1.1534130E-04  1.5170588E-05  2.4323346E-05  3.1993995E-06  8.8095486E-01
   mg26     26  -3.2122261E-07  1.7050004E-05  1.7371227E-05  3.5955302E-06  3.6635033E-06 -8.1336312E-03
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   9.7637558E-06  2.0342273E-05  1.0578518E-05  4.2898087E-06  2.2309555E-06  2.8394702E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   3.6898564E-06  1.3106702E-04  1.2737716E-04  2.7639608E-05  2.6863196E-05  1.2374185E-02
   si29     29   1.3816589E-08  6.7127157E-06  6.6988991E-06  1.4155875E-06  1.4127637E-06  8.6719374E-04
   si30     30   3.7500286E-08  4.6058030E-06  4.5683028E-06  9.7127861E-07  9.6343183E-07  3.5228357E-03
    p31     31   6.8300778E-09  1.1145664E-06  1.1077364E-06  2.3504143E-07  2.3361595E-07  2.6418946E-03
    p32     32   4.3479679E-31  4.3479679E-31  0.0000000E+00  9.1690593E-32  0.0000000E+00  0.0000000E+00
    p33     33   3.0778770E-27  3.0778770E-27  0.0000000E+00  6.4906728E-28  0.0000000E+00  0.0000000E+00
    s32     32  -1.9648724E-08  6.1020033E-05  6.1039682E-05  1.2867995E-05  1.2872958E-05 -1.6748863E-04
    s33     33   8.9249852E-10  5.0485170E-07  5.0395920E-07  1.0646388E-07  1.0628242E-07  7.4079377E-04
    s34     34  -4.3103228E-09  2.9266275E-06  2.9309379E-06  6.1717157E-07  6.1811988E-07 -6.6681649E-04
    s35     35   1.9671857E-20  1.9671857E-20  0.0000000E+00  4.1484307E-21  0.0000000E+00  0.0000000E+00
    s36     36   7.9914475E-10  1.5267089E-08  1.4467944E-08  3.2195464E-09  3.0512155E-09  2.3321822E-02
   cl35     35   5.5824216E-09  6.3175389E-07  6.2617147E-07  1.3322520E-07  1.3205637E-07  3.8269996E-03
   cl36     36   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cl37     37   2.1740519E-08  2.3330347E-07  2.1156295E-07  4.9199382E-08  4.4617551E-08  4.2453900E-02
   ar36     36  -2.2308086E-08  1.1637943E-05  1.1660251E-05  2.4542269E-06  2.4590877E-06 -8.5930590E-04
   ar37     37   2.7373344E-23  2.7373344E-23  0.0000000E+00  5.7725315E-24  0.0000000E+00  0.0000000E+00
   ar38     38   4.2100510E-09  2.2420295E-06  2.2378194E-06  4.7280253E-07  4.7194470E-07  7.8870193E-04
   ar39     39   2.7273850E-11  2.7273850E-11  0.0000000E+00  5.7515498E-12  0.0000000E+00  0.0000000E+00
   ar40     40   5.4583715E-10  4.3134003E-09  3.7675632E-09  9.0961627E-10  7.9455986E-10  5.8731642E-02
    k39     39   9.9157660E-10  6.0805246E-07  6.0706088E-07  1.2822700E-07  1.2802606E-07  6.8109500E-04
    k40     40  -9.8278295E-11  0.0000000E+00  9.8278295E-11  0.0000000E+00  2.0726391E-11  0.0000000E+00
    k41     41   7.6882714E-09  5.3743900E-08  4.6055629E-08  1.1333594E-08  9.7128980E-09  6.7018837E-02
   ca40     40  -1.3998942E-08  1.0496637E-05  1.0510636E-05  2.2135464E-06  2.2166396E-06 -6.0646556E-04
   ca41     41   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca42     42   6.7252870E-10  7.4330622E-08  7.3658093E-08  1.5674951E-08  1.5534116E-08  3.9196182E-03
   ca43     43   7.0734529E-11  1.5805563E-08  1.5734829E-08  3.3331007E-09  3.3183953E-09  1.9203182E-03
   ca44     44   6.0992988E-11  2.4885367E-07  2.4879267E-07  5.2478629E-08  5.2469112E-08  7.8789744E-05
   ca45     45   3.3844959E-18  3.3844959E-18  0.0000000E+00  7.1372752E-19  0.0000000E+00  0.0000000E+00
   ca46     46   1.9225571E-10  6.9101325E-10  4.9875754E-10  1.4572191E-10  1.0518542E-10  1.4156930E-01
   ca47     47   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca48     48  -2.1671553E-12  2.4328433E-08  2.4330600E-08  5.1304161E-09  5.1311990E-09 -6.6273140E-05
   sc45     45   2.0898128E-10  7.2280399E-09  7.0190587E-09  1.5242598E-09  1.4802837E-09  1.2714049E-02
   sc46     46   8.1730693E-25  8.1730693E-25  0.0000000E+00  1.7235490E-25  0.0000000E+00  0.0000000E+00
   sc47     47   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   sc48     48  -3.0544045E-34  4.4265935E-30  4.4268989E-30  9.3348658E-31  9.3361043E-31  0.0000000E+00
   ti46     46  -5.3649529E-11  4.2829239E-08  4.2882888E-08  9.0318935E-09  9.0437826E-09 -5.7131652E-04
   ti47     47  -3.4937386E-10  3.9163666E-08  3.9513040E-08  8.2588922E-09  8.3330987E-09 -3.8847642E-03
   ti48     48  -1.5338912E-09  3.9831636E-07  3.9985025E-07  8.3997548E-08  8.4326388E-08 -1.6969003E-03
   ti49     49   1.6593340E-09  3.1613943E-08  2.9954609E-08  6.6667956E-09  6.3172743E-09  2.3387369E-02
   ti50     50   4.9937121E-10  2.9766078E-08  2.9266706E-08  6.2771148E-09  6.1721988E-09  7.3201722E-03
    v51     51  -6.7583983E-10  6.3823173E-08  6.4499012E-08  1.3459125E-08  1.3602514E-08 -4.6023894E-03
   cr52     52  -2.6386715E-09  2.6413622E-06  2.6440009E-06  5.5701440E-07  5.5760631E-07 -4.6127397E-04
   cr53     53  -2.9858711E-09  3.0258695E-07  3.0557283E-07  6.3809985E-08  6.4443753E-08 -4.2921696E-03
   cr54     54   5.8468430E-09  8.3345491E-08  7.7498647E-08  1.7576021E-08  1.6344069E-08  3.1560354E-02
   mn55     55   6.5081394E-08  2.3741459E-06  2.3090645E-06  5.0066342E-07  4.8696990E-07  1.2043725E-02
   fe54     54  -1.0993881E-07  1.5104651E-05  1.5214589E-05  3.1852912E-06  3.2086793E-06 -3.1771888E-03
   fe55     55   2.8299774E-14  2.8299774E-14  0.0000000E+00  5.9678985E-15  0.0000000E+00  0.0000000E+00
   fe56     56  -3.1903619E-07  2.4735084E-04  2.4766987E-04  5.2161711E-05  5.2232310E-05 -5.8738724E-04
   fe57     57   1.7412322E-07  5.9961008E-06  5.8219775E-06  1.2644666E-06  1.2278254E-06  1.2770759E-02
   fe58     58   1.3019968E-07  9.1860056E-07  7.8840088E-07  1.9371585E-07  1.6626973E-07  6.6351950E-02
   fe59     59   1.1146634E-21  1.1146634E-21  0.0000000E+00  2.3506189E-22  0.0000000E+00  0.0000000E+00
   fe60     60   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   4.4644594E-08  6.5266408E-07  6.0801949E-07  1.3763477E-07  1.2822821E-07  3.0744575E-02
   co60     60   3.4746923E-13  3.4746923E-13  0.0000000E+00  7.3274828E-14  0.0000000E+00  0.0000000E+00
   ni58     58  -3.7431164E-08  8.6620621E-06  8.6994933E-06  1.8266685E-06  1.8346788E-06 -1.9003246E-03
