# Initial mass = 1.700, Z =  0.0006, Y =  0.400, M_mix = 1.00E-03
# Final mass = 0.763, Mass expelled =   0.9370
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.8503249E-02  5.4308319E-01  5.6158644E-01  5.7959783E-01  5.9939992E-01 -1.4589933E-02
      d      2  -1.8300640E-06  4.4167278E-10  1.8305057E-06  4.7136900E-10  1.9537597E-06 -3.6175101E+00
    he3      3   9.1218739E-05  1.0286196E-04  1.1643220E-05  1.0977797E-04  1.2427197E-05  9.4614202E-01
    he4      4   1.4662474E-02  3.8942820E-01  3.7476572E-01  4.1561171E-01  3.9999995E-01  1.6627820E-02
    li7      7  -1.1108500E-09  1.7635406E-10  1.2872040E-09  1.8821136E-10  1.3738757E-09 -8.6330163E-01
    be7      7   8.9254350E-12  8.9254350E-12  0.0000000E+00  9.5255444E-12  0.0000000E+00  0.0000000E+00
     b8      8   1.6524330E-28  1.6524330E-28  0.0000000E+00  1.7635357E-28  0.0000000E+00  0.0000000E+00
    c12     12   3.3942098E-03  3.4904541E-03  9.6244330E-05  3.7251376E-03  1.0272479E-04  1.5594672E+00
    c13     13   1.7926968E-06  2.9584580E-06  1.1657612E-06  3.1573725E-06  1.2442558E-06  4.0441614E-01
    c14     14   9.4412947E-08  9.4412947E-08  0.0000000E+00  1.0076088E-07  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   6.8486690E-05  9.6929158E-05  2.8442470E-05  1.0344627E-04  3.0357594E-05  5.3244746E-01
    n15     15  -4.1260254E-08  2.6821557E-08  6.8081810E-08  2.8624926E-08  7.2665983E-08 -4.0458679E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   1.1167878E-04  3.4713958E-04  2.3546080E-04  3.7047980E-04  2.5131516E-04  1.6854584E-01
    o17     17   2.3605801E-06  2.4556230E-06  9.5042829E-08  2.6207288E-06  1.0144238E-07  1.4122027E+00
    o18     18  -2.2582225E-07  3.0522597E-07  5.3104822E-07  3.2574809E-07  5.6680551E-07 -2.4055220E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
