# Initial mass = 2.360, Z =  0.0006, Y =  0.400, M_mix = 2.00E-03
# Final mass = 0.879, Mass expelled =   1.4810
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -4.4686019E-02  8.4295422E-01  8.8764024E-01  5.6917912E-01  5.9939992E-01 -2.2467727E-02
      d      2  -2.8931390E-06  1.4745258E-10  2.8932866E-06  9.9562851E-11  1.9537597E-06 -4.2927742E+00
    he3      3   9.8102639E-05  1.1650584E-04  1.8403207E-05  7.8667013E-05  1.2427197E-05  8.0141950E-01
    he4      4   3.7798166E-02  6.3015068E-01  5.9235251E-01  4.2549002E-01  3.9999995E-01  2.6829414E-02
    li7      7   7.7957711E-09  9.8303179E-09  2.0345472E-09  6.6376220E-09  1.3738757E-09  6.8406510E-01
    be7      7   4.1303738E-09  4.1303738E-09  0.0000000E+00  2.7889089E-09  0.0000000E+00  0.0000000E+00
     b8      8   7.7581916E-25  7.7581916E-25  0.0000000E+00  5.2384821E-25  0.0000000E+00  0.0000000E+00
    c12     12   5.3535434E-03  5.5056666E-03  1.5212322E-04  3.7175333E-03  1.0272479E-04  1.5585797E+00
    c13     13   5.3388172E-05  5.5230768E-05  1.8425953E-06  3.7292892E-05  1.2442558E-06  1.4767164E+00
    c14     14   2.6974431E-06  2.6974431E-06  0.0000000E+00  1.8213661E-06  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.1952818E-04  1.6448418E-04  4.4955999E-05  1.1106292E-04  3.0357594E-05  5.6330174E-01
    n15     15  -8.4249422E-08  2.3360290E-08  1.0760971E-07  1.5773322E-08  7.2665983E-08 -6.6340798E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   3.1274438E-04  6.8491232E-04  3.7216794E-04  4.6246612E-04  2.5131516E-04  2.6486123E-01
    o17     17   4.8483190E-07  6.3505604E-07  1.5022412E-07  4.2880220E-07  1.0144238E-07  6.2603754E-01
    o18     18  -2.8788378E-07  5.5148791E-07  8.3937169E-07  3.7237538E-07  5.6680551E-07 -1.8245313E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   8.6434204E-07  8.8603997E-07  2.1697931E-08  5.9827147E-07  1.4652037E-08  1.6110004E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.2793251E-05  8.8112050E-05  7.5318800E-05  5.9494974E-05  5.0860792E-05  6.8097167E-02
   ne21     21   1.0307008E-06  1.2202772E-06  1.8957648E-07  8.2395496E-07  1.2801597E-07  8.0863935E-01
   ne22     22   8.5531716E-04  8.6140912E-04  6.0919542E-06  5.8164023E-04  4.1137350E-06  2.1504183E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   5.6680199E-14  5.6680199E-14  0.0000000E+00  3.8271574E-14  0.0000000E+00  0.0000000E+00
   na23     23   1.1444211E-05  1.3179513E-05  1.7353024E-06  8.8990637E-06  1.1718038E-06  8.8048947E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   1.0287524E-05  4.6215358E-05  3.5927835E-05  3.1205509E-05  2.4261117E-05  1.0932048E-01
   mg25     25   2.0861900E-05  2.5599831E-05  4.7379312E-06  1.7285505E-05  3.1993995E-06  7.3261362E-01
   mg26     26   3.0953910E-05  3.6379126E-05  5.4252141E-06  2.4563895E-05  3.6635033E-06  8.2640064E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   1.2030232E-06  4.5068041E-06  3.3037809E-06  3.0430820E-06  2.2309555E-06  1.3482271E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   3.0985138E-06  4.2879721E-05  3.9781207E-05  2.8953224E-05  2.6863196E-05  3.2539252E-02
   si29     29   3.6897063E-07  2.4611061E-06  2.0921354E-06  1.6617868E-06  1.4127637E-06  7.0505753E-02
   si30     30   6.1225467E-07  2.0389830E-06  1.4267283E-06  1.3767610E-06  9.6343183E-07  1.5503758E-01
    p31     31   7.6558871E-07  1.1115462E-06  3.4595752E-07  7.5053765E-07  2.3361595E-07  5.0686997E-01
    p32     32   4.2103857E-33  4.2103857E-33  0.0000000E+00  2.8429344E-33  0.0000000E+00  0.0000000E+00
    p33     33   2.1157394E-32  2.1157394E-32  0.0000000E+00  1.4285884E-32  0.0000000E+00  0.0000000E+00
    s32     32   2.2332461E-07  1.9286650E-05  1.9063325E-05  1.3022722E-05  1.2872958E-05  5.0233626E-03
    s33     33   8.1388123E-09  1.6553048E-07  1.5739167E-07  1.1176940E-07  1.0628242E-07  2.1861449E-02
    s34     34   1.2577078E-07  1.0411330E-06  9.1536225E-07  7.0299330E-07  6.1811988E-07  5.5878460E-02
    s35     35   2.5828908E-27  2.5828908E-27  0.0000000E+00  1.7440182E-27  0.0000000E+00  0.0000000E+00
    s36     36   2.4637863E-08  2.9156352E-08  4.5184887E-09  1.9686937E-08  3.0512155E-09  8.0970526E-01
   cl35     35   5.4330940E-10  1.9610314E-07  1.9555983E-07  1.3241267E-07  1.3205637E-07  1.1701764E-03
   cl36     36   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cl37     37   1.1405568E-08  7.7478873E-08  6.6073305E-08  5.2315244E-08  4.4617551E-08  6.9122531E-02
   ar36     36  -4.7096592E-08  3.5945206E-06  3.6416172E-06  2.4270903E-06  2.4590877E-06 -5.6880717E-03
   ar37     37   5.0516680E-27  5.0516680E-27  0.0000000E+00  3.4109845E-27  0.0000000E+00  0.0000000E+00
   ar38     38   1.3101669E-08  7.1199588E-07  6.9889421E-07  4.8075350E-07  4.7194470E-07  8.0313655E-03
   ar39     39   1.8856120E-11  1.8856120E-11  0.0000000E+00  1.2732019E-11  0.0000000E+00  0.0000000E+00
   ar40     40   6.8045365E-09  7.9811855E-09  1.1766489E-09  5.3890519E-09  7.9455986E-10  8.3138579E-01
    k39     39   2.4084272E-09  1.9199985E-07  1.8959142E-07  1.2964203E-07  1.2802606E-07  5.4474603E-03
    k40     40  -3.0693333E-11  0.0000000E+00  3.0693333E-11  0.0000000E+00  2.0726396E-11  0.0000000E+00
    k41     41   1.1460255E-09  1.5529675E-08  1.4383650E-08  1.0485939E-08  9.7128980E-09  3.3258505E-02
   ca40     40  -3.8780399E-08  3.2437999E-06  3.2825803E-06  2.1902770E-06  2.2166396E-06 -5.1960656E-03
   ca41     41   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
