# Initial mass = 6.000, Z =  0.0006, Y =  0.350, M_mix = 0.00E+00
# Final mass = 1.168, Mass expelled =   4.8320
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -5.1928329E-01  2.6184211E+00  3.1377044E+00  5.4189181E-01  6.4939988E-01 -7.8599617E-02
      d      2  -9.4399438E-06  3.3750135E-11  9.4399775E-06  6.9847136E-12  1.9537597E-06 -5.4467225E+00
    he3      3  -6.0028335E-05  1.6140614E-08  6.0044476E-05  3.3403589E-09  1.2427199E-05 -3.5705802E+00
    he4      4   5.1245964E-01  2.2035539E+00  1.6910943E+00  4.5603353E-01  3.4999996E-01  1.1492880E-01
    li7      7  -6.5932939E-09  4.4859883E-11  6.6381536E-09  9.2839165E-12  1.3738758E-09 -2.1702163E+00
    be7      7   1.3106051E-10  1.3106051E-10  0.0000000E+00  2.7123449E-11  0.0000000E+00  0.0000000E+00
     b8      8   2.3445153E-26  2.3445153E-26  0.0000000E+00  4.8520596E-27  0.0000000E+00  0.0000000E+00
    c12     12   3.3493689E-04  8.3127210E-04  4.9633521E-04  1.7203479E-04  1.0272479E-04  2.2394106E-01
    c13     13   1.7764026E-04  1.8365213E-04  6.0118691E-06  3.8007478E-05  1.2442558E-06  1.4849595E+00
    c14     14   1.1480893E-10  1.1480893E-10  0.0000000E+00  2.3760128E-11  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   7.3215282E-03  7.4682068E-03  1.4667875E-04  1.5455727E-03  3.0357596E-05  1.7068220E+00
    n15     15   6.2565118E-07  9.7675138E-07  3.5110017E-07  2.0214226E-07  7.2665991E-08  4.4432592E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -1.0302626E-03  1.8401648E-04  1.2142791E-03  3.8082882E-05  2.5131516E-04 -8.1948894E-01
    o17     17   4.0277820E-07  8.9291723E-07  4.9013903E-07  1.8479247E-07  1.0144239E-07  2.6046482E-01
    o18     18  -2.7381682E-06  4.6525062E-10  2.7386334E-06  9.6285313E-11  5.6680557E-07 -3.7698743E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19  -6.8227301E-08  2.5669267E-09  7.0794229E-08  5.3123483E-10  1.4652039E-08 -1.4406116E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.4094927E-05  2.5983894E-04  2.4574401E-04  5.3774616E-05  5.0860795E-05  2.4194207E-02
   ne21     21  -5.7117131E-07  4.7363287E-08  6.1853461E-07  9.8020045E-09  1.2801598E-07 -1.1159494E+00
   ne22     22   1.8504950E-05  3.8381280E-05  1.9876330E-05  7.9431456E-06  4.1137355E-06  2.8575617E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.0926031E-09  1.0926031E-09  0.0000000E+00  2.2611819E-10  0.0000000E+00  0.0000000E+00
