# Initial mass = 4.000, Z =  0.0006, Y =  0.300, M_mix = 0.00E+00
# Final mass = 0.910, Mass expelled =   3.0900
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -3.5753191E-01  1.8034729E+00  2.1610048E+00  5.8364820E-01  6.9939989E-01 -7.8574426E-02
      d      2  -6.0366983E-06  2.5838835E-11  6.0367242E-06  8.3620827E-12  1.9537597E-06 -5.3685570E+00
    he3      3  -3.8362865E-05  3.4672457E-08  3.8397538E-05  1.1220861E-08  1.2427197E-05 -3.0443473E+00
    he4      4   3.0377787E-01  1.2307174E+00  9.2693955E-01  3.9829046E-01  2.9999998E-01  1.2307867E-01
    li7      7  -4.2436015E-09  1.3978838E-12  4.2449995E-09  4.5238959E-13  1.3738758E-09 -3.4824350E+00
    be7      7   4.9319552E-11  4.9319552E-11  0.0000000E+00  1.5961021E-11  0.0000000E+00  0.0000000E+00
     b8      8  -2.3911743E-27 -2.3911743E-27  0.0000000E+00 -7.7384284E-28  0.0000000E+00  0.0000000E+00
    c12     12   2.9926405E-03  3.3100394E-03  3.1739890E-04  1.0712103E-03  1.0272479E-04  1.0181996E+00
    c13     13   5.1615987E-04  5.2000437E-04  3.8445000E-06  1.6828621E-04  1.2442558E-06  2.1311390E+00
    c14     14   5.2176880E-08  5.2176880E-08  0.0000000E+00  1.6885723E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   4.7632094E-02  4.7725894E-02  9.3798859E-05  1.5445273E-02  3.0357596E-05  2.7065282E+00
    n15     15   8.7673772E-07  1.1012610E-06  2.2452328E-07  3.5639516E-07  7.2665983E-08  6.9060069E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
