# Initial mass = 1.700, Z =  0.0006, Y =  0.350, M_mix = 2.00E-03
# Final mass = 0.712, Mass expelled =   0.9880
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.3707221E-02  6.2784427E-01  6.4155149E-01  6.3546991E-01  6.4939988E-01 -9.4172098E-03
      d      2  -1.9271706E-06  2.9768001E-09  1.9301474E-06  3.0129554E-09  1.9537597E-06 -2.8118784E+00
    he3      3   1.2946180E-04  1.4173881E-04  1.2277009E-05  1.4346033E-04  1.2427199E-05  1.0623586E+00
    he4      4   3.5295099E-02  3.8106513E-01  3.4577003E-01  3.8569343E-01  3.4999996E-01  4.2174265E-02
    li7      7  -8.9083041E-10  4.6644133E-10  1.3572717E-09  4.7210658E-10  1.3738758E-09 -4.6390742E-01
    be7      7   1.0604704E-11  1.0604704E-11  0.0000000E+00  1.0733505E-11  0.0000000E+00  0.0000000E+00
     b8      8   2.9148902E-28  2.9148902E-28  0.0000000E+00  2.9502936E-28  0.0000000E+00  0.0000000E+00
    c12     12   5.9987726E-03  6.1002560E-03  1.0148330E-04  6.1743478E-03  1.0272479E-04  1.7789159E+00
    c13     13   1.9948507E-06  3.2240689E-06  1.2292184E-06  3.2632274E-06  1.2442558E-06  4.1873768E-01
    c14     14   2.8133085E-08  2.8133085E-08  0.0000000E+00  2.8474782E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   7.5097225E-05  1.0508793E-04  2.9990708E-05  1.0636430E-04  3.0357596E-05  5.4452848E-01
    n15     15  -3.4577635E-08  3.7210146E-08  7.1787781E-08  3.7662090E-08  7.2665991E-08 -2.8542680E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   2.3815889E-04  4.8643677E-04  2.4827788E-04  4.9234490E-04  2.5131516E-04  2.9205078E-01
    o17     17   2.9953057E-06  3.0955221E-06  1.0021640E-07  3.1331194E-06  1.0144239E-07  1.4897575E+00
    o18     18  -2.2229540E-07  3.3766003E-07  5.5995542E-07  3.4176114E-07  5.6680557E-07 -2.1971144E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
