                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9999488002486643E+000          1.9999488002486643E+000          9.2323775373237936E+002                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260315" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                               5          3.3615999999999997E+002          9.2323776764223157E+002          6.3337821565786271E+002          1.7354323820441799E+001          1.7354323558974325E+001          2.4000000098187081E+002          2.4000000263406073E+002         -2.5163297779567823E-001         -1.0000000000000000E+000          1.9999487701166381E+000          1.9999488002487000E+000         -1.6487110888274760E+001         -1.0052803165651877E+001         -1.6512687149498451E+001         -9.8999999999999986E+001         -1.7729783513670135E+001         -1.0052803325415049E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.4682948909029127E-007          3.0410082886664401E+053         -2.1333467897157228E+035          0.0000000000000000E+000         -7.9721430637204427E+026         -2.1333467817435797E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              10          4.5826172745002407E+002          9.2323777208157458E+002          6.3337821718064663E+002          1.7354323820441799E+001          1.7354323475526922E+001          2.4000000129523642E+002          2.4000000347472329E+002         -2.7459666336128757E-001         -1.0000000000000000E+000          1.9999487604999837E+000          1.9999488002487003E+000         -1.8778708787533816E+001         -1.0138852193226358E+001         -1.8804285048757510E+001         -9.8999999999999986E+001         -2.0021381412929191E+001         -1.0138852194221599E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1605640448013347E-009          3.0410082813551719E+053         -1.7498973892350854E+035          0.0000000000000000E+000         -7.9721428885475957E+026         -1.7498973812629424E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              15          5.3277011061443341E+002          9.2323777439365711E+002          6.3337821797373738E+002          1.7354323820441810E+001          1.7354323432066138E+001          2.4000000145844228E+002          2.4000000391255406E+002         -2.9029374369481581E-001         -1.0000000000000000E+000          1.9999487554914710E+000          1.9999488002487003E+000         -2.0454279457402134E+001         -1.0194455948976112E+001         -2.0479855718625828E+001         -9.8999999999999986E+001         -2.1696952082797505E+001         -1.0194455948999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.1832270133593451E-011          3.0410082775473416E+053         -1.5396032873536435E+035          0.0000000000000000E+000         -7.9721428030789821E+026         -1.5396032793815006E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              20          5.9792579052909036E+002          9.2323777619657835E+002          6.3337821859217547E+002          1.7354323820441806E+001          1.7354323398176192E+001          2.4000000158570739E+002          2.4000000425396672E+002         -3.0448921713039701E-001         -1.0000000000000000E+000          1.9999487515859227E+000          1.9999488002487003E+000         -2.1999700063365871E+001         -1.0241119386127965E+001         -2.2025276324589562E+001         -9.8999999999999986E+001         -2.3242372688761243E+001         -1.0241119386128721E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.6437776135562740E-012          3.0410082745780636E+053         -1.3827554972012868E+035          0.0000000000000000E+000         -7.9721427393374879E+026         -1.3827554892291441E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              25          6.5841023643567144E+002          9.2323777770701361E+002          6.3337821911028516E+002          1.7354323820441810E+001          1.7354323369784172E+001          2.4000000169232641E+002          2.4000000453999252E+002         -3.1780922055820254E-001         -1.0000000000000000E+000          1.9999487483139657E+000          1.9999488002487003E+000         -2.3551633142095380E+001         -1.0284163820181568E+001         -2.3577209403319070E+001         -9.8999999999999986E+001         -2.4794305767490751E+001         -1.0284163820181593E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.0927741497675173E-014          3.0410082720904876E+053         -1.2522786045169421E+035          0.0000000000000000E+000         -7.9721426860230432E+026         -1.2522785965447994E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              30          7.1463659294339595E+002          9.2323777898489925E+002          6.3337821954862557E+002          1.7354323820441802E+001          1.7354323345763447E+001          2.4000000178253021E+002          2.4000000478198112E+002         -3.3016653707657723E-001         -1.0000000000000000E+000          1.9999487455457678E+000          1.9999488002487003E+000         -2.5091332603397142E+001         -1.0323549980575473E+001         -2.5116908864620836E+001         -9.8999999999999986E+001         -2.6334005228792517E+001         -1.0323549980575475E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.6093152101366601E-015          3.0410082699859063E+053         -1.1437070576594812E+035          0.0000000000000000E+000         -7.9721426409642059E+026         -1.1437070496873385E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              35          7.6677847555939456E+002          9.2323778007272199E+002          6.3337821992177066E+002          1.7354323820441802E+001          1.7354323325315384E+001          2.4000000185931779E+002          2.4000000498797820E+002         -3.4155595778111481E-001         -1.0000000000000000E+000          1.9999487431892895E+000          1.9999488002487003E+000         -2.6598062316631065E+001         -1.0359253567076136E+001         -2.6623638577854756E+001         -9.8999999999999986E+001         -2.7840734942026440E+001         -1.0359253567076136E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.4402015421130049E-017          3.0410082681943426E+053         -1.0534434213608444E+035          0.0000000000000000E+000         -7.9721426026294142E+026         -1.0534434133887018E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              40          8.1483783916723814E+002          9.2323778100070751E+002          6.3337822024008835E+002          1.7354323820441806E+001          1.7354323307871812E+001          2.4000000192482267E+002          2.4000000516370747E+002         -3.5197795756451178E-001         -1.0000000000000000E+000          1.9999487411790555E+000          1.9999488002487003E+000         -2.8056602915438628E+001         -1.0391450539301077E+001         -2.8082179176662319E+001         -9.8999999999999986E+001         -2.9299275540834000E+001         -1.0391450539301077E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.0383152917802248E-018          3.0410082666660188E+053         -9.7816978543314819E+034          0.0000000000000000E+000         -7.9721425699296759E+026         -9.7816977746100571E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              45          8.5871760890171436E+002          9.2323778179118563E+002          6.3337822051123828E+002          1.7354323820441806E+001          1.7354323293013007E+001          2.4000000198062119E+002          2.4000000531339754E+002         -3.6140673141359814E-001         -1.0000000000000000E+000          1.9999487394666950E+000          1.9999488002487003E+000         -2.9448209493170662E+001         -1.0420217559137726E+001         -2.9473785754394353E+001         -9.8999999999999986E+001         -3.0690882118566034E+001         -1.0420217559137726E+001         -9.8999999999999986E+001          1.0000000000000000E+000          8.8395835440438133E-020          3.0410082653641597E+053         -9.1547655064547175E+034          0.0000000000000000E+000         -7.9721425420653299E+026         -9.1547654267332927E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
