# Initial mass = 5.000, Z =  0.0002, Y =  0.250, M_mix = 0.00E+00
# Final mass = 0.940, Mass expelled =   4.0602
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
 co  27   3.243050 -1.626950  0.141544  6.76599E-08  7.53039E-08  2.74715E-07
 ni  28   4.464503 -1.735497  0.032997  1.12205E-06  3.09768E-07  4.55578E-06
 cu  29   2.822857 -1.427143  0.341351  2.77248E-08  6.09890E-08  1.12569E-07
 zn  30   2.961537 -1.668463  0.100031  3.92734E-08  3.20985E-08  1.59459E-07
 ga  31   1.656715 -1.423285  0.345210  2.07499E-09  4.59872E-09  8.42493E-09
 ge  32   2.100338 -1.479662  0.288832  6.00396E-09  1.27310E-08  2.43774E-08
 as  33   0.732972 -1.567028  0.201466  2.65769E-10  3.96747E-10  1.07908E-09
 se  34   1.905025 -1.434974  0.333520  4.16252E-09  9.77434E-09  1.69008E-08
 br  35   1.087933 -1.452067  0.316427  6.41837E-10  1.34136E-09  2.60600E-09
 kr  36   1.978209 -1.271791  0.496704  5.22838E-09  1.44512E-08  2.12284E-08
 rb  37   1.275386 -1.084614  0.683880  1.05709E-09  3.39830E-09  4.29203E-09
 sr  38   1.532274 -1.347726  0.420768  1.95795E-09  4.93281E-09  7.94973E-09
  y  39   0.800836 -1.369164  0.399330  3.68714E-10  8.96799E-10  1.49706E-09
 zr  40   1.088049 -1.441951  0.326543  7.32962E-10  1.56507E-09  2.97599E-09
 nb  41  -0.086667 -1.496667  0.271827  4.99229E-11  9.36938E-11  2.02699E-10
 mo  42   0.337675 -1.602325  0.166169  1.36962E-10  2.67553E-10  5.56095E-10
 ru  44   0.062021 -1.697979  0.070515  7.64834E-11  1.14173E-10  3.10540E-10
 rh  45  -0.653718 -1.713718  0.054776  1.49846E-11  6.91062E-12  6.08410E-11
 pd  46  -0.012311 -1.662311  0.106183  6.78634E-11  8.62058E-11  2.75541E-10
 ag  47  -0.510156 -1.710156  0.058338  2.18605E-11  1.07246E-11  8.87587E-11
 cd  48   0.055171 -1.654829  0.113665  8.37343E-11  9.98320E-11  3.39981E-10
 in  49  -0.942640 -1.702640  0.065854  8.59592E-12  6.03713E-12  3.49014E-11
 sn  50   0.371269 -1.698731  0.069763  1.83096E-10  1.92040E-10  7.43414E-10
 sb  51  -0.941350 -1.951350 -0.182856  9.14277E-12  4.58563E-12  3.71217E-11
 te  52   0.025054 -2.154946 -0.386452  8.86806E-11  5.95460E-11  3.60064E-10
  i  53  -0.220122 -1.770122 -0.001628  5.01506E-11 -1.90066E-12  2.03623E-10
 xe  54   0.474768 -1.765232  0.003262  2.57000E-10  8.72715E-11  1.04348E-09
 cs  55  -0.668139 -1.748139  0.020356  1.87209E-11  3.07641E-12  7.60111E-11
 ba  56   0.545558 -1.634442  0.134052  3.16400E-10  3.37878E-10  1.28466E-09
 la  57  -0.521216 -1.691216  0.077278  2.74427E-11  1.77276E-11  1.11424E-10
 ce  58  -0.120943 -1.700943  0.067551  6.95774E-11  4.04095E-11  2.82500E-10
 pr  59  -0.970202 -1.730202  0.038292  9.90049E-12  3.18743E-12  4.01982E-11
 nd  60  -0.303657 -1.753657  0.014838  4.70276E-11  1.57666E-11  1.90943E-10
 sm  62  -0.931912 -1.871912 -0.103418  1.15383E-11  2.50620E-12  4.68483E-11
 eu  63  -1.268805 -1.778805 -0.010310  5.36858E-12 -6.48148E-13  2.17977E-11
 gd  64  -0.707734 -1.757734  0.010760  2.02199E-11  1.56251E-12  8.20975E-11
 tb  65  -1.453181 -1.773181 -0.004687  3.67227E-12 -2.45947E-13  1.49102E-11
 dy  66  -0.627211 -1.757211  0.011284  2.51516E-11  2.21522E-12  1.02121E-10
 ho  67  -1.303451 -1.773451 -0.004956  5.37988E-12 -3.73842E-13  2.18436E-11
 er  68  -0.841118 -1.761118  0.007376  1.58196E-11  1.83469E-12  6.42311E-11
 tm  69  -1.645643 -1.765643  0.002851  2.50610E-12  1.02843E-14  1.01753E-11
 yb  70  -0.874434 -1.794434 -0.025939  1.51578E-11  4.46067E-12  6.15442E-11
 lu  71  -1.660427 -1.750427  0.018067  2.50872E-12  3.60634E-13  1.01860E-11
 hf  72  -1.013698 -1.723698  0.044796  1.13459E-11  4.35156E-12  4.60670E-11
 ta  73  -1.858262 -1.738262  0.030232  1.64519E-12  4.15246E-13  6.67985E-12
  w  74  -1.077486 -1.727486  0.041008  1.00897E-11  3.52850E-12  4.09664E-11
 re  75  -1.504626 -1.764626  0.003868  3.82203E-12  5.19688E-14  1.55183E-11
 os  76  -0.413813 -1.763813  0.004681  4.81272E-11  1.05642E-12  1.95408E-10
 ir  77  -0.458785 -1.778785 -0.010291  4.38461E-11 -5.28512E-12  1.78025E-10
 pt  78  -0.173610 -1.793610 -0.025116  8.58068E-11  3.83757E-12  3.48395E-10
 au  79  -0.969554 -1.769554 -0.001060  1.38600E-11 -4.52215E-13  5.62747E-11
 hg  80  -0.593714 -1.763714  0.004780  3.35365E-11  1.02485E-11  1.36166E-10
 tl  81  -0.953673 -1.723673  0.044821  1.49174E-11  5.63457E-12  6.05683E-11
 pb  82   0.292251 -1.747749  0.020745  2.66418E-10  4.47182E-11  1.08172E-09
 bi  83  -1.106552 -1.756552  0.011942  1.07269E-11  9.44918E-13  4.35539E-11
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
    0.3573   0.3822   0.0930  -0.2893  -0.0722
