# Initial mass = 2.500, Z =  0.0002, Y =  0.250, M_mix = 1.00E-03
# Final mass = 0.759, Mass expelled =   1.7413
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
 cu  29   3.160386 -1.089614  0.709092  6.32758E-08  8.80600E-08  1.10181E-07
 zn  30   3.070339 -1.559661  0.239045  5.29347E-08  3.75538E-08  9.21738E-08
 ga  31   1.928134 -1.151866  0.646840  4.06700E-09  5.44086E-09  7.08177E-09
 ge  32   2.361824 -1.218176  0.580530  1.15018E-08  1.50330E-08  2.00277E-08
 as  33   0.931571 -1.368429  0.430277  4.40498E-10  4.74401E-10  7.67029E-10
 se  34   2.197845 -1.142155  0.656551  8.57068E-09  1.18677E-08  1.49239E-08
 br  35   1.356189 -1.183811  0.614895  1.24888E-09  1.63229E-09  2.17465E-09
 kr  36   2.608226 -0.641774  1.156932  2.34004E-08  3.78400E-08  4.07465E-08
 rb  37   1.873593 -0.486407  1.312299  4.39705E-09  7.27319E-09  7.65647E-09
 sr  38   2.253239 -0.626761  1.171945  1.08045E-08  1.75198E-08  1.88137E-08
  y  39   1.704280 -0.465720  1.332986  3.09725E-09  5.13572E-09  5.39315E-09
 zr  40   2.158324 -0.371676  1.427030  9.04060E-09  1.51371E-08  1.57422E-08
 nb  41   0.967502 -0.442498  1.356208  5.93348E-10  9.86434E-10  1.03318E-09
 mo  42   1.534768 -0.405232  1.393474  2.26221E-09  3.81538E-09  3.93913E-09
 ru  44   1.031497 -0.728503  1.070203  7.47968E-10  1.21820E-09  1.30242E-09
 rh  45  -0.078574 -1.138574  0.660132  5.91060E-11  7.97911E-11  1.02920E-10
 pd  46   0.866879 -0.783121  1.015585  5.39095E-10  8.57514E-10  9.38713E-10
 ag  47   0.075861 -1.124139  0.674567  8.84133E-11  1.20486E-10  1.53952E-10
 cd  48   0.982071 -0.727929  1.070777  7.42409E-10  1.18975E-09  1.29274E-09
 in  49  -0.135653 -0.895653  0.903053  5.78257E-11  8.83116E-11  1.00690E-10
 sn  50   1.554502 -0.515498  1.283208  2.92923E-09  4.86413E-09  5.10059E-09
 sb  51   0.106985 -0.903015  0.895691  1.07215E-10  1.72737E-10  1.86690E-10
 te  52   1.233510 -0.946490  0.852216  1.50357E-09  2.48925E-09  2.61813E-09
  i  53   0.202102 -1.347898  0.450808  1.39105E-10  1.54078E-10  2.42219E-10
 xe  54   1.535864 -0.704136  1.094570  3.10363E-09  4.99420E-09  5.40428E-09
 cs  55   0.194242 -0.885758  0.912948  1.43070E-10  2.17845E-10  2.49124E-10
 ba  56   2.226797  0.046797  1.845503  1.59337E-08  2.73389E-08  2.77450E-08
 la  57   1.191228  0.021228  1.819934  1.48495E-09  2.54553E-09  2.58571E-09
 ce  58   1.762350  0.182350  1.981056  5.57959E-09  9.61178E-09  9.71561E-09
 pr  59   0.711543 -0.048457  1.750249  4.99164E-10  8.53309E-10  8.69181E-10
 nd  60   1.406458 -0.043542  1.755164  2.53110E-09  4.33221E-09  4.40733E-09
 sm  62   0.671819 -0.268181  1.530525  4.86088E-10  8.27396E-10  8.46413E-10
 eu  63  -0.364125 -0.874125  0.924581  4.52252E-11  6.91233E-11  7.87495E-11
 gd  64   0.547358 -0.502642  1.296064  3.81692E-10  6.30092E-10  6.64630E-10
 tb  65  -0.443244 -0.763244  1.035462  3.94196E-11  6.21405E-11  6.86404E-11
 dy  66   0.676098 -0.453902  1.344804  5.30537E-10  8.80965E-10  9.23811E-10
 ho  67  -0.319638 -0.789638  1.009068  5.43783E-11  8.51594E-11  9.46876E-11
 er  68   0.546329 -0.373671  1.425035  4.05026E-10  6.78502E-10  7.05261E-10
 tm  69  -0.414917 -0.534917  1.263789  4.47265E-11  7.35218E-11  7.78812E-11
 yb  70   0.887082 -0.032918  1.765788  9.18316E-10  1.57456E-09  1.59904E-09
 lu  71  -0.063133 -0.153133  1.645573  1.04133E-10  1.77110E-10  1.81324E-10
 hf  72   0.873053  0.163053  1.961759  9.17130E-10  1.57909E-09  1.59698E-09
 ta  73  -0.101850  0.018150  1.816857  9.85074E-11  1.68842E-10  1.71528E-10
  w  74   0.809998  0.159998  1.958704  8.16961E-10  1.40650E-09  1.42255E-09
 re  75  -0.105895 -0.365895  1.432811  1.00431E-10  1.68244E-10  1.74877E-10
 os  76   0.822832 -0.527168  1.271538  8.70713E-10  1.43280E-09  1.51615E-09
 ir  77   0.055167 -1.264833  0.533873  1.50218E-10  1.82957E-10  2.61571E-10
 pt  78   0.769275 -0.850725  0.947981  7.89310E-10  1.22664E-09  1.37441E-09
 au  79  -0.029444 -0.829444  0.969262  1.26682E-10  1.96260E-10  2.20588E-10
 hg  80   1.215126  0.045126  1.843832  2.26568E-09  3.89117E-09  3.94517E-09
 tl  81   1.060753  0.290753  2.089459  1.61794E-09  2.79371E-09  2.81727E-09
 pb  82   3.150010  1.110010  2.908716  2.01448E-07  3.50332E-07  3.50777E-07
 bi  83   1.650611  1.000611  2.799317  6.43399E-09  1.11851E-08  1.12033E-08
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
   -0.1147   1.3107   1.8822   0.5715   1.0266
