                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9999423305776218E+000          9.9997116528881091E-001          4.2095972596210737E+002                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260315" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                               5          7.4415999999999997E+002          4.2095972907625321E+002          3.4090580898942670E+002          1.3657170349091343E+001          2.7314340546634597E+001          1.5000000038642054E+002          1.0935853382950226E+002         -2.2243342572076666E-001         -1.0000000000000000E+000          1.9999423194813468E+000          9.9997116528881091E-001         -2.0453743634992726E+001         -1.0826481410616807E+001         -2.0479319896216417E+001         -9.8999999999999986E+001         -2.1696416260388116E+001         -1.0826481410719259E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.2241368948184733E-010          1.2880731047107939E+053         -1.0144168992226922E+034          0.0000000000000000E+000         -1.5088286891971039E+027         -1.0144167483398233E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              10          2.5958682111999997E+003          4.2095973684317192E+002          3.4090581213436843E+002          1.3657170349091347E+001          2.7314340168662099E+001          1.5000000135018311E+002          1.0935853521897843E+002         -2.2073721976399216E-001         -1.0000000000000000E+000          1.9999422918063892E+000          9.9997116528881091E-001         -2.0311585568262384E+001         -1.0824688892066566E+001         -2.0337161829486075E+001         -9.8999999999999986E+001         -2.1554258193657773E+001         -1.0824688892208108E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.0727488342482256E-010          1.2880730987693936E+053         -1.0186125010318052E+034          0.0000000000000000E+000         -1.5088286022494421E+027         -1.0186123501489450E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              15          6.6944700556081425E+003          4.2095975419062188E+002          3.4090581915861054E+002          1.3657170349091366E+001          2.7314339324458729E+001          1.5000000350275110E+002          1.0935853832238000E+002         -2.1743293497867530E-001         -1.0000000000000000E+000          1.9999422299942389E+000          9.9997116528881091E-001         -1.9916692761032756E+001         -1.0819641208336460E+001         -1.9942269022256447E+001         -9.8999999999999986E+001         -2.1159365386428142E+001         -1.0819641208683784E+001         -9.8999999999999986E+001          1.0000000000000000E+000          7.5400145873171299E-010          1.2880730854992471E+053         -1.0305206588945341E+034          0.0000000000000000E+000         -1.5088283992605468E+027         -1.0305205080116942E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              20          1.0991923899880872E+004          4.2095977242223296E+002          3.4090582654086256E+002          1.3657170349091395E+001          2.7314338437228244E+001          1.5000000576503069E+002          1.0935854158395503E+002         -2.2226704053667765E-001         -1.0000000000000000E+000          1.9999421650316638E+000          9.9997116528881091E-001         -2.0209461076748156E+001         -1.0823393242431814E+001         -2.0235037337971846E+001         -9.8999999999999986E+001         -2.1452133702143545E+001         -1.0823393242610345E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.8757513275229577E-010          1.2880730715527504E+053         -1.0216559953917308E+034          0.0000000000000000E+000         -1.5088281651263047E+027         -1.0216558445089142E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              25          1.3998121253526071E+004          4.2095978481797329E+002          3.4090583156008313E+002          1.3657170349091405E+001          2.7314337833996969E+001          1.5000000730316302E+002          1.0935854380151206E+002         -2.3738439879709003E-001         -1.0000000000000000E+000          1.9999421208633701E+000          9.9997116528881091E-001         -2.1778938614009647E+001         -1.0842611766023410E+001         -2.1804514875233338E+001         -9.8999999999999986E+001         -2.3021611239405036E+001         -1.0842611766028437E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0916838631759669E-011          1.2880730620704758E+053         -9.7743116035033601E+033          0.0000000000000000E+000         -1.5088279979617830E+027         -9.7743100946753618E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              30          1.5414891379321405E+004          4.2095979036331624E+002          3.4090583380547537E+002          1.3657170349091412E+001          2.7314337564136181E+001          1.5000000799125991E+002          1.0935854479355558E+002         -2.5372189452310456E-001         -1.0000000000000000E+000          1.9999421011042973E+000          9.9997116528881091E-001         -2.3850911593140410E+001         -1.0865904777298702E+001         -2.3876487854364100E+001         -9.8999999999999986E+001         -2.5093584218535796E+001         -1.0865904777298748E+001         -9.8999999999999986E+001          1.0000000000000000E+000          9.7592607770990588E-014          1.2880730578284971E+053         -9.2638854932277866E+033          0.0000000000000000E+000         -1.5088279199074798E+027         -9.2638839843998666E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              35          1.6134987662608837E+004          4.2095979304198113E+002          3.4090583489010686E+002          1.3657170349091414E+001          2.7314337433780565E+001          1.5000000832364353E+002          1.0935854527275988E+002         -2.6881390002576855E-001         -1.0000000000000000E+000          1.9999420915597244E+000          9.9997116528881091E-001         -2.5933560416978516E+001         -1.0887260002546951E+001         -2.5959136678202203E+001         -9.8999999999999986E+001         -2.7176233042373902E+001         -1.0887260002546952E+001         -9.8999999999999986E+001          1.0000000000000000E+000          8.4746803106370695E-016          1.2880730557794196E+053         -8.8193780495604817E+033          0.0000000000000000E+000         -1.5088278827405887E+027         -8.8193765407325986E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              40          1.6423016228111515E+004          4.2095979407054546E+002          3.4090583530658785E+002          1.3657170349091420E+001          2.7314337383726095E+001          1.5000000845127349E+002          1.0935854545676663E+002         -2.7791948521354909E-001         -1.0000000000000000E+000          1.9999420878947607E+000          9.9997116528881091E-001         -2.7421645977180859E+001         -1.0901369778397910E+001         -2.7447222238404549E+001         -9.8999999999999986E+001         -2.8664318602576248E+001         -1.0901369778397910E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.8454276015772036E-017          1.2880730549926062E+053         -8.5374502714746280E+033          0.0000000000000000E+000         -1.5088278678595656E+027         -8.5374487626467599E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              45          1.6518722697739482E+004          4.2095979440482603E+002          3.4090583544194305E+002          1.3657170349091420E+001          2.7314337367458524E+001          1.5000000849275281E+002          1.0935854551656831E+002         -2.8165206837619833E-001         -1.0000000000000000E+000          1.9999420867036570E+000          9.9997116528881091E-001         -2.8088250593409203E+001         -1.0907411869455444E+001         -2.8113826854632894E+001         -9.8999999999999986E+001         -2.9330923218804593E+001         -1.0907411869455444E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.2170593718045142E-018          1.2880730547368940E+053         -8.4194960475903299E+033          0.0000000000000000E+000         -1.5088278629919896E+027         -8.4194945387624665E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              50          1.6556577660713225E+004          4.2095979453586699E+002          3.4090583549500354E+002          1.3657170349091421E+001          2.7314337361081503E+001          1.5000000850901316E+002          1.0935854554001114E+002         -2.8322503013867373E-001         -1.0000000000000000E+000          1.9999420862367345E+000          9.9997116528881091E-001         -2.8360234573501860E+001         -1.0909835637196277E+001         -2.8385810834725550E+001         -9.8999999999999986E+001         -2.9602907198897249E+001         -1.0909835637196277E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.3421412638280125E-018          1.2880730546366528E+053         -8.3726383047283012E+033          0.0000000000000000E+000         -1.5088278611693847E+027         -8.3726367959004400E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
