#
# Initial mass = 2.500, Z =  0.0300, Y =  0.300, M_mix = 1.00E-03
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/m26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.476E+02 2.632E+03 4.988E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  2.025E+01 2.403E+03 2.879E+02 6.991E+02 7.910E+00 7.166E+00 2.914E-17 1.969E+01 2.987E+01 1.773E-24 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.515E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  2.027E+01 2.399E+03 2.881E+02 6.989E+02 7.910E+00 7.166E+00 3.484E-17 1.969E+01 2.987E+01 1.485E-12 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.514E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 1.354E-24 3.852E-01 1.674E-02 5.339E-02
  2.027E+01 2.399E+03 2.881E+02 6.989E+02 7.910E+00 7.166E+00 4.209E-14 1.969E+01 2.987E+01 9.875E-12 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.514E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 1.438E-22 3.852E-01 1.674E-02 5.339E-02
  2.027E+01 2.399E+03 2.881E+02 6.989E+02 7.910E+00 7.166E+00 2.132E-13 1.969E+01 2.987E+01 2.101E-11 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.514E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 6.585E-22 3.852E-01 1.674E-02 5.339E-02
  2.027E+01 2.399E+03 2.881E+02 6.989E+02 7.910E+00 7.166E+00 2.391E-13 1.969E+01 2.987E+01 2.475E-11 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.513E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 7.201E-22 3.852E-01 1.674E-02 5.339E-02
  2.027E+01 2.399E+03 2.881E+02 6.989E+02 7.910E+00 7.166E+00 3.793E-13 1.969E+01 2.987E+01 3.933E-11 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.513E-05 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 1.377E-21 3.852E-01 1.674E-02 5.339E-02
