                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9984370886443881E+000          4.9960927216109702E-001          2.3775202966467291E+003                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260316" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                               5          3.3615999999999997E+002          2.3781723077865781E+003          1.0172951772590386E+003          4.3289377298442533E+000          1.7312783429848846E+001          5.1005468638724147E+002          2.7224197760526749E+002         -3.5413408697711524E-001         -1.0000000000000000E+000          1.9980946107866251E+000          4.9960927331418764E-001         -1.5213116503969342E+001         -6.9587809028792700E+000         -1.5238692765318323E+001         -9.8999999999999986E+001         -1.6455789127299280E+001         -6.9587809052972283E+000         -9.8999999999999986E+001          1.0000000000000000E+000          5.2491397770595944E-009          1.2172289881422382E+053         -4.2458134593676671E+037          0.0000000000000000E+000         -7.4730606790369345E+024         -4.2458134593669200E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              10          4.6343192751187269E+002          2.3781870232419092E+003          1.0172983246208154E+003          4.3289377298466913E+000          1.7312716473736753E+001          5.1005592054767141E+002          2.7224310513376935E+002         -3.7684033982191040E-001         -1.0000000000000000E+000          1.9980868832790037E+000          4.9960927331419214E-001         -1.7491502968598109E+001         -7.3468248556482365E+000         -1.7517079229947093E+001         -9.8999999999999986E+001         -1.8734175591928000E+001         -7.3468248556793609E+000         -9.8999999999999986E+001          1.0000000000000000E+000          6.7568709705493662E-011          1.2172280464979586E+053         -1.7374793198605147E+037          0.0000000000000000E+000         -7.4728662665691666E+024         -1.7374793198597674E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              15          5.9566846676272417E+002          2.3781958805589825E+003          1.0173002190313306E+003          4.3289377298474463E+000          1.7312676172770409E+001          5.1005666339346800E+002          2.7224378379859348E+002         -3.9046685274307591E-001         -1.0000000000000000E+000          1.9980822320829661E+000          4.9960927331419219E-001         -1.8669788748114463E+001         -7.5198284322701392E+000         -1.8695365009463448E+001         -9.8999999999999986E+001         -1.9912461371444351E+001         -7.5198284322732141E+000         -9.8999999999999986E+001          1.0000000000000000E+000          6.6751867877181112E-012          1.2172274797185259E+053         -1.1665884841326612E+037          0.0000000000000000E+000         -7.4727736830711486E+024         -1.1665884841319139E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              20          7.4035439061878719E+002          2.3782024887069265E+003          1.0173016323853565E+003          4.3289377298478708E+000          1.7312646105714826E+001          5.1005721760464405E+002          2.7224429012719725E+002         -4.0509436517909569E-001         -1.0000000000000000E+000          1.9980787619982532E+000          4.9960927331419219E-001         -1.9982244115983747E+001         -7.6948392734585083E+000         -2.0007820377332731E+001         -9.8999999999999986E+001         -2.1224916739313635E+001         -7.6948392734587330E+000         -9.8999999999999986E+001          1.0000000000000000E+000          4.8642836969901350E-013          1.2172270568640931E+053         -7.7966502129947552E+036          0.0000000000000000E+000         -7.4727024329811147E+024         -7.7966502129872821E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              25          8.7478301723326831E+002          2.3782065610055629E+003          1.0173025033696832E+003          4.3289377298480334E+000          1.7312627576829613E+001          5.1005755913906921E+002          2.7224460215408391E+002         -4.1993963218587643E-001         -1.0000000000000000E+000          1.9980766235514154E+000          4.9960927331419219E-001         -2.1457168019603724E+001         -7.8723744203542259E+000         -2.1482744280952708E+001         -9.8999999999999986E+001         -2.2699840642933612E+001         -7.8723744203542365E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.4526192883556129E-014          1.2172267962786226E+053         -5.1805234909618812E+036          0.0000000000000000E+000         -7.4726580854989246E+024         -5.1805234909544087E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              30          1.0076090605488598E+003          2.3782092681788972E+003          1.0173030823802351E+003          4.3289377298481044E+000          1.7312615259266323E+001          5.1005778618332198E+002          2.7224480958250814E+002         -4.3404527031257695E-001         -1.0000000000000000E+000          1.9980752019627090E+000          4.9960927331419219E-001         -2.2985563222369102E+001         -8.0379374675096464E+000         -2.3011139483718086E+001         -9.8999999999999986E+001         -2.4228235845698990E+001         -8.0379374675096464E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.0636481370875421E-015          1.2172266230473498E+053         -3.5384339603791717E+036          0.0000000000000000E+000         -7.4726290951543953E+024         -3.5384339603716991E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              35          1.1479531773761607E+003          2.3782112556000652E+003          1.0173035074499005E+003          4.3289377298481417E+000          1.7312606216568778E+001          5.1005795286354390E+002          2.7224496186219716E+002         -4.4715101791947565E-001         -1.0000000000000000E+000          1.9980741583312440E+000          4.9960927331419219E-001         -2.4532521094893927E+001         -8.1890488282840739E+000         -2.4558097356242911E+001         -9.8999999999999986E+001         -2.5775193718223814E+001         -8.1890488282840739E+000         -9.8999999999999986E+001          1.0000000000000000E+000          4.2751511304873532E-017          1.2172264958728871E+053         -2.4986193371267482E+036          0.0000000000000000E+000         -7.4726080352264631E+024         -2.4986193371192756E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              40          1.2994593988579491E+003          2.3782127979764387E+003          1.0173038373332581E+003          4.3289377298481648E+000          1.7312599198817495E+001          5.1005808221886701E+002          2.7224508004174743E+002         -4.5954100609525794E-001         -1.0000000000000000E+000          1.9980733484019069E+000          4.9960927331419219E-001         -2.6095401851096295E+001         -8.3277344646780822E+000         -2.6120978112445279E+001         -9.8999999999999986E+001         -2.7338074474426183E+001         -8.3277344646780822E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.6097422846427671E-018          1.2172263971767418E+053         -1.8155772908760010E+036          0.0000000000000000E+000         -7.4725917683033852E+024         -1.8155772908685284E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              45          1.4598223295354912E+003          2.3782139993396408E+003          1.0173040942806672E+003          4.3289377298481782E+000          1.7312593732667342E+001          5.1005818297421246E+002          2.7224517209226087E+002         -4.7157312051221795E-001         -1.0000000000000000E+000          1.9980727175452166E+000          4.9960927331419219E-001         -2.7712666096406288E+001         -8.4587284441329356E+000         -2.7738242357755272E+001         -9.8999999999999986E+001         -2.8955338719736176E+001         -8.4587284441329356E+000         -9.8999999999999986E+001          1.0000000000000000E+000          5.2539518259768709E-020          1.2172263203019385E+053         -1.3428298352115354E+036          0.0000000000000000E+000         -7.4725790799260291E+024         -1.3428298352040628E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              50          1.6257229988564593E+003          2.3782149258257105E+003          1.0173042924373461E+003          4.3289377298481853E+000          1.7312589517198994E+001          5.1005826067627243E+002          2.7224524308120601E+002         -4.8315071965832462E-001         -1.0000000000000000E+000          1.9980722310316130E+000          4.9960927331419219E-001         -2.9391247949259398E+001         -8.5825102000800904E+000         -2.9416824210608382E+001         -9.8999999999999986E+001         -3.0633920572589286E+001         -8.5825102000800904E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.4644885801515858E-021          1.2172262610164392E+053         -1.0098093675903331E+036          0.0000000000000000E+000         -7.4725692971587073E+024         -1.0098093675828605E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              55          1.7956325421501567E+003          2.3782156447774028E+003          1.0173044462065824E+003          4.3289377298481888E+000          1.7312586246004077E+001          5.1005832097293137E+002          2.7224529816850679E+002         -4.9421469531626916E-001         -1.0000000000000000E+000          1.9980718534980415E+000          4.9960927331419219E-001         -3.1129268486918352E+001         -8.6996454442893896E+000         -3.1154844748267337E+001         -9.8999999999999986E+001         -3.2371941110248237E+001         -8.6996454442893896E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.5059094580674267E-023          1.2172262150109965E+053         -7.7108859964122185E+035          0.0000000000000000E+000         -7.4725617119154129E+024         -7.7108859963374929E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              60          1.9704456259051517E+003          2.3782162168334166E+003          1.0173045685577850E+003          4.3289377298481932E+000          1.7312583643178336E+001          5.1005836894981246E+002          2.7224534200040716E+002         -5.0481532782789451E-001         -1.0000000000000000E+000          1.9980715531019708E+000          4.9960927331419219E-001         -3.2909661615957461E+001         -8.8094592895955515E+000         -3.2935237877306449E+001         -9.8999999999999986E+001         -3.4152334239287349E+001         -8.8094592895955515E+000         -9.8999999999999986E+001          1.0000000000000000E+000          7.4855103000949815E-025          1.2172261784053565E+053         -5.9881206413352428E+035          0.0000000000000000E+000         -7.4725556907591886E+024         -5.9881206412605173E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              65          2.1498231625450935E+003          2.3782166775105429E+003          1.0173046670872877E+003          4.3289377298481941E+000          1.7312581547121553E+001          5.1005840758562431E+002          2.7224537729826636E+002         -5.1505607899794625E-001         -1.0000000000000000E+000          1.9980713111928763E+000          4.9960927331419219E-001         -3.4727196201347347E+001         -8.9119639422401953E+000         -3.4752772462696328E+001         -9.8999999999999986E+001         -3.5969868824677235E+001         -8.9119639422401953E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.4427513174050931E-026          1.2172261489268116E+053         -4.7291814005630380E+035          0.0000000000000000E+000         -7.4725508542780758E+024         -4.7291814004883125E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              70          2.3333116975332009E+003          2.3782170521892322E+003          1.0173047472234604E+003          4.3289377298481941E+000          1.7312579842353614E+001          5.1005843900896389E+002          2.7224540600677841E+002         -5.2484206281764800E-001         -1.0000000000000000E+000          1.9980711144430208E+000          4.9960927331419219E-001         -3.6593798294817475E+001         -9.0086932787410330E+000         -3.6619374556166463E+001         -9.8999999999999986E+001         -3.7836470918147363E+001         -9.0086932787410330E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.4508612343811914E-028          1.2172261249512747E+053         -3.7849200029202463E+035          0.0000000000000000E+000         -7.4725469270140207E+024         -3.7849200028455207E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              75          2.5202756365090190E+003          2.3782173593825278E+003          1.0173048129258711E+003          4.3289377298481941E+000          1.7312578444640891E+001          5.1005846477247400E+002          2.7224542954444496E+002         -5.3445269096921322E-001         -1.0000000000000000E+000          1.9980709531308738E+000          4.9960927331419219E-001         -3.8535082661211767E+001         -9.1015029584757396E+000         -3.8560658922560748E+001         -9.8999999999999986E+001         -3.9777755284541655E+001         -9.1015029584757396E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.4741137646408140E-030          1.2172261052941019E+053         -3.0566596299392625E+035          0.0000000000000000E+000         -7.4725437077568710E+024         -3.0566596298645369E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
