                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9984370886443881E+000          9.9921854432219404E-001          2.6401124152423918E+003                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260316" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                               5          3.3615999999999997E+002          2.6407157465897462E+003          1.1592121759858253E+003          7.4038527708226338E+000          1.4805167897041340E+001          5.1004058018472244E+002          3.7187752492361739E+002         -3.5411663010835998E-001         -1.0000000000000000E+000          1.9980946115923106E+000          9.9921854512435826E-001         -1.5454226581425841E+001         -6.9587884124264150E+000         -1.5479802842693111E+001         -9.8999999999999986E+001         -1.6696899206102795E+001         -6.9587884138142773E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.0129059129482862E-009          2.3722730248937437E+053         -1.3790645892557825E+038          0.0000000000000000E+000         -2.0732318535884955E+025         -1.3790645892555751E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              10          4.6364359444935928E+002          2.6407293798933642E+003          1.1592151683315258E+003          7.4038527708282977E+000          1.4805110567655461E+001          5.1004149711550372E+002          3.7187884705192340E+002         -3.7684709218548201E-001         -1.0000000000000000E+000          1.9980868744588740E+000          9.9921854512436070E-001         -1.7778125482635758E+001         -7.3469907267891834E+000         -1.7803701743903030E+001         -9.8999999999999986E+001         -1.9020798107312697E+001         -7.3469907268052763E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.4937271343904300E-011          2.3722699625181738E+053         -5.6413693663603376E+037          0.0000000000000000E+000         -2.0731836026381012E+025         -5.6413693663582645E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              15          5.9591527520455509E+002          2.6407375727679005E+003          1.1592169665650747E+003          7.4038527708300848E+000          1.4805076116027855E+001          5.1004204813929891E+002          3.7187964157829538E+002         -3.9047145059615490E-001         -1.0000000000000000E+000          1.9980822248919725E+000          9.9921854512436070E-001         -1.8982277109432857E+001         -7.5203805272890856E+000         -1.9007853370700129E+001         -9.8999999999999986E+001         -2.0224949734109799E+001         -7.5203805272905848E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.2548213537582519E-012          2.3722681222015904E+053         -3.7843917131706376E+037          0.0000000000000000E+000         -2.0731605294112137E+025         -3.7843917131685645E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              20          7.3873802038033136E+002          2.6407436165857393E+003          1.1592182931057803E+003          7.4038527708310689E+000          1.4805050701442063E+001          5.1004245462425212E+002          3.7188022769360344E+002         -4.0490200844108615E-001         -1.0000000000000000E+000          1.9980787949578296E+000          9.9921854512436070E-001         -2.0302878357861569E+001         -7.6931764271145449E+000         -2.0328454619128841E+001         -9.8999999999999986E+001         -2.1545550982538511E+001         -7.6931764271146514E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.3159106931650885E-013          2.3722667646168220E+053         -2.5421500255438177E+037          0.0000000000000000E+000         -2.0731430122687225E+025         -2.5421500255417446E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              25          8.7220001811599275E+002          2.6407473801020606E+003          1.1592191191487225E+003          7.4038527708314534E+000          1.4805034875693984E+001          5.1004270774414215E+002          3.7188059267042524E+002         -4.1965796232030672E-001         -1.0000000000000000E+000          1.9980766591263617E+000          9.9921854512436070E-001         -2.1788805247826687E+001         -7.8688241591573433E+000         -2.1814381509093959E+001         -9.8999999999999986E+001         -2.3031477872503629E+001         -7.8688241591573478E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.1335551387410438E-014          2.3722659192427487E+053         -1.6965007807965381E+037          0.0000000000000000E+000         -2.0731320152039813E+025         -1.6965007807944650E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              30          1.0040536476159367E+003          2.6407498876755840E+003          1.1592196695282162E+003          7.4038527708316195E+000          1.4805024331258421E+001          5.1004287639390475E+002          3.7188083584883725E+002         -4.3362322391364694E-001         -1.0000000000000000E+000          1.9980752360570186E+000          9.9921854512436070E-001         -2.3336234067425476E+001         -8.0336418009893986E+000         -2.3361810328692748E+001         -9.8999999999999986E+001         -2.4578906692102418E+001         -8.0336418009894004E+000         -9.8999999999999986E+001          1.0000000000000000E+000          4.6971180186318056E-016          2.3722653559832813E+053         -1.1607450343089506E+037          0.0000000000000000E+000         -2.0731247902330586E+025         -1.1607450343068775E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              35          1.1431292579584292E+003          2.6407517304910452E+003          1.1592200740018716E+003          7.4038527708317110E+000          1.4805016582163729E+001          5.1004300033451165E+002          3.7188101456058143E+002         -4.4665237614102660E-001         -1.0000000000000000E+000          1.9980741902448524E+000          9.9921854512436070E-001         -2.4897308736714443E+001         -8.1837077230473341E+000         -2.4922884997981715E+001         -9.8999999999999986E+001         -2.6139981361391385E+001         -8.1837077230473341E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.8231513571274670E-017          2.3722649420441593E+053         -8.2162040305910527E+036          0.0000000000000000E+000         -2.0731195416881123E+025         -8.2162040305703215E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              40          1.2932971684278357E+003          2.6407531615400112E+003          1.1592203880981233E+003          7.4038527708317643E+000          1.4805010564565228E+001          5.1004309658125607E+002          3.7188115334019324E+002         -4.5894941670990075E-001         -1.0000000000000000E+000          1.9980733781141535E+000          9.9921854512436070E-001         -2.6481822509506991E+001         -8.3220529446996760E+000         -2.6507398770774262E+001         -9.8999999999999986E+001         -2.7724495134183933E+001         -8.3220529446996760E+000         -9.8999999999999986E+001          1.0000000000000000E+000          6.5261067574551094E-019          2.3722646205974579E+053         -5.9748393025722473E+036          0.0000000000000000E+000         -2.0731154843400658E+025         -5.9748393025515161E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              45          1.4532220642244888E+003          2.6407542840332221E+003          1.1592206344704239E+003          7.4038527708317989E+000          1.4805005844455227E+001          5.1004317207572029E+002          3.7188126219681203E+002         -4.7095660133623846E-001         -1.0000000000000000E+000          1.9980727410915566E+000          9.9921854512436070E-001         -2.8122420569751085E+001         -8.4528375164593701E+000         -2.8147996831018357E+001         -9.8999999999999986E+001         -2.9365093194428027E+001         -8.4528375164593701E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.0176260913805819E-020          2.3722643684595814E+053         -4.4212171090755228E+036          0.0000000000000000E+000         -2.0731122977335592E+025         -4.4212171090547916E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
