#
# Initial mass = 2.750, Z =  0.0300, Y =  0.300, M_mix = 1.00E-03
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/m26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.476E+02 2.632E+03 4.988E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  1.997E+01 2.558E+03 3.225E+02 6.992E+02 7.923E+00 7.155E+00 2.244E-08 1.969E+01 2.988E+01 1.966E-18 3.199E-01 8.004E-03 4.519E-02 2.107E-04 3.435E+03 6.246E+02 1.167E-04 7.221E-02 6.674E-03 1.392E-03 2.152E-02 4.131E-05 1.929E-03 1.119E-01 1.009E-01 7.340E-02 7.027E-02 1.134E-01 2.826E-02 6.370E-02 2.310E-02 3.075E-03 4.167E-29 3.852E-01 1.675E-02 5.337E-02
  1.997E+01 2.558E+03 3.225E+02 6.992E+02 7.923E+00 7.155E+00 2.118E-08 1.969E+01 2.988E+01 3.593E-12 3.199E-01 8.004E-03 4.519E-02 2.107E-04 3.435E+03 6.246E+02 1.167E-04 7.221E-02 6.674E-03 1.392E-03 2.152E-02 4.131E-05 1.929E-03 1.119E-01 1.009E-01 7.340E-02 7.027E-02 1.134E-01 2.826E-02 6.370E-02 2.310E-02 3.075E-03 9.569E-24 3.852E-01 1.675E-02 5.337E-02
  1.997E+01 2.558E+03 3.225E+02 6.992E+02 7.923E+00 7.155E+00 1.991E-08 1.969E+01 2.988E+01 1.807E-10 3.199E-01 8.004E-03 4.519E-02 2.107E-04 3.435E+03 6.246E+02 1.167E-04 7.221E-02 6.674E-03 1.392E-03 2.152E-02 4.131E-05 1.929E-03 1.119E-01 1.009E-01 7.340E-02 7.027E-02 1.134E-01 2.826E-02 6.370E-02 2.310E-02 3.075E-03 3.329E-18 3.852E-01 1.675E-02 5.337E-02
  2.011E+01 2.535E+03 3.241E+02 6.977E+02 7.923E+00 7.155E+00 1.859E-08 1.969E+01 2.988E+01 1.193E-09 3.199E-01 8.004E-03 4.519E-02 2.107E-04 3.435E+03 6.246E+02 1.167E-04 7.221E-02 6.674E-03 1.392E-03 2.152E-02 4.131E-05 1.929E-03 1.119E-01 1.009E-01 7.340E-02 7.027E-02 1.134E-01 2.826E-02 6.370E-02 2.310E-02 3.075E-03 2.543E-17 3.852E-01 1.675E-02 5.337E-02
  2.011E+01 2.534E+03 3.241E+02 6.977E+02 7.923E+00 7.155E+00 1.740E-08 1.969E+01 2.988E+01 1.165E-09 3.199E-01 8.004E-03 4.519E-02 2.107E-04 3.435E+03 6.246E+02 1.167E-04 7.221E-02 6.674E-03 1.392E-03 2.152E-02 4.131E-05 1.929E-03 1.119E-01 1.009E-01 7.340E-02 7.027E-02 1.134E-01 2.826E-02 6.370E-02 2.310E-02 3.075E-03 2.837E-17 3.852E-01 1.675E-02 5.337E-02
  2.011E+01 2.534E+03 3.241E+02 6.977E+02 7.923E+00 7.155E+00 1.624E-08 1.969E+01 2.988E+01 1.286E-09 3.199E-01 8.004E-03 4.519E-02 2.107E-04 3.435E+03 6.246E+02 1.167E-04 7.221E-02 6.674E-03 1.392E-03 2.152E-02 4.131E-05 1.929E-03 1.119E-01 1.009E-01 7.340E-02 7.027E-02 1.134E-01 2.826E-02 6.370E-02 2.310E-02 3.075E-03 3.220E-17 3.852E-01 1.675E-02 5.337E-02
