                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9999423305776218E+000          1.4999567479332163E+000          4.4288689614442478E+002                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260309" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                               5          7.4415999999999997E+002          4.4288689895273075E+002          3.7123722683719723E+002          1.8174816365227848E+001          2.4233088352518081E+001          1.5000000029418695E+002          1.3153053577776012E+002         -2.2243342465936347E-001         -1.0000000000000000E+000          1.9999423194813468E+000          1.4999567479332163E+000         -2.0547193422077832E+001         -1.0826481412500248E+001         -2.0572769683301523E+001         -9.8999999999999986E+001         -2.1789866047473222E+001         -1.0826481412582865E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.7935427352748021E-010          1.8666673676310867E+053         -1.8901112367126648E+034          0.0000000000000000E+000         -2.7210463051290658E+027         -1.8901109646080344E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              10          2.5958682111999997E+003          4.4288690595686080E+002          3.7123722977270256E+002          1.8174816365227862E+001          2.4233088017183590E+001          1.5000000102791176E+002          1.3153053725181348E+002         -2.2073721787713071E-001         -1.0000000000000000E+000          1.9999422918063892E+000          1.4999567479332163E+000         -2.0403938218176094E+001         -1.0824688892011492E+001         -2.0429514479399785E+001         -9.8999999999999986E+001         -2.1646610843571484E+001         -1.0824688892125920E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4841305315217610E-010          1.8666673565607785E+053         -1.8979286909508218E+034          0.0000000000000000E+000         -2.7210461608691397E+027         -1.8979284188462056E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              15          6.6944684312299541E+003          4.4288692160061316E+002          3.7123723632916523E+002          1.8174816365227901E+001          2.4233087268212689E+001          1.5000000266668903E+002          1.3153054054411740E+002         -2.1743293160122884E-001         -1.0000000000000000E+000          1.9999422299942644E+000          1.4999567479332163E+000         -2.0005998525212380E+001         -1.0819641212819739E+001         -2.0031574786436071E+001         -9.8999999999999986E+001         -2.1248671150607766E+001         -1.0819641213102507E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.1385588871668995E-010          1.8666673318352015E+053         -1.9201165225644705E+034          0.0000000000000000E+000         -2.7210458243202896E+027         -1.9201162504598880E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              20          1.0991922914628867E+004          4.4288693804170265E+002          3.7123724321980023E+002          1.8174816365227937E+001          2.4233086481068000E+001          1.5000000438899215E+002          1.3153054400422485E+002         -2.2226703039074230E-001         -1.0000000000000000E+000          1.9999421650316789E+000          1.4999567479332163E+000         -2.0301024872871618E+001         -1.0823393237978177E+001         -2.0326601134095309E+001         -9.8999999999999986E+001         -2.1543697498267008E+001         -1.0823393238122771E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.1390056968444908E-010          1.8666673058494027E+053         -1.9035994750036018E+034          0.0000000000000000E+000         -2.7210454366804487E+027         -1.9035992028990580E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              25          1.3998120825340724E+004          4.4288694922006067E+002          3.7123724790476865E+002          1.8174816365227962E+001          2.4233085945885410E+001          1.5000000555999242E+002          1.3153054635676477E+002         -2.3738438421853023E-001         -1.0000000000000000E+000          1.9999421208633761E+000          1.4999567479332163E+000         -2.1882611092080815E+001         -1.0842611759021768E+001         -2.1908187353304506E+001         -9.8999999999999986E+001         -2.3125283717476204E+001         -1.0842611759025727E+001         -9.8999999999999986E+001          1.0000000000000000E+000          8.5985338583136045E-012          1.8666672881815611E+053         -1.8211975995302788E+034          0.0000000000000000E+000         -2.7210451601088524E+027         -1.8211973274257627E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              30          1.5414890974137572E+004          4.4288695422079604E+002          3.7123725000062979E+002          1.8174816365227976E+001          2.4233085706466831E+001          1.5000000608384948E+002          1.3153054740919390E+002         -2.5372187817334557E-001         -1.0000000000000000E+000          1.9999421011043026E+000          1.4999567479332163E+000         -2.3970567202858192E+001         -1.0865904772959635E+001         -2.3996143464081882E+001         -9.8999999999999986E+001         -2.5213239828253581E+001         -1.0865904772959668E+001         -9.8999999999999986E+001          1.0000000000000000E+000          7.4090292422721757E-014          1.8666672802776985E+053         -1.7260924929728779E+034          0.0000000000000000E+000         -2.7210450310436789E+027         -1.7260922208683747E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              35          1.6134987410591095E+004          4.4288695663638958E+002          3.7123725101303057E+002          1.8174816365227979E+001          2.4233085590816252E+001          1.5000000633689740E+002          1.3153054791756728E+002         -2.6881388394226619E-001         -1.0000000000000000E+000          1.9999420915597281E+000          1.4999567479332163E+000         -2.6069277043039140E+001         -1.0887259995085923E+001         -2.6094853304262831E+001         -9.8999999999999986E+001         -2.7311949668434529E+001         -1.0887259995085925E+001         -9.8999999999999986E+001          1.0000000000000000E+000          6.2002141630258400E-016          1.8666672764597557E+053         -1.6432697000352170E+034          0.0000000000000000E+000         -2.7210449695753439E+027         -1.6432694279307201E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              40          1.6423016130942604E+004          4.4288695756393952E+002          3.7123725140177652E+002          1.8174816365227986E+001          2.4233085546408244E+001          1.5000000643406378E+002          1.3153054811277468E+002         -2.7791947330445282E-001         -1.0000000000000000E+000          1.9999420878947618E+000          1.4999567479332163E+000         -2.7568839982542574E+001         -1.0901369775432361E+001         -2.7594416243766265E+001         -9.8999999999999986E+001         -2.8811512607937964E+001         -1.0901369775432361E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.0274657745658059E-017          1.8666672749937261E+053         -1.5907395187246869E+034          0.0000000000000000E+000         -2.7210449449779235E+027         -1.5907392466201924E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              45          1.6518722661102456E+004          4.4288695786539114E+002          3.7123725152811818E+002          1.8174816365227979E+001          2.4233085531975753E+001          1.5000000646564271E+002          1.3153054817621666E+002         -2.8165205854772113E-001         -1.0000000000000000E+000          1.9999420867036575E+000          1.4999567479332163E+000         -2.8240586032118500E+001         -1.0907411871176167E+001         -2.8266162293342191E+001         -9.8999999999999986E+001         -2.9483258657513890E+001         -1.0907411871176167E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.3777361008381262E-018          1.8666672745172706E+053         -1.5687616932063889E+034          0.0000000000000000E+000         -2.7210449369327744E+027         -1.5687614211018952E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              50          1.6556577648495295E+004          4.4288695798356235E+002          3.7123725157764494E+002          1.8174816365227979E+001          2.4233085526318106E+001          1.5000000647802182E+002          1.3153054820108633E+002         -2.8322502066058480E-001         -1.0000000000000000E+000          1.9999420862367350E+000          1.4999567479332163E+000         -2.8514667448469226E+001         -1.0909835638049218E+001         -2.8540243709692916E+001         -9.8999999999999986E+001         -2.9757340073864615E+001         -1.0909835638049218E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.3420271663004105E-018          1.8666672743304960E+053         -1.5600309323177645E+034          0.0000000000000000E+000         -2.7210449339185634E+027         -1.5600306602132710E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              55          1.6576251618238763E+004          4.4288695804473878E+002          3.7123725160328468E+002          1.8174816365227976E+001          2.4233085523389196E+001          1.5000000648443049E+002          1.3153054821396120E+002         -2.8404787684346333E-001         -1.0000000000000000E+000          1.9999420859950139E+000          1.4999567479332163E+000         -2.8655666028922774E+001         -1.0911069876944518E+001         -2.8681242290146464E+001         -9.8999999999999986E+001         -2.9898338654318163E+001         -1.0911069876944518E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.6975695902170006E-018          1.8666672742338050E+053         -1.5556037127973486E+034          0.0000000000000000E+000         -2.7210449323926908E+027         -1.5556034406928553E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              60          1.6586790187743482E+004          4.4288695807744136E+002          3.7123725161699070E+002          1.8174816365227979E+001          2.4233085521823494E+001          1.5000000648785627E+002          1.3153054822084366E+002         -2.8448119013356199E-001         -1.0000000000000000E+000          1.9999420858657975E+000          1.4999567479332163E+000         -2.8730570629936782E+001         -1.0911720830033159E+001         -2.8756146891160473E+001         -9.8999999999999986E+001         -2.9973243255332171E+001         -1.0911720830033159E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.4307835517663862E-018          1.8666672741821169E+053         -1.5532738045511861E+034          0.0000000000000000E+000         -2.7210449315767124E+027         -1.5532735324466930E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              65          1.6592704813731230E+004          4.4288695809577558E+002          3.7123725162467474E+002          1.8174816365227976E+001          2.4233085520945718E+001          1.5000000648977687E+002          1.3153054822470216E+002         -2.8472145696275097E-001         -1.0000000000000000E+000          1.9999420857933552E+000          1.4999567479332163E+000         -2.8771441939289538E+001         -1.0912076165850067E+001         -2.8797018200513229E+001         -9.8999999999999986E+001         -3.0014114564684927E+001         -1.0912076165850067E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.3033407238872725E-018          1.8666672741531393E+053         -1.5520034500277024E+034          0.0000000000000000E+000         -2.7210449311235410E+027         -1.5520031779232094E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              70          1.6596407874946020E+004          4.4288695810724738E+002          3.7123725162948273E+002          1.8174816365227976E+001          2.4233085520396493E+001          1.5000000649097868E+002          1.3153054822711647E+002         -2.8487020023661103E-001         -1.0000000000000000E+000          1.9999420857480283E+000          1.4999567479332163E+000         -2.8796103753230852E+001         -1.0912290302713430E+001         -2.8821680014454543E+001         -9.8999999999999986E+001         -3.0038776378626238E+001         -1.0912290302713430E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.2319988097721236E-018          1.8666672741350082E+053         -1.5512383950503314E+034          0.0000000000000000E+000         -2.7210449308447791E+027         -1.5512381229458384E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              75          1.6599017796867985E+004          4.4288695811532966E+002          3.7123725163287008E+002          1.8174816365227976E+001          2.4233085520009553E+001          1.5000000649182530E+002          1.3153054822881742E+002         -2.8497449255876028E-001         -1.0000000000000000E+000          1.9999420857160943E+000          1.4999567479332163E+000         -2.8813053439130631E+001         -1.0912437357351594E+001         -2.8838629700354321E+001         -9.8999999999999986E+001         -3.0055726064526020E+001         -1.0912437357351594E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.1852437039102241E-018          1.8666672741222347E+053         -1.5507132257432870E+034          0.0000000000000000E+000         -2.7210449306508890E+027         -1.5507129536387940E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
