                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9998539259628916E+000          1.9998539259628916E+000          2.1373760075961759E+003                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260316" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                               5          3.3615999999999997E+002          2.1373851665508910E+003          1.1084142438980100E+003          1.3118324551558784E+001          1.3118268329742856E+001          4.2000048864663239E+002          4.2000131110972620E+002         -3.1402979262519504E-001         -1.0000000000000000E+000          1.9998453557127216E+000          1.9998539265800532E+000         -1.5045305605650213E+001         -7.9366759829231057E+000         -1.5070881866890657E+001         -9.8999999999999986E+001         -1.6287978230769440E+001         -7.9366760167416341E+000         -9.8999999999999986E+001          1.0000000000000000E+000          7.3416574310330311E-008          4.0225809904329459E+053         -3.6872224232755934E+037          0.0000000000000000E+000         -1.1241960074604083E+026         -3.6872224232643514E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              10          4.4677208601128649E+002          2.1373858741943795E+003          1.1084144273843681E+003          1.3118324551559009E+001          1.3118263986550255E+001          4.2000052640518390E+002          4.2000141240468690E+002         -3.5674344846100747E-001         -1.0000000000000000E+000          1.9998446936044663E+000          1.9998539265800719E+000         -1.8251383290424734E+001         -8.4277580709579336E+000         -1.8276959551665179E+001         -9.8999999999999986E+001         -1.9494055915543935E+001         -8.4277580710231188E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.4151371080777211E-010          4.0225803245338878E+053         -1.1901930880231384E+037          0.0000000000000000E+000         -1.1241939255307930E+026         -1.1901930880118965E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              15          5.0104148405670185E+002          2.1373860423172268E+003          1.1084144709772886E+003          1.3118324551559017E+001          1.3118262954689367E+001          4.2000053537590776E+002          4.2000143647047224E+002         -3.7546627912099056E-001         -1.0000000000000000E+000          1.9998445362999986E+000          1.9998539265800719E+000         -2.0126245034466322E+001         -8.6057639039292972E+000         -2.0151821295706768E+001         -9.8999999999999986E+001         -2.1368917659585524E+001         -8.6057639039306064E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.8440852383094212E-012          4.0225801663287651E+053         -7.8997186675290458E+036          0.0000000000000000E+000         -1.1241935366881916E+026         -7.8997186674166263E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              20          5.6161481282670843E+002          2.1373861724384224E+003          1.1084145047166808E+003          1.3118324551559025E+001          1.3118262156065258E+001          4.2000054231893301E+002          4.2000145509654681E+002         -3.9301148602182334E-001         -1.0000000000000000E+000          1.9998444145518610E+000          1.9998539265800719E+000         -2.1918769074397304E+001         -8.7558374440966151E+000         -2.1944345335637749E+001         -9.8999999999999986E+001         -2.3161441699516505E+001         -8.7558374440966453E+000         -9.8999999999999986E+001          1.0000000000000000E+000          6.4787632263681028E-014          4.0225800438835429E+053         -5.5916259448831565E+036          0.0000000000000000E+000         -1.1241932579863642E+026         -5.5916259447707370E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              25          6.4541258700646347E+002          2.1373863006332826E+003          1.1084145379565889E+003          1.3118324551559027E+001          1.3118261369264184E+001          4.2000054915917212E+002          4.2000147344687815E+002         -4.0977943952674228E-001         -1.0000000000000000E+000          1.9998442946061155E+000          1.9998539265800719E+000         -2.3818727406179960E+001         -8.8968322049667670E+000         -2.3844303667420405E+001         -9.8999999999999986E+001         -2.5061400031299161E+001         -8.8968322049667670E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.1285700935775898E-015          4.0225799232510252E+053         -4.0415073830287204E+036          0.0000000000000000E+000         -1.1241929910274032E+026         -4.0415073829163009E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              30          7.9765362743307605E+002          2.1373864731005683E+003          1.1084145826759832E+003          1.3118324551559033E+001          1.3118260310739458E+001          4.2000055836170492E+002          4.2000149813454300E+002         -4.2266274214214100E-001         -1.0000000000000000E+000          1.9998441332368160E+000          1.9998539265800719E+000         -2.5546309671798706E+001         -9.0117723238017096E+000         -2.5571885933039148E+001         -9.8999999999999986E+001         -2.6788982296917904E+001         -9.0117723238017096E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.7535083052855996E-017          4.0225797609577663E+053         -3.1017250159268448E+036          0.0000000000000000E+000         -1.1241926464935649E+026         -3.1017250158144253E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              35          1.0548258153324994E+003          2.1373867166843274E+003          1.1084146458353102E+003          1.3118324551559043E+001          1.3118258815734791E+001          4.2000057135887835E+002          4.2000153300210712E+002         -4.3152089748534561E-001         -1.0000000000000000E+000          1.9998439053273021E+000          1.9998539265800719E+000         -2.6632632553277290E+001         -9.0783389235914047E+000         -2.6658208814517732E+001         -9.8999999999999986E+001         -2.7875305178396488E+001         -9.0783389235914047E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.6310561046021854E-018          4.0225795317432764E+053         -2.6609501734645092E+036          0.0000000000000000E+000         -1.1241921432359115E+026         -2.6609501733520898E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              40          1.2763616357973940E+003          2.1373868900008983E+003          1.1084146907749130E+003          1.3118324551559054E+001          1.3118257751997838E+001          4.2000058060672478E+002          4.2000155781134140E+002         -4.4543832708625203E-001         -1.0000000000000000E+000          1.9998437431634122E+000          1.9998539265800719E+000         -2.8478951751686839E+001         -9.1830026138915954E+000         -2.8504528012927285E+001         -9.8999999999999986E+001         -2.9721624376806041E+001         -9.1830026138915954E+000         -9.8999999999999986E+001          1.0000000000000000E+000          4.7695191951412139E-020          4.0225793686508431E+053         -2.0910917439464889E+036          0.0000000000000000E+000         -1.1241917516736872E+026         -2.0910917438340697E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              45          1.4569143076694279E+003          2.1373869992573623E+003          1.1084147191042407E+003          1.3118324551559050E+001          1.3118257081432269E+001          4.2000058643644400E+002          4.2000157345075314E+002         -4.5963798459573535E-001         -1.0000000000000000E+000          1.9998436409374618E+000          1.9998539265800719E+000         -3.0613609930954311E+001         -9.2919127729146869E+000         -3.0639186192194753E+001         -9.8999999999999986E+001         -3.1856282556073513E+001         -9.2919127729146869E+000         -9.8999999999999986E+001          1.0000000000000000E+000          4.4949677558764136E-022          4.0225792658395460E+053         -1.6272824869639392E+036          0.0000000000000000E+000         -1.1241915109851318E+026         -1.6272824868515200E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
