#
# Initial mass = 1.250, Z =  0.0028, Y =  0.250, M_mix = 2.00E-03
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/m26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.350E+02 2.632E+03 5.000E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  2.249E+01 1.645E+03 9.147E+02 6.410E+02 7.904E+00 7.170E+00 1.530E-07 1.969E+01 2.987E+01 8.678E-20 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.430E+03 6.237E+02 2.026E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  2.246E+01 1.664E+03 8.644E+02 6.427E+02 7.907E+00 7.168E+00 1.462E-06 1.969E+01 2.987E+01 8.395E-19 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.430E+03 6.237E+02 2.026E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  2.246E+01 1.664E+03 8.635E+02 6.427E+02 7.907E+00 7.168E+00 1.305E-06 1.969E+01 2.987E+01 6.079E-19 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.430E+03 6.237E+02 2.026E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  2.261E+01 1.651E+03 8.674E+02 6.415E+02 7.907E+00 7.168E+00 1.104E-06 1.969E+01 2.987E+01 4.113E-19 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.430E+03 6.237E+02 2.025E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  2.259E+01 1.652E+03 8.675E+02 6.416E+02 7.907E+00 7.168E+00 9.518E-07 1.969E+01 2.987E+01 2.765E-19 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.430E+03 6.237E+02 2.025E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  2.284E+01 1.631E+03 8.737E+02 6.398E+02 7.906E+00 7.168E+00 1.223E-06 1.969E+01 2.987E+01 1.809E-19 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.430E+03 6.237E+02 2.025E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
  2.309E+01 1.611E+03 8.799E+02 6.382E+02 7.906E+00 7.169E+00 6.513E-06 1.969E+01 2.987E+01 1.204E-19 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.430E+03 6.237E+02 2.025E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
