#
# Initial mass = 5.500, Z =  0.0028, Y =  0.250, M_mix = 0.00E+00
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/m26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.350E+02 2.632E+03 5.000E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  1.815E+01 4.526E+03 1.790E+02 7.764E+02 8.983E+00 6.893E+00 1.198E-03 1.970E+01 2.987E+01 8.853E-05 3.255E-01 8.000E-03 4.519E-02 2.108E-04 3.437E+03 6.250E+02 4.852E-04 7.467E-02 6.680E-03 1.392E-03 2.152E-02 4.219E-05 1.929E-03 1.120E-01 1.008E-01 7.427E-02 7.037E-02 1.131E-01 2.865E-02 6.362E-02 2.323E-02 3.113E-03 7.801E-14 3.852E-01 1.706E-02 5.341E-02
  1.808E+01 5.075E+03 1.790E+02 7.769E+02 8.983E+00 6.893E+00 1.203E-03 1.970E+01 2.987E+01 8.796E-05 3.255E-01 8.000E-03 4.519E-02 2.108E-04 3.437E+03 6.250E+02 4.852E-04 7.467E-02 6.680E-03 1.392E-03 2.152E-02 4.219E-05 1.929E-03 1.120E-01 1.008E-01 7.427E-02 7.037E-02 1.131E-01 2.865E-02 6.362E-02 2.323E-02 3.113E-03 7.795E-14 3.852E-01 1.706E-02 5.341E-02
  1.758E+01 1.100E+04 1.793E+02 7.826E+02 8.983E+00 6.893E+00 1.221E-03 1.970E+01 2.987E+01 8.738E-05 3.255E-01 8.000E-03 4.519E-02 2.108E-04 3.437E+03 6.250E+02 4.852E-04 7.467E-02 6.680E-03 1.392E-03 2.152E-02 4.219E-05 1.929E-03 1.120E-01 1.008E-01 7.427E-02 7.037E-02 1.131E-01 2.865E-02 6.362E-02 2.323E-02 3.113E-03 7.789E-14 3.852E-01 1.706E-02 5.341E-02
  1.380E+01 2.859E+04 1.828E+02 9.617E+02 8.983E+00 6.893E+00 1.247E-03 1.970E+01 2.987E+01 8.857E-05 3.255E-01 8.000E-03 4.519E-02 2.108E-04 3.437E+03 6.250E+02 4.867E-04 7.467E-02 6.680E-03 1.392E-03 2.152E-02 4.220E-05 1.929E-03 1.120E-01 1.008E-01 7.427E-02 7.037E-02 1.131E-01 2.866E-02 6.362E-02 2.323E-02 3.113E-03 1.071E-11 3.852E-01 1.706E-02 5.341E-02
  7.761E+00 4.382E+04 1.972E+02 5.137E+03 8.982E+00 6.893E+00 1.302E-03 1.970E+01 2.988E+01 9.286E-05 3.256E-01 8.000E-03 4.519E-02 2.109E-04 3.436E+03 6.250E+02 4.910E-04 7.467E-02 6.680E-03 1.392E-03 2.152E-02 4.222E-05 1.929E-03 1.120E-01 1.008E-01 7.429E-02 7.037E-02 1.131E-01 2.866E-02 6.362E-02 2.323E-02 3.114E-03 9.080E-11 3.852E-01 1.706E-02 5.341E-02
  4.340E+00 6.023E+04 2.320E+02 3.918E+05 8.981E+00 6.894E+00 1.425E-03 1.971E+01 2.988E+01 1.014E-04 3.257E-01 8.001E-03 4.519E-02 2.109E-04 3.436E+03 6.250E+02 4.992E-04 7.468E-02 6.681E-03 1.392E-03 2.152E-02 4.226E-05 1.929E-03 1.120E-01 1.008E-01 7.432E-02 7.038E-02 1.131E-01 2.867E-02 6.362E-02 2.324E-02 3.116E-03 5.613E-10 3.852E-01 1.707E-02 5.342E-02
  3.007E+00 5.626E+04 2.922E+02 3.235E+06 8.977E+00 6.894E+00 1.676E-03 1.971E+01 2.989E+01 1.139E-04 3.259E-01 8.003E-03 4.519E-02 2.110E-04 3.435E+03 6.249E+02 5.116E-04 7.468E-02 6.681E-03 1.392E-03 2.152E-02 4.234E-05 1.929E-03 1.120E-01 1.008E-01 7.436E-02 7.039E-02 1.131E-01 2.868E-02 6.361E-02 2.325E-02 3.121E-03 2.776E-09 3.853E-01 1.709E-02 5.342E-02
