#
# Initial mass = 3.500, Z =  0.0028, Y =  0.250, M_mix = 1.00E-03
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/m26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.350E+02 2.632E+03 5.000E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  3.139E+00 5.881E+04 6.976E+02 2.993E+05 5.759E+00 9.575E+00 2.634E-01 1.971E+01 2.989E+01 4.098E-11 3.192E-01 8.006E-03 4.518E-02 2.106E-04 3.438E+03 6.250E+02 1.391E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 4.934E-23 3.852E-01 1.674E-02 5.339E-02
  3.491E+00 5.594E+04 7.074E+02 2.273E+04 5.766E+00 9.512E+00 2.613E-01 1.971E+01 2.989E+01 3.996E-11 3.192E-01 8.006E-03 4.518E-02 2.106E-04 3.438E+03 6.250E+02 1.391E-04 7.216E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 4.903E-23 3.852E-01 1.674E-02 5.339E-02
  7.572E+00 5.548E+04 7.094E+02 1.896E+04 5.767E+00 9.459E+00 2.590E-01 1.971E+01 2.990E+01 3.563E-06 3.192E-01 8.006E-03 4.518E-02 2.106E-04 3.438E+03 6.250E+02 1.426E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.127E-05 1.929E-03 1.119E-01 1.009E-01 7.340E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.074E-03 6.203E-12 3.852E-01 1.675E-02 5.339E-02
  2.353E+01 5.391E+04 7.202E+02 1.325E+04 5.768E+00 9.393E+00 2.562E-01 1.971E+01 2.990E+01 2.934E-05 3.201E-01 8.011E-03 4.518E-02 2.125E-04 3.264E+03 5.936E+02 1.837E-04 7.221E-02 6.679E-03 1.394E-03 2.153E-02 4.588E-05 1.929E-03 1.120E-01 1.009E-01 7.356E-02 7.094E-02 1.134E-01 2.827E-02 6.370E-02 2.312E-02 3.086E-03 1.377E-08 3.853E-01 1.679E-02 5.343E-02
  5.024E+01 5.368E+04 7.365E+02 1.269E+04 5.747E+00 9.318E+00 2.533E-01 1.971E+01 2.989E+01 7.640E-05 3.222E-01 8.020E-03 4.520E-02 2.176E-04 2.926E+03 5.324E+02 2.704E-04 7.232E-02 6.692E-03 1.396E-03 2.154E-02 5.640E-05 1.929E-03 1.120E-01 1.010E-01 7.395E-02 7.256E-02 1.134E-01 2.841E-02 6.368E-02 2.319E-02 3.142E-03 2.445E-07 3.856E-01 1.691E-02 5.360E-02
  7.809E+01 5.340E+04 7.626E+02 1.223E+04 5.679E+00 9.190E+00 2.502E-01 1.971E+01 2.985E+01 1.326E-04 3.254E-01 8.032E-03 4.523E-02 2.264E-04 2.551E+03 4.647E+02 3.821E-04 7.251E-02 6.714E-03 1.401E-03 2.156E-02 7.117E-05 1.930E-03 1.121E-01 1.010E-01 7.448E-02 7.488E-02 1.134E-01 2.865E-02 6.366E-02 2.328E-02 3.276E-03 2.151E-06 3.861E-01 1.716E-02 5.402E-02
  1.054E+02 5.297E+04 7.944E+02 1.157E+04 5.548E+00 8.961E+00 2.467E-01 1.969E+01 2.977E+01 1.922E-04 3.292E-01 8.047E-03 4.530E-02 2.380E-04 2.234E+03 4.076E+02 5.021E-04 7.274E-02 6.741E-03 1.408E-03 2.158E-02 8.788E-05 1.930E-03 1.123E-01 1.011E-01 7.508E-02 7.743E-02 1.134E-01 2.899E-02 6.364E-02 2.340E-02 3.482E-03 9.274E-06 3.869E-01 1.759E-02 5.477E-02
