#
# Initial mass = 3.000, Z =  0.0028, Y =  0.250, M_mix = 2.00E-03
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/m26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.350E+02 2.632E+03 5.000E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  1.801E+01 3.066E+03 1.220E+02 7.993E+02 7.931E+00 7.149E+00 1.430E-05 1.969E+01 2.987E+01 2.373E-15 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.437E+03 6.249E+02 1.309E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 4.507E-28 3.852E-01 1.674E-02 5.339E-02
  1.801E+01 3.065E+03 1.220E+02 7.993E+02 7.931E+00 7.149E+00 1.401E-05 1.969E+01 2.987E+01 2.268E-15 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.437E+03 6.249E+02 1.309E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 4.504E-28 3.852E-01 1.674E-02 5.339E-02
  1.802E+01 3.065E+03 1.220E+02 7.992E+02 7.932E+00 7.150E+00 4.973E-05 1.969E+01 2.987E+01 2.151E-15 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.437E+03 6.249E+02 1.308E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 4.519E-28 3.852E-01 1.674E-02 5.339E-02
  2.056E+01 3.044E+03 1.225E+02 7.976E+02 7.933E+00 7.151E+00 4.591E-04 1.969E+01 2.988E+01 4.952E-06 3.197E-01 8.006E-03 4.519E-02 2.107E-04 3.437E+03 6.249E+02 1.366E-04 7.218E-02 6.675E-03 1.393E-03 2.152E-02 4.128E-05 1.929E-03 1.119E-01 1.009E-01 7.340E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.074E-03 1.443E-11 3.852E-01 1.675E-02 5.339E-02
  3.335E+01 3.028E+03 1.231E+02 8.001E+02 7.927E+00 7.151E+00 6.735E-04 1.970E+01 2.987E+01 4.751E-05 3.213E-01 8.014E-03 4.520E-02 2.133E-04 3.205E+03 5.830E+02 2.199E-04 7.230E-02 6.684E-03 1.394E-03 2.153E-02 5.176E-05 1.929E-03 1.120E-01 1.010E-01 7.372E-02 7.169E-02 1.134E-01 2.831E-02 6.369E-02 2.314E-02 3.092E-03 9.476E-09 3.853E-01 1.682E-02 5.346E-02
  5.723E+01 3.003E+03 1.250E+02 8.075E+02 7.867E+00 7.143E+00 7.527E-04 1.970E+01 2.984E+01 1.410E-04 3.258E-01 8.035E-03 4.522E-02 2.212E-04 2.713E+03 4.940E+02 4.333E-04 7.261E-02 6.713E-03 1.400E-03 2.157E-02 7.823E-05 1.930E-03 1.122E-01 1.010E-01 7.457E-02 7.548E-02 1.134E-01 2.856E-02 6.366E-02 2.327E-02 3.181E-03 2.243E-07 3.858E-01 1.705E-02 5.374E-02
  8.864E+01 3.000E+03 1.273E+02 8.210E+02 7.673E+00 7.105E+00 8.060E-04 1.969E+01 2.978E+01 2.615E-04 3.326E-01 8.065E-03 4.528E-02 2.350E-04 2.175E+03 3.968E+02 7.346E-04 7.313E-02 6.759E-03 1.411E-03 2.162E-02 1.153E-04 1.930E-03 1.125E-01 1.012E-01 7.586E-02 8.089E-02 1.134E-01 2.903E-02 6.362E-02 2.349E-02 3.398E-03 1.958E-06 3.868E-01 1.748E-02 5.438E-02
