#
# Initial mass = 4.500, Z =  0.0028, Y =  0.250, M_mix = 1.00E-04
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/m26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.350E+02 2.632E+03 5.000E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  1.845E+01 3.767E+03 1.723E+02 7.740E+02 8.546E+00 6.916E+00 7.362E-04 1.969E+01 2.988E+01 5.417E-07 3.197E-01 8.006E-03 4.519E-02 2.107E-04 3.438E+03 6.251E+02 1.516E-04 7.220E-02 6.674E-03 1.393E-03 2.152E-02 4.127E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.074E-03 1.053E-17 3.852E-01 1.675E-02 5.339E-02
  1.848E+01 3.758E+03 1.725E+02 7.736E+02 8.545E+00 6.916E+00 7.318E-04 1.969E+01 2.988E+01 5.343E-07 3.197E-01 8.006E-03 4.519E-02 2.107E-04 3.438E+03 6.251E+02 1.515E-04 7.220E-02 6.674E-03 1.393E-03 2.152E-02 4.127E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.074E-03 1.049E-17 3.852E-01 1.675E-02 5.339E-02
  1.848E+01 3.761E+03 1.725E+02 7.736E+02 8.545E+00 6.916E+00 7.725E-04 1.970E+01 2.988E+01 5.283E-07 3.197E-01 8.006E-03 4.519E-02 2.107E-04 3.438E+03 6.251E+02 1.515E-04 7.220E-02 6.674E-03 1.393E-03 2.152E-02 4.127E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.074E-03 1.056E-17 3.852E-01 1.675E-02 5.339E-02
  2.015E+01 3.781E+03 1.726E+02 7.737E+02 8.545E+00 6.916E+00 8.180E-04 1.970E+01 2.988E+01 5.018E-06 3.197E-01 8.006E-03 4.519E-02 2.107E-04 3.433E+03 6.243E+02 1.562E-04 7.220E-02 6.675E-03 1.393E-03 2.152E-02 4.139E-05 1.929E-03 1.119E-01 1.009E-01 7.341E-02 7.028E-02 1.134E-01 2.824E-02 6.370E-02 2.310E-02 3.075E-03 2.050E-10 3.852E-01 1.675E-02 5.339E-02
  2.413E+01 3.838E+03 1.728E+02 7.743E+02 8.543E+00 6.916E+00 8.443E-04 1.970E+01 2.989E+01 1.916E-05 3.200E-01 8.008E-03 4.519E-02 2.110E-04 3.418E+03 6.215E+02 1.717E-04 7.221E-02 6.676E-03 1.393E-03 2.152E-02 4.178E-05 1.929E-03 1.119E-01 1.009E-01 7.347E-02 7.033E-02 1.134E-01 2.825E-02 6.370E-02 2.311E-02 3.079E-03 1.728E-09 3.852E-01 1.677E-02 5.340E-02
  3.027E+01 3.938E+03 1.731E+02 7.758E+02 8.540E+00 6.915E+00 8.619E-04 1.971E+01 2.990E+01 4.481E-05 3.206E-01 8.012E-03 4.519E-02 2.117E-04 3.392E+03 6.169E+02 2.015E-04 7.223E-02 6.678E-03 1.393E-03 2.152E-02 4.249E-05 1.929E-03 1.119E-01 1.009E-01 7.358E-02 7.045E-02 1.134E-01 2.828E-02 6.369E-02 2.313E-02 3.090E-03 1.258E-08 3.853E-01 1.680E-02 5.343E-02
  3.786E+01 4.251E+03 1.735E+02 7.783E+02 8.532E+00 6.913E+00 8.747E-04 1.971E+01 2.990E+01 7.885E-05 3.215E-01 8.018E-03 4.520E-02 2.128E-04 3.358E+03 6.108E+02 2.429E-04 7.226E-02 6.681E-03 1.394E-03 2.152E-02 4.352E-05 1.929E-03 1.119E-01 1.009E-01 7.374E-02 7.061E-02 1.134E-01 2.833E-02 6.369E-02 2.317E-02 3.112E-03 4.879E-08 3.854E-01 1.685E-02 5.347E-02
