#
# Initial mass = 2.000, Z =  0.0028, Y =  0.250, M_mix = 6.00E-03
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/m26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.350E+02 2.632E+03 5.000E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  1.958E+01 2.714E+03 1.052E+02 7.833E+02 7.902E+00 7.172E+00 5.193E-06 1.969E+01 2.987E+01 4.944E-17 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.418E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 5.027E-33 3.852E-01 1.674E-02 5.339E-02
  1.958E+01 2.718E+03 1.051E+02 7.836E+02 7.902E+00 7.172E+00 7.976E-06 1.969E+01 2.987E+01 6.969E-17 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.417E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 8.958E-33 3.852E-01 1.674E-02 5.339E-02
  1.961E+01 2.718E+03 1.050E+02 7.837E+02 7.903E+00 7.172E+00 1.408E-05 1.969E+01 2.987E+01 1.093E-16 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.416E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 1.891E-32 3.852E-01 1.674E-02 5.339E-02
  1.961E+01 2.719E+03 1.051E+02 7.837E+02 7.903E+00 7.172E+00 1.215E-05 1.969E+01 2.987E+01 7.694E-17 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.416E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 1.816E-32 3.852E-01 1.674E-02 5.339E-02
  1.989E+01 2.667E+03 1.061E+02 7.791E+02 7.903E+00 7.172E+00 1.053E-05 1.969E+01 2.987E+01 5.264E-17 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.415E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 1.723E-32 3.852E-01 1.674E-02 5.339E-02
  2.020E+01 2.612E+03 1.073E+02 7.743E+02 7.903E+00 7.172E+00 1.160E-05 1.969E+01 2.987E+01 3.604E-17 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.414E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 1.632E-32 3.852E-01 1.674E-02 5.339E-02
  2.047E+01 2.567E+03 1.084E+02 7.703E+02 7.903E+00 7.172E+00 6.029E-05 1.969E+01 2.987E+01 2.491E-17 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.413E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 1.551E-32 3.852E-01 1.674E-02 5.339E-02
