#
# Initial mass = 2.500, Z =  0.0028, Y =  0.250, M_mix = 2.00E-03
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/m26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.350E+02 2.632E+03 5.000E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  1.853E+01 3.289E+03 1.133E+02 7.925E+02 7.984E+00 7.107E+00 2.805E-06 1.969E+01 2.987E+01 7.986E-16 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.161E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 2.385E-30 3.852E-01 1.674E-02 5.339E-02
  1.861E+01 3.272E+03 1.136E+02 7.912E+02 7.984E+00 7.107E+00 3.256E-06 1.969E+01 2.987E+01 8.447E-16 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.161E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 3.001E-30 3.852E-01 1.674E-02 5.339E-02
  1.888E+01 3.208E+03 1.147E+02 7.868E+02 7.983E+00 7.108E+00 1.790E-05 1.969E+01 2.987E+01 6.737E-16 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.161E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 2.898E-30 3.852E-01 1.674E-02 5.339E-02
  1.909E+01 3.160E+03 1.156E+02 7.833E+02 7.984E+00 7.109E+00 1.565E-04 1.969E+01 2.987E+01 4.840E-15 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.436E+03 6.248E+02 1.161E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 1.308E-29 3.852E-01 1.674E-02 5.339E-02
  2.955E+01 3.104E+03 1.161E+02 7.827E+02 7.987E+00 7.112E+00 5.007E-04 1.969E+01 2.984E+01 2.260E-05 3.217E-01 8.011E-03 4.523E-02 2.142E-04 3.185E+03 5.797E+02 1.502E-04 7.225E-02 6.689E-03 1.396E-03 2.153E-02 4.855E-05 1.929E-03 1.120E-01 1.010E-01 7.360E-02 7.122E-02 1.134E-01 2.839E-02 6.369E-02 2.313E-02 3.178E-03 9.566E-06 3.857E-01 1.701E-02 5.392E-02
  5.808E+01 3.015E+03 1.181E+02 7.904E+02 7.983E+00 7.116E+00 8.437E-04 1.969E+01 2.977E+01 8.113E-05 3.268E-01 8.026E-03 4.529E-02 2.229E-04 2.767E+03 5.045E+02 3.551E-04 7.256E-02 6.721E-03 1.403E-03 2.157E-02 6.990E-05 1.930E-03 1.122E-01 1.010E-01 7.419E-02 7.414E-02 1.134E-01 2.874E-02 6.366E-02 2.323E-02 3.371E-03 2.341E-05 3.868E-01 1.752E-02 5.494E-02
  1.028E+02 2.977E+03 1.209E+02 8.091E+02 7.953E+00 7.117E+00 1.138E-03 1.968E+01 2.969E+01 1.719E-04 3.340E-01 8.054E-03 4.537E-02 2.350E-04 2.376E+03 4.342E+02 6.963E-04 7.318E-02 6.766E-03 1.413E-03 2.162E-02 1.039E-04 1.931E-03 1.124E-01 1.011E-01 7.521E-02 7.895E-02 1.134E-01 2.920E-02 6.361E-02 2.341E-02 3.589E-03 3.470E-05 3.883E-01 1.813E-02 5.605E-02
