#
# Initial mass = 2.750, Z =  0.0028, Y =  0.250, M_mix = 1.00E-03
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/m26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.350E+02 2.632E+03 5.000E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  1.791E+01 3.303E+03 8.482E+01 8.202E+02 7.938E+00 7.144E+00 1.694E-06 1.969E+01 2.987E+01 1.600E-17 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.437E+03 6.249E+02 1.250E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 3.339E-31 3.852E-01 1.674E-02 5.339E-02
  1.793E+01 3.297E+03 8.492E+01 8.198E+02 7.938E+00 7.144E+00 1.950E-05 1.969E+01 2.987E+01 1.662E-17 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.437E+03 6.249E+02 1.250E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 3.869E-31 3.852E-01 1.674E-02 5.339E-02
  1.986E+01 3.184E+03 8.634E+01 8.110E+02 7.939E+00 7.146E+00 5.029E-04 1.969E+01 2.987E+01 2.573E-06 3.197E-01 8.006E-03 4.519E-02 2.107E-04 3.437E+03 6.249E+02 1.284E-04 7.218E-02 6.674E-03 1.393E-03 2.152E-02 4.127E-05 1.929E-03 1.119E-01 1.009E-01 7.340E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.310E-02 3.074E-03 1.389E-11 3.852E-01 1.675E-02 5.339E-02
  3.658E+01 3.063E+03 8.805E+01 8.059E+02 7.941E+00 7.149E+00 9.728E-04 1.969E+01 2.986E+01 6.494E-05 3.217E-01 8.015E-03 4.521E-02 2.128E-04 3.331E+03 6.061E+02 2.187E-04 7.233E-02 6.687E-03 1.395E-03 2.153E-02 4.645E-05 1.929E-03 1.120E-01 1.009E-01 7.383E-02 7.107E-02 1.134E-01 2.838E-02 6.368E-02 2.317E-02 3.139E-03 7.172E-07 3.855E-01 1.688E-02 5.356E-02
  7.094E+01 3.051E+03 8.912E+01 8.143E+02 7.922E+00 7.146E+00 1.280E-03 1.969E+01 2.982E+01 1.626E-04 3.260E-01 8.037E-03 4.524E-02 2.176E-04 3.105E+03 5.655E+02 4.221E-04 7.273E-02 6.711E-03 1.399E-03 2.155E-02 6.021E-05 1.930E-03 1.121E-01 1.010E-01 7.464E-02 7.318E-02 1.134E-01 2.865E-02 6.364E-02 2.331E-02 3.252E-03 1.558E-06 3.860E-01 1.712E-02 5.386E-02
  1.194E+02 3.023E+03 9.103E+01 8.263E+02 7.843E+00 7.128E+00 1.430E-03 1.969E+01 2.977E+01 3.007E-04 3.325E-01 8.074E-03 4.529E-02 2.253E-04 2.820E+03 5.145E+02 7.468E-04 7.339E-02 6.747E-03 1.406E-03 2.157E-02 8.146E-05 1.930E-03 1.123E-01 1.010E-01 7.588E-02 7.646E-02 1.134E-01 2.907E-02 6.358E-02 2.356E-02 3.432E-03 2.489E-06 3.868E-01 1.751E-02 5.431E-02
  1.744E+02 3.017E+03 9.285E+01 8.416E+02 7.676E+00 7.086E+00 1.509E-03 1.968E+01 2.969E+01 4.632E-04 3.407E-01 8.123E-03 4.536E-02 2.350E-04 2.543E+03 4.651E+02 1.159E-03 7.425E-02 6.792E-03 1.415E-03 2.161E-02 1.068E-04 1.931E-03 1.125E-01 1.011E-01 7.751E-02 8.042E-02 1.134E-01 2.963E-02 6.351E-02 2.391E-02 3.700E-03 4.052E-06 3.880E-01 1.805E-02 5.495E-02
