#
# Initial mass = 1.850, Z =  0.0010, Y =  0.250, M_mix = 1.00E-03
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/m26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.350E+02 2.632E+03 5.000E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  1.786E+01 3.171E+03 8.598E+01 8.145E+02 7.915E+00 7.162E+00 1.408E-06 1.969E+01 2.987E+01 5.723E-17 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.074E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 2.256E-31 3.852E-01 1.674E-02 5.339E-02
  1.786E+01 3.193E+03 8.575E+01 8.153E+02 7.920E+00 7.158E+00 6.022E-06 1.969E+01 2.987E+01 2.224E-16 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.074E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 1.238E-30 3.852E-01 1.674E-02 5.339E-02
  1.788E+01 3.187E+03 8.588E+01 8.149E+02 7.920E+00 7.158E+00 2.323E-05 1.969E+01 2.987E+01 1.576E-16 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.073E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 1.185E-30 3.852E-01 1.674E-02 5.339E-02
  1.821E+01 3.184E+03 8.608E+01 8.140E+02 7.925E+00 7.161E+00 6.351E-04 1.969E+01 2.988E+01 1.005E-07 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.435E+03 6.245E+02 9.094E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 8.542E-13 3.852E-01 1.675E-02 5.339E-02
  1.028E+02 2.833E+03 8.891E+01 8.116E+02 7.925E+00 7.164E+00 1.070E-03 1.968E+01 2.970E+01 5.770E-05 3.247E-01 8.022E-03 4.538E-02 2.322E-04 1.942E+03 3.544E+02 1.577E-04 7.245E-02 6.722E-03 1.404E-03 2.158E-02 8.780E-05 1.931E-03 1.121E-01 1.011E-01 7.396E-02 7.286E-02 1.134E-01 2.871E-02 6.368E-02 2.319E-02 3.346E-03 1.770E-04 3.870E-01 1.791E-02 5.587E-02
  2.765E+02 2.239E+03 9.522E+01 8.558E+02 7.908E+00 7.159E+00 1.457E-03 1.967E+01 2.942E+01 1.714E-04 3.356E-01 8.055E-03 4.566E-02 2.677E-04 1.225E+03 2.247E+02 6.898E-04 7.340E-02 6.812E-03 1.424E-03 2.168E-02 1.588E-04 1.935E-03 1.126E-01 1.013E-01 7.530E-02 7.775E-02 1.134E-01 2.951E-02 6.362E-02 2.338E-02 3.768E-03 3.479E-04 3.903E-01 1.977E-02 6.029E-02
  5.016E+02 2.025E+03 1.040E+02 9.260E+02 7.857E+00 7.132E+00 1.698E-03 1.965E+01 2.917E+01 3.184E-04 3.486E-01 8.103E-03 4.591E-02 3.026E-04 9.445E+02 1.741E+02 1.405E-03 7.474E-02 6.906E-03 1.444E-03 2.178E-02 2.253E-04 1.938E-03 1.131E-01 1.016E-01 7.714E-02 8.311E-02 1.133E-01 3.037E-02 6.354E-02 2.368E-02 4.195E-03 4.604E-04 3.939E-01 2.139E-02 6.411E-02
