#
# Initial mass = 2.250, Z =  0.0010, Y =  0.250, M_mix = 1.00E-03
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/m26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  1.501E+03 3.231E+03 1.026E+02 1.253E+03 5.376E+00 6.199E+00 1.682E-03 1.949E+01 2.854E+01 1.310E-03 4.119E-01 8.501E-03 4.639E-02 3.491E-04 1.621E+03 3.039E+02 4.272E-03 8.116E-02 7.225E-03 1.506E-03 2.182E-02 2.407E-04 1.940E-03 1.139E-01 1.017E-01 9.030E-02 1.018E-01 1.136E-01 3.574E-02 6.286E-02 2.703E-02 7.518E-03 8.976E-05 4.034E-01 2.523E-02 6.575E-02
  1.727E+03 3.228E+03 1.069E+02 1.305E+03 4.851E+00 5.969E+00 1.730E-03 1.944E+01 2.828E+01 1.457E-03 4.274E-01 8.590E-03 4.662E-02 3.716E-04 1.481E+03 2.793E+02 4.976E-03 8.280E-02 7.322E-03 1.527E-03 2.187E-02 2.755E-04 1.942E-03 1.143E-01 1.019E-01 9.343E-02 1.078E-01 1.137E-01 3.716E-02 6.271E-02 2.778E-02 8.391E-03 1.083E-04 4.068E-01 2.681E-02 6.807E-02
  1.938E+03 3.225E+03 1.109E+02 1.349E+03 4.368E+00 5.733E+00 1.781E-03 1.938E+01 2.802E+01 1.573E-03 4.423E-01 8.673E-03 4.686E-02 3.938E-04 1.360E+03 2.579E+02 5.618E-03 8.434E-02 7.419E-03 1.548E-03 2.192E-02 3.099E-04 1.944E-03 1.146E-01 1.020E-01 9.644E-02 1.136E-01 1.137E-01 3.860E-02 6.257E-02 2.850E-02 9.311E-03 1.321E-04 4.102E-01 2.841E-02 7.051E-02
  2.167E+03 3.236E+03 1.151E+02 1.399E+03 3.877E+00 5.446E+00 1.825E-03 1.932E+01 2.769E+01 1.681E-03 4.593E-01 8.759E-03 4.716E-02 4.200E-04 1.236E+03 2.360E+02 6.279E-03 8.596E-02 7.533E-03 1.574E-03 2.198E-02 3.496E-04 1.947E-03 1.149E-01 1.022E-01 9.965E-02 1.202E-01 1.138E-01 4.028E-02 6.242E-02 2.927E-02 1.044E-02 1.718E-04 4.143E-01 3.038E-02 7.367E-02
  2.369E+03 3.243E+03 1.191E+02 1.444E+03 3.504E+00 5.195E+00 1.854E-03 1.926E+01 2.741E+01 1.771E-03 4.746E-01 8.839E-03 4.742E-02 4.436E-04 1.140E+03 2.190E+02 6.904E-03 8.744E-02 7.634E-03 1.597E-03 2.203E-02 3.862E-04 1.949E-03 1.152E-01 1.024E-01 1.026E-01 1.263E-01 1.139E-01 4.179E-02 6.228E-02 2.997E-02 1.143E-02 2.061E-04 4.182E-01 3.223E-02 7.662E-02
  2.579E+03 3.264E+03 1.232E+02 1.494E+03 3.171E+00 4.945E+00 1.919E-03 1.919E+01 2.712E+01 1.867E-03 4.909E-01 8.923E-03 4.770E-02 4.691E-04 1.050E+03 2.029E+02 7.555E-03 8.898E-02 7.743E-03 1.621E-03 2.209E-02 4.260E-04 1.952E-03 1.155E-01 1.026E-01 1.057E-01 1.329E-01 1.140E-01 4.340E-02 6.213E-02 3.072E-02 1.249E-02 2.439E-04 4.223E-01 3.421E-02 7.983E-02
#
#Final isotopic abundance ratios: 
#
  2.715E+03 3.365E+03 1.279E+02 1.550E+03 2.869E+00 4.697E+00 2.154E-03 1.913E+01 2.680E+01 2.015E-03 5.091E-01 9.016E-03 4.801E-02 4.973E-04 9.647E+02 1.877E+02 8.285E-03 9.056E-02 7.863E-03 1.649E-03 2.216E-02 4.707E-04 1.954E-03 1.159E-01 1.028E-01 1.092E-01 1.403E-01 1.141E-01 4.517E-02 6.197E-02 3.154E-02 1.366E-02 2.846E-04 4.268E-01 3.643E-02 8.343E-02
