#
# Initial mass = 1.500, Z =  0.0010, Y =  0.250, M_mix = 1.00E-03
#
#Initial isotopic abundance ratios: 
#  c12/c13   n14/n15   o16/o17   o16/o18   mg24/mg25 mg24/m26 al26/al27 si28/si29 si28/si30 cl36/cl35 cl37/cl35  s33/s32  s34/s32   s36/s32   ar36/ar40 ar38/ar40  k40/k39  k41/k39  ca42/ca40 ca43/ca40 ca44/ca40 ca46/ca40 ca48/ca40 ti46/ti48 ti47/ti48 ti49/ti48 ti50/ti48 cr53/cr52 cr54/cr52 fe54/fe56 fe57/fe56 fe58/fe56 fe60/fe56 ni60/ni58 ni61/ni58 ni62/ni58
#
  8.940E+01 4.350E+02 2.632E+03 5.000E+02 7.899E+00 7.174E+00 0.000E+00 1.969E+01 2.987E+01 0.000E+00 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.439E+03 6.252E+02 1.578E-04 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 0.000E+00 3.852E-01 1.674E-02 5.339E-02
#
# During TP-AGB
#
  2.112E+01 2.359E+03 2.104E+02 7.386E+02 7.909E+00 7.167E+00 1.085E-05 1.969E+01 2.987E+01 3.109E-16 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.433E+03 6.241E+02 5.769E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 5.412E-31 3.852E-01 1.674E-02 5.339E-02
  2.111E+01 2.392E+03 2.064E+02 7.405E+02 7.916E+00 7.162E+00 4.223E-05 1.969E+01 2.987E+01 1.049E-15 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.433E+03 6.241E+02 5.768E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 2.520E-30 3.852E-01 1.674E-02 5.339E-02
  2.110E+01 2.394E+03 2.064E+02 7.406E+02 7.916E+00 7.162E+00 3.599E-05 1.969E+01 2.987E+01 7.010E-16 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.433E+03 6.241E+02 5.768E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 2.442E-30 3.852E-01 1.674E-02 5.339E-02
  2.113E+01 2.388E+03 2.070E+02 7.401E+02 7.916E+00 7.162E+00 3.414E-05 1.969E+01 2.987E+01 4.452E-16 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.433E+03 6.241E+02 5.767E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 2.298E-30 3.852E-01 1.674E-02 5.339E-02
  2.116E+01 2.392E+03 2.075E+02 7.398E+02 7.923E+00 7.166E+00 5.680E-04 1.969E+01 2.988E+01 3.002E-13 3.196E-01 8.006E-03 4.519E-02 2.107E-04 3.433E+03 6.241E+02 5.766E-05 7.217E-02 6.674E-03 1.393E-03 2.152E-02 4.126E-05 1.929E-03 1.119E-01 1.009E-01 7.339E-02 7.027E-02 1.134E-01 2.823E-02 6.370E-02 2.309E-02 3.073E-03 3.777E-27 3.852E-01 1.674E-02 5.339E-02
  1.338E+02 2.082E+03 2.148E+02 7.285E+02 7.925E+00 7.165E+00 1.208E-03 1.968E+01 2.963E+01 6.640E-05 3.253E-01 8.025E-03 4.546E-02 2.480E-04 1.440E+03 2.628E+02 1.304E-04 7.268E-02 6.742E-03 1.409E-03 2.161E-02 1.272E-04 1.934E-03 1.123E-01 1.012E-01 7.432E-02 7.422E-02 1.134E-01 2.873E-02 6.368E-02 2.319E-02 3.318E-03 2.479E-04 3.872E-01 1.810E-02 5.654E-02
  3.441E+02 1.744E+03 2.334E+02 7.575E+02 7.916E+00 7.157E+00 1.540E-03 1.965E+01 2.925E+01 1.648E-04 3.365E-01 8.057E-03 4.586E-02 3.074E-04 8.104E+02 1.488E+02 5.899E-04 7.399E-02 6.881E-03 1.441E-03 2.178E-02 2.513E-04 1.941E-03 1.128E-01 1.016E-01 7.621E-02 8.211E-02 1.134E-01 2.955E-02 6.363E-02 2.335E-02 3.706E-03 4.870E-04 3.901E-01 1.982E-02 6.101E-02
