# Initial mass = 3.000, Z =  0.0002, Y =  0.250, M_mix = 1.00E-04
# Final mass = 0.840, Mass expelled =   2.1600
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -7.3859930E-02  1.5455297E+00  1.6193897E+00  7.1551389E-01  7.4977738E-01 -2.0314243E-02
      d      2   1.2742680E-17  1.2742680E-17  0.0000000E+00  5.8993136E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.0635880E-04  2.0635880E-04  0.0000000E+00  9.5535266E-05  0.0000000E+00  0.0000000E+00
    he4      4   6.1967909E-02  6.0192287E-01  5.3995496E-01  2.7866444E-01  2.4999915E-01  4.7143031E-02
    li7      7   9.8298734E-08  9.8607586E-08  3.0885422E-10  4.5651078E-08  1.4299950E-10  2.5041165E+00
    be7      7   5.2124997E-12  5.2124997E-12  0.0000000E+00  2.4131634E-12  0.0000000E+00  0.0000000E+00
     b8      8   1.0564071E-21  1.0564071E-21  0.0000000E+00  4.8907109E-22  0.0000000E+00  0.0000000E+00
    c12     12   1.0626649E-02  1.0711686E-02  8.5036052E-05  4.9590506E-03  3.9371691E-05  2.1002147E+00
    c13     13   4.2117454E-04  4.2220502E-04  1.0304700E-06  1.9546280E-04  4.7710762E-07  2.6124477E+00
    c14     14   8.2731333E-08  8.2731333E-08  0.0000000E+00  3.8301053E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.7423613E-04  1.9937781E-04  2.5141684E-05  9.2303366E-05  1.1640600E-05  8.9924216E-01
    n15     15  -5.4087593E-08  7.8393754E-09  6.1926968E-08  3.6292942E-09  2.8672188E-08 -8.9763868E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   2.0304346E-04  4.0838332E-04  2.0533986E-04  1.8906394E-04  9.5072355E-05  2.9855442E-01
    o17     17   2.0770613E-06  2.1599503E-06  8.2889009E-08  9.9996419E-07  3.8377614E-08  1.4159065E+00
    o18     18  -3.3314541E-07  1.2886932E-07  4.6201473E-07  5.9660962E-08  2.1391281E-07 -5.5454659E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
