# Initial mass = 1.200, Z =  0.0002, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.695, Mass expelled =   0.5054
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -2.3000121E-02  3.5585910E-01  3.7885922E-01  7.0411980E-01  7.4977738E-01 -2.7285749E-02
      d      2   2.2194714E-18  2.2194714E-18  0.0000000E+00  4.3915519E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.0000847E-04  1.0000847E-04  0.0000000E+00  1.9788154E-04  0.0000000E+00  0.0000000E+00
    he4      4   1.9931316E-02  1.4625479E-01  1.2632348E-01  2.8938672E-01  2.4999915E-01  6.3540109E-02
    li7      7   1.4143894E-12  7.3671416E-11  7.2257027E-11  1.4576979E-10  1.4299950E-10  8.3329994E-03
    be7      7   9.0901207E-17  9.0901207E-17  0.0000000E+00  1.7986146E-16  0.0000000E+00  0.0000000E+00
     b8      8   6.9218659E-28  6.9218659E-28  0.0000000E+00  1.3695934E-27  0.0000000E+00  0.0000000E+00
    c12     12   2.4970160E-03  2.5169104E-03  1.9894345E-05  4.9800789E-03  3.9371691E-05  2.1020525E+00
    c13     13   7.6316280E-07  1.0042432E-06  2.4108041E-07  1.9870436E-06  4.7710762E-07  6.1959106E-01
    c14     14   2.7385747E-09  2.7385747E-09  0.0000000E+00  5.4186744E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   2.7170669E-05  3.3052613E-05  5.8819446E-06  6.5399479E-05  1.1640600E-05  7.4959898E-01
    n15     15   2.7795540E-08  4.2283471E-08  1.4487931E-08  8.3664091E-08  2.8672188E-08  4.6507829E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   1.3588234E-04  1.8392198E-04  4.8039645E-05  3.6391680E-04  9.5072355E-05  5.8294785E-01
    o17     17   1.6959785E-07  1.8898989E-07  1.9392040E-08  3.7394440E-07  3.8377614E-08  9.8872906E-01
    o18     18   7.0507227E-09  1.1513993E-07  1.0808921E-07  2.2782136E-07  2.1391281E-07  2.7357604E-02
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   3.7185140E-07  3.7496406E-07  3.1126739E-09  7.4192178E-07  6.1601044E-09  2.0807703E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   2.6577263E-06  1.2512155E-05  9.8544288E-06  2.4757146E-05  1.9502304E-05  1.0361461E-01
   ne21     21   2.1262690E-07  2.3743051E-07  2.4803615E-08  4.6979133E-07  4.9087333E-08  9.8093557E-01
   ne22     22   2.9571992E-04  2.9651698E-04  7.9706331E-07  5.8670266E-04  1.5774197E-06  2.5704708E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   8.2779868E-28  8.2779868E-28  0.0000000E+00  1.6379220E-27  0.0000000E+00  0.0000000E+00
