# Initial mass = 6.500, Z =  0.0002, Y =  0.250, M_mix = 0.00E+00
# Final mass = 1.079, Mass expelled =   5.4213
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -5.7537246E-01  3.4891627E+00  4.0645351E+00  6.4360380E-01  7.4977738E-01 -6.6313706E-02
      d      2   2.4520267E-17  2.4520267E-17  0.0000000E+00  4.5229582E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.4076741E-07  2.4076741E-07  0.0000000E+00  4.4411465E-08  0.0000000E+00  0.0000000E+00
    he4      4   5.7117307E-01  1.9264158E+00  1.3552427E+00  3.5534272E-01  2.4999915E-01  1.5270892E-01
    li7      7   8.5266516E-10  1.6278640E-09  7.7519879E-10  3.0027247E-10  1.4299950E-10  3.2218102E-01
    be7      7   2.2989872E-11  2.2989872E-11  0.0000000E+00  4.2406647E-12  0.0000000E+00  0.0000000E+00
     b8      8   3.9023273E-25  3.9023273E-25  0.0000000E+00  7.1981530E-26  0.0000000E+00  0.0000000E+00
    c12     12   1.8561370E-04  3.9904722E-04  2.1343352E-04  7.3607436E-05  3.9371691E-05  2.7173764E-01
    c13     13   8.7005377E-05  8.9591769E-05  2.5863956E-06  1.6525915E-05  4.7710762E-07  1.5395492E+00
    c14     14   6.0304089E-10  6.0304089E-10  0.0000000E+00  1.1123569E-10  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   4.3482659E-03  4.4113696E-03  6.3103573E-05  8.1371219E-04  1.1640600E-05  1.8444955E+00
    n15     15   1.9130096E-07  3.4673258E-07  1.5543162E-07  6.3957586E-08  2.8672188E-08  3.4843126E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -4.4239761E-04  7.2988616E-05  5.1538623E-04  1.3463331E-05  9.5072355E-05 -8.4890181E-01
    o17     17   1.9088341E-07  3.9892805E-07  2.0804464E-07  7.3585454E-08  3.8377614E-08  2.8271401E-01
    o18     18  -1.1585788E-06  1.0402224E-09  1.1596190E-06  1.9187729E-10  2.1391281E-07 -3.0472136E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18  -3.1995652E-36 -3.1995652E-36  0.0000000E+00 -5.9018526E-37  0.0000000E+00  0.0000000E+00
    f19     19  -3.1505571E-08  1.8882902E-09  3.3393860E-08  3.4831016E-10  6.1601044E-09 -1.2476220E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   2.8494978E-06  1.0857128E-04  1.0572178E-04  2.0026837E-05  1.9502304E-05  1.1526411E-02
   ne21     21  -2.5707155E-07  9.0303747E-09  2.6610192E-07  1.6657244E-09  4.9087333E-08 -1.4693663E+00
   ne22     22   9.1106949E-06  1.7661871E-05  8.5511756E-06  3.2578725E-06  1.5774197E-06  3.1498685E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   5.9371835E-10  5.9371835E-10  0.0000000E+00  1.0951608E-10  0.0000000E+00  0.0000000E+00
   na23     23  -2.1990891E-06  6.6285128E-07  2.8619404E-06  1.2226819E-07  5.2793689E-07 -6.3526857E-01
   na24     24  -1.5977736E-33 -1.5977736E-33  0.0000000E+00 -2.9472206E-34  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -5.0181050E-05  2.5014776E-07  5.0431197E-05  4.6141746E-08  9.3029503E-06 -2.3045268E+00
   mg25     25   2.7620619E-05  3.4271143E-05  6.6505245E-06  6.3215848E-06  1.2268100E-06  7.1204865E-01
   mg26     26  -6.4641654E-07  6.9686939E-06  7.6151105E-06  1.2854310E-06  1.4047455E-06 -3.8548879E-02
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   1.5905389E-05  2.0761465E-05  4.8560755E-06  3.8296175E-06  8.9579135E-07  6.3094854E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   1.8189312E-05  7.4029871E-05  5.5840559E-05  1.3655399E-05  1.0300805E-05  1.2243320E-01
   si29     29   4.5605930E-08  2.9824337E-06  2.9368277E-06  5.5013362E-07  5.4175126E-07  6.6682315E-03
   si30     30   7.0654778E-08  2.0733257E-06  2.0026710E-06  3.8244144E-07  3.6942902E-07  1.5033966E-02
    p31     31   4.7208459E-10  5.5802144E-07  5.5754936E-07  1.0293149E-07  1.0285012E-07  3.4347450E-04
    p32     32  -2.8907293E-26 -2.8907293E-26  0.0000000E+00 -5.3321801E-27  0.0000000E+00  0.0000000E+00
    p33     33  -1.3430767E-24 -1.3430767E-24  0.0000000E+00 -2.4774118E-25  0.0000000E+00  0.0000000E+00
    s32     32  -4.2109605E-09  2.6755039E-05  2.6759250E-05  4.9351797E-06  4.9362297E-06 -9.2396855E-05
    s33     33  -3.0595970E-11  2.2089571E-07  2.2092631E-07  4.0745974E-08  4.0753871E-08 -8.4215222E-05
    s34     34  -1.4158786E-08  1.2706898E-06  1.2848486E-06  2.3438885E-07  2.3701368E-07 -4.8364960E-03
    s35     35  -1.0984921E-18 -1.0984921E-18  0.0000000E+00 -2.0262562E-19  0.0000000E+00  0.0000000E+00
    s36     36   1.8796378E-09  8.2219227E-09  6.3422849E-09  1.5165991E-09  1.1699497E-09  1.1270354E-01
   cl35     35   1.8690741E-08  2.9319165E-07  2.7450091E-07  5.4081532E-08  5.0636675E-08  2.8583793E-02
   cl36     36   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cl37     37   6.5675536E-09  9.9312430E-08  9.2744877E-08  1.8318968E-08  1.7108476E-08  2.9689630E-02
   ar36     36  -1.1217253E-08  5.1003926E-06  5.1116099E-06  9.4080804E-07  9.4292932E-07 -9.7811467E-04
   ar37     37   4.2339114E-21  4.2339114E-21  0.0000000E+00  7.8097866E-22  0.0000000E+00  0.0000000E+00
   ar38     38   2.5229383E-09  9.8355667E-07  9.8103374E-07  1.8142485E-07  1.8096949E-07  1.0913779E-03
