# Initial mass = 5.500, Z =  0.0002, Y =  0.250, M_mix = 0.00E+00
# Final mass = 0.974, Mass expelled =   4.5263
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -4.3907714E-01  2.9543982E+00  3.3934753E+00  6.5272146E-01  7.4977738E-01 -6.0204420E-02
      d      2   2.1822221E-17  2.1822221E-17  0.0000000E+00  4.8212296E-18  0.0000000E+00  0.0000000E+00
    he3      3   6.6664484E-07  6.6664484E-07  0.0000000E+00  1.4728326E-07  0.0000000E+00  0.0000000E+00
    he4      4   4.2949533E-01  1.5609858E+00  1.1314905E+00  3.4487191E-01  2.4999915E-01  1.3971931E-01
    li7      7   1.7515960E-09  2.3988085E-09  6.4721251E-10  5.2997384E-10  1.4299950E-10  5.6891996E-01
    be7      7   3.1434508E-11  3.1434508E-11  0.0000000E+00  6.9448926E-12  0.0000000E+00  0.0000000E+00
     b8      8   3.2111981E-25  3.2111981E-25  0.0000000E+00  7.0945682E-26  0.0000000E+00  0.0000000E+00
    c12     12   7.0884830E-04  8.8704366E-04  1.7819538E-04  1.9597643E-04  3.9371691E-05  6.9701982E-01
    c13     13   1.3013820E-04  1.3229757E-04  2.1593783E-06  2.9228784E-05  4.7710762E-07  1.7871944E+00
    c14     14   7.0998833E-09  7.0998833E-09  0.0000000E+00  1.5685924E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   8.9214100E-03  8.9740949E-03  5.2685089E-05  1.9826659E-03  1.1640600E-05  2.2312744E+00
    n15     15   1.7856357E-07  3.0833323E-07  1.2976966E-07  6.8120713E-08  2.8672188E-08  3.7581837E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -2.4076639E-04  1.8952892E-04  4.3029530E-04  4.1873027E-05  9.5072355E-05 -3.5611996E-01
    o17     17   7.1612214E-07  8.8981835E-07  1.7369619E-07  1.9658945E-07  3.8377614E-08  7.0948231E-01
    o18     18  -9.6690565E-07  1.2588707E-09  9.6816450E-07  2.7812497E-10  2.1391281E-07 -2.8859971E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   3.7626689E-37  3.7626689E-37  0.0000000E+00  8.3129442E-38  0.0000000E+00  0.0000000E+00
    f19     19  -1.3892299E-08  1.3988194E-08  2.7880493E-08  3.0904415E-09  6.1601044E-09 -2.9956758E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   2.6840426E-06  9.0951020E-05  8.8266977E-05  2.0094003E-05  1.9502304E-05  1.2980492E-02
   ne21     21  -2.0202553E-07  2.0142604E-08  2.2216814E-07  4.4501482E-09  4.9087333E-08 -1.0425950E+00
   ne22     22   5.7661557E-05  6.4800923E-05  7.1393652E-06  1.4316605E-05  1.5774197E-06  9.5789284E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.0930500E-10  1.0930500E-10  0.0000000E+00  2.4148985E-11  0.0000000E+00  0.0000000E+00
   na23     23  -2.5753798E-07  2.1318924E-06  2.3894304E-06  4.7100352E-07  5.2793689E-07 -4.9557865E-02
   na24     24  -1.5879959E-33 -1.5879959E-33  0.0000000E+00 -3.5083931E-34  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -4.0702787E-05  1.4021567E-06  4.2104944E-05  3.0978146E-07  9.3029503E-06 -1.4775654E+00
   mg25     25   3.8204729E-05  4.3757245E-05  5.5525143E-06  9.6673812E-06  1.2268100E-06  8.9653152E-01
   mg26     26   8.5038073E-06  1.4861654E-05  6.3578464E-06  3.2834168E-06  1.4047455E-06  3.6872834E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   6.1776996E-06  1.0232031E-05  4.0543314E-06  2.2605843E-06  8.9579135E-07  4.0201387E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   1.6912963E-06  4.8312504E-05  4.6621208E-05  1.0673784E-05  1.0300805E-05  1.5447255E-02
   si29     29   1.1154134E-07  2.5634952E-06  2.4519538E-06  5.6635844E-07  5.4175126E-07  1.9291420E-02
   si30     30   1.6904607E-07  1.8410734E-06  1.6720273E-06  4.0675226E-07  3.6942902E-07  4.1798964E-02
    p31     31   4.3881641E-08  5.0937894E-07  4.6549729E-07  1.1253817E-07  1.0285012E-07  3.9095063E-02
    p32     32  -1.3246663E-26 -1.3246663E-26  0.0000000E+00 -2.9266135E-27  0.0000000E+00  0.0000000E+00
    p33     33   1.4726754E-27  1.4726754E-27  0.0000000E+00  3.2536131E-28  0.0000000E+00  0.0000000E+00
    s32     32  -6.5148924E-08  2.2276114E-05  2.2341263E-05  4.9215091E-06  4.9362297E-06 -1.2970617E-03
    s33     33   9.2830987E-10  1.8537941E-07  1.8445110E-07  4.0956266E-08  4.0753871E-08  2.1514294E-03
    s34     34   1.1797852E-08  1.0845163E-06  1.0727184E-06  2.3960447E-07  2.3701368E-07  4.7214697E-03
    s35     35   1.5650372E-21  1.5650372E-21  0.0000000E+00  3.4576700E-22  0.0000000E+00  0.0000000E+00
    s36     36   3.9405998E-09  9.2357650E-09  5.2951652E-09  2.0404771E-09  1.1699497E-09  2.4156453E-01
   cl35     35   2.4765399E-09  2.3165697E-07  2.2918043E-07  5.1180468E-08  5.0636675E-08  4.6390616E-03
   cl36     36   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cl37     37   8.5177660E-09  8.5950347E-08  7.7432581E-08  1.8989192E-08  1.7108476E-08  4.5295138E-02
   ar36     36  -2.3466782E-08  4.2442098E-06  4.2676766E-06  9.3768227E-07  9.4292932E-07 -2.4234373E-03
   ar37     37   5.6566956E-22  5.6566956E-22  0.0000000E+00  1.2497458E-22  0.0000000E+00  0.0000000E+00
   ar38     38   8.4349949E-09  8.2749881E-07  8.1906381E-07  1.8282107E-07  1.8096949E-07  4.4208532E-03
   ar39     39   5.6739925E-11  5.6739925E-11  0.0000000E+00  1.2535672E-11  0.0000000E+00  0.0000000E+00
   ar40     40   2.8501033E-09  4.2290500E-09  1.3789467E-09  9.3433306E-10  3.0467381E-10  4.8666659E-01
    k39     39   2.0306601E-09  2.2421779E-07  2.2218713E-07  4.9536911E-08  4.9091526E-08  3.9223889E-03
    k40     40  -3.5967881E-11  0.0000000E+00  3.5967881E-11  0.0000000E+00  7.9469868E-12  0.0000000E+00
    k41     41   1.5131558E-09  1.8369748E-08  1.6856593E-08  4.0584678E-09  3.7244097E-09  3.7304617E-02
   ca40     40  -1.7049388E-08  3.8298112E-06  3.8468606E-06  8.4612833E-07  8.4995133E-07 -1.9578133E-03
   ca41     41   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca42     42   6.9215034E-10  2.7651339E-08  2.6959189E-08  6.1090693E-09  5.9565455E-09  1.0980569E-02
   ca43     43   1.9014612E-10  5.9491496E-09  5.7590035E-09  1.3143583E-09  1.2724332E-09  1.4078767E-02
   ca44     44   4.6323123E-10  9.1521898E-08  9.1058666E-08  2.0220128E-08  2.0119119E-08  2.1749202E-03
   ca45     45  -9.5790782E-19 -9.5790782E-19  0.0000000E+00 -2.1163261E-19  0.0000000E+00  0.0000000E+00
   ca46     46   6.8832950E-10  8.7087632E-10  1.8254680E-10  1.9240455E-10  4.0333122E-11  6.7855352E-01
   ca47     47  -6.4222692E-31 -6.4222692E-31  0.0000000E+00 -1.4188856E-31  0.0000000E+00  0.0000000E+00
   ca48     48   1.1369572E-11  8.9164445E-09  8.9050749E-09  1.9699291E-09  1.9675475E-09  5.2537431E-04
   sc45     45   2.7980351E-10  2.8488141E-09  2.5690106E-09  6.2939454E-10  5.6761457E-10  4.4869442E-02
   sc46     46   4.7183806E-24  4.7183806E-24  0.0000000E+00  1.0424418E-24  0.0000000E+00  0.0000000E+00
   sc47     47   3.4230799E-29  3.4230799E-29  0.0000000E+00  7.5626830E-30  0.0000000E+00  0.0000000E+00
   sc48     48   2.0767694E-33  1.6223650E-30  1.6202882E-30  3.5843256E-31  3.5799746E-31  0.0000000E+00
   ti46     46  -7.3754336E-12  1.5687911E-08  1.5695287E-08  3.4659635E-09  3.4678229E-09 -2.3295854E-04
   ti47     47  -5.3773874E-11  1.4408283E-08  1.4462056E-08  3.1832526E-09  3.1953447E-09 -1.6465918E-03
   ti48     48  -9.6544284E-10  1.4538027E-07  1.4634571E-07  3.2119171E-08  3.2334611E-08 -2.9033462E-03
   ti49     49   4.8333426E-10  1.1446765E-08  1.0963431E-08  2.5289582E-09  2.4223346E-09  1.8707503E-02
   ti50     50   9.6311048E-10  1.1674833E-08  1.0711722E-08  2.5793456E-09  2.3667204E-09  3.7362624E-02
    v51     51  -1.8812685E-10  2.3418641E-08  2.3606768E-08  5.1739302E-09  5.2158393E-09 -3.5036530E-03
   cr52     52  -4.5720299E-09  9.6314011E-07  9.6771214E-07  2.1278859E-07  2.1381287E-07 -2.0855065E-03
   cr53     53  -9.2802566E-10  1.1091243E-07  1.1184046E-07  2.4504120E-08  2.4710786E-08 -3.6474897E-03
   cr54     54   3.2725236E-09  3.1637288E-08  2.8364765E-08  6.9896933E-09  6.2671028E-09  4.7391307E-02
   mn55     55   6.8100121E-09  8.5193795E-07  8.4512794E-07  1.8822047E-07  1.8672829E-07  3.4567385E-03
   fe54     54  -5.1442385E-08  5.5170462E-06  5.5684886E-06  1.2188927E-06  1.2303394E-06 -4.0594283E-03
   fe55     55  -2.0762565E-15 -2.0762565E-15  0.0000000E+00 -4.5871175E-16  0.0000000E+00  0.0000000E+00
   fe56     56  -4.9726077E-07  9.0152324E-05  9.0649584E-05  1.9917545E-05  2.0028732E-05 -2.4176585E-03
   fe57     57   4.9635219E-08  2.1805226E-06  2.1308874E-06  4.8174752E-07  4.7081269E-07  9.9713244E-03
   fe58     58   1.4825295E-07  4.3681129E-07  2.8855834E-07  9.6505644E-08  6.3756033E-08  1.8003148E-01
   fe59     59   3.4924720E-22  3.4924720E-22  0.0000000E+00  7.7159924E-23  0.0000000E+00  0.0000000E+00
   fe60     60   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   5.7227837E-08  2.7976560E-07  2.2253776E-07  6.1809210E-08  4.9169000E-08  9.9361829E-02
