# Initial mass = 2.250, Z =  0.0002, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.721, Mass expelled =   1.5287
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.0537279E-01  1.0407307E+00  1.1461035E+00  6.8079841E-01  7.4977738E-01 -4.1913785E-02
      d      2   1.0308463E-17  1.0308463E-17  0.0000000E+00  6.7433248E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.4060761E-04  2.4060761E-04  0.0000000E+00  1.5739449E-04  0.0000000E+00  0.0000000E+00
    he4      4   7.7448428E-02  4.5959505E-01  3.8214663E-01  3.0064607E-01  2.4999915E-01  8.0117024E-02
    li7      7   1.2777928E-08  1.2996516E-08  2.1858786E-10  8.5017255E-09  1.4299950E-10  1.7741725E+00
    be7      7   3.4969823E-14  3.4969823E-14  0.0000000E+00  2.2875658E-14  0.0000000E+00  0.0000000E+00
     b8      8   4.8210784E-21  4.8210784E-21  0.0000000E+00  3.1537289E-21  0.0000000E+00  0.0000000E+00
    c12     12   2.2381419E-02  2.2441603E-02  6.0183243E-05  1.4680270E-02  3.9371691E-05  2.5715499E+00
    c13     13   3.1759835E-05  3.2489137E-05  7.2930283E-07  2.1252907E-05  4.7710762E-07  1.6488020E+00
    c14     14   3.2100157E-08  3.2100157E-08  0.0000000E+00  2.0998455E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.9306238E-04  2.1085610E-04  1.7793724E-05  1.3793241E-04  1.1640600E-05  1.0736910E+00
    n15     15   1.0697022E-08  5.4525092E-08  4.3828070E-08  3.5667821E-08  2.8672188E-08  9.4815746E-02
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   1.0803058E-03  1.2256326E-03  1.4532682E-04  8.0175279E-04  9.5072355E-05  9.2598623E-01
    o17     17   7.1096861E-07  7.6963232E-07  5.8663705E-08  5.0345824E-07  3.8377614E-08  1.1178855E+00
    o18     18  -1.2422031E-07  2.0276504E-07  3.2698534E-07  1.3263961E-07  2.1391281E-07 -2.0756361E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   7.1810136E-06  7.1904301E-06  9.4162838E-09  4.7036501E-06  6.1601044E-09  2.8828471E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   7.6216224E-05  1.0602728E-04  2.9811061E-05  6.9358197E-05  1.9502304E-05  5.5101186E-01
   ne21     21   3.3535207E-06  3.4285551E-06  7.5034492E-08  2.2428039E-06  4.9087333E-08  1.6598219E+00
   ne22     22   3.7253033E-03  3.7277145E-03  2.4112308E-06  2.4385003E-03  1.5774197E-06  3.1891758E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   2.5937952E-12  2.5937952E-12  0.0000000E+00  1.6967421E-12  0.0000000E+00  0.0000000E+00
   na23     23   3.8671707E-05  3.9478706E-05  8.0699999E-07  2.5825162E-05  5.2793689E-07  1.6894611E+00
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   3.0995143E-05  4.5215558E-05  1.4220414E-05  2.9577950E-05  9.3029503E-06  5.0234741E-01
   mg25     25   5.9147176E-05  6.1022467E-05  1.8752918E-06  3.9918104E-05  1.2268100E-06  1.5123928E+00
   mg26     26   4.4042405E-05  4.6189685E-05  2.1472824E-06  3.0215178E-05  1.4047455E-06  1.3326275E+00
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   4.8935217E-06  6.2628210E-06  1.3692993E-06  4.0968507E-06  8.9579135E-07  6.6024327E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   3.1389754E-06  1.8884701E-05  1.5745725E-05  1.2353507E-05  1.0300805E-05  7.8919090E-02
   si29     29   2.7776332E-07  1.1058798E-06  8.2811653E-07  7.2341601E-07  5.4175126E-07  1.2558818E-01
   si30     30   3.3967899E-07  9.0438516E-07  5.6470617E-07  5.9160737E-07  3.6942902E-07  2.0450258E-01
    p31     31   3.9758044E-07  5.5479626E-07  1.5721584E-07  3.6292232E-07  1.0285012E-07  5.4760891E-01
    p32     32   1.6923986E-32  1.6923986E-32  0.0000000E+00  1.1070897E-32  0.0000000E+00  0.0000000E+00
    p33     33   5.5664631E-33  5.5664631E-33  0.0000000E+00  3.6413255E-33  0.0000000E+00  0.0000000E+00
    s32     32  -6.2568688E-09  7.5392231E-06  7.5454800E-06  4.9318146E-06  4.9362297E-06 -3.8861865E-04
    s33     33   1.0758740E-08  7.3054771E-08  6.2296031E-08  4.7789090E-08  4.0753871E-08  6.9159843E-02
    s34     34   5.6711770E-08  4.1900893E-07  3.6229716E-07  2.7409646E-07  2.3701368E-07  6.3130006E-02
    s35     35   3.3977437E-29  3.3977437E-29  0.0000000E+00  2.2226485E-29  0.0000000E+00  0.0000000E+00
