# Initial mass = 2.500, Z =  0.0002, Y =  0.250, M_mix = 1.00E-03
# Final mass = 0.759, Mass expelled =   1.7413
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.0701311E-01  1.1984804E+00  1.3054935E+00  6.8827760E-01  7.4977738E-01 -3.7168693E-02
      d      2   1.0970915E-17  1.0970915E-17  0.0000000E+00  6.3005086E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.3997316E-04  2.3997316E-04  0.0000000E+00  1.3781466E-04  0.0000000E+00  0.0000000E+00
    he4      4   8.0396205E-02  5.1568842E-01  4.3529221E-01  2.9615569E-01  2.4999915E-01  7.3581561E-02
    li7      7  -2.1283306E-10  3.6154080E-11  2.4898714E-10  2.0762997E-11  1.4299950E-10 -8.3804446E-01
    be7      7   3.2292755E-14  3.2292755E-14  0.0000000E+00  1.8545470E-14  0.0000000E+00  0.0000000E+00
     b8      8   2.9859447E-28  2.9859447E-28  0.0000000E+00  1.7148040E-28  0.0000000E+00  0.0000000E+00
    c12     12   2.2774547E-02  2.2843100E-02  6.8552996E-05  1.3118609E-02  3.9371691E-05  2.5227039E+00
    c13     13   2.8118398E-05  2.8949125E-05  8.3072774E-07  1.6625250E-05  4.7710762E-07  1.5421519E+00
    c14     14   9.0847481E-09  9.0847481E-09  0.0000000E+00  5.2172977E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   5.3575761E-05  7.3844079E-05  2.0268319E-05  4.2408061E-05  1.1640600E-05  5.6147307E-01
    n15     15  -3.7429675E-08  1.2493619E-08  4.9923294E-08  7.1749846E-09  2.8672188E-08 -6.0163987E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   5.6108623E-04  7.2662381E-04  1.6553760E-04  4.1729421E-04  9.5072355E-05  6.4238811E-01
    o17     17   1.0518495E-06  1.1186717E-06  6.6822132E-08  6.4244415E-07  3.8377614E-08  1.2237574E+00
    o18     18  -1.5210438E-07  2.2035522E-07  3.7245960E-07  1.2654823E-07  2.1391281E-07 -2.2798078E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   5.4057227E-06  5.4164484E-06  1.0725818E-08  3.1106226E-06  6.1601044E-09  2.7032592E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   5.2290714E-05  8.6247637E-05  3.3956923E-05  4.9531322E-05  1.9502304E-05  4.0479398E-01
   ne21     21   3.4774496E-06  3.5629191E-06  8.5469622E-08  2.0461557E-06  4.9087333E-08  1.6199694E+00
   ne22     22   2.7057684E-03  2.7085149E-03  2.7465635E-06  1.5554783E-03  1.5774197E-06  2.9939170E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
