# Initial mass = 3.000, Z =  0.0002, Y =  0.250, M_mix = 5.00E-04
# Final mass = 0.840, Mass expelled =   2.1600
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -7.3833108E-02  1.5455565E+00  1.6193897E+00  7.1552628E-01  7.4977738E-01 -2.0306727E-02
      d      2   1.2742551E-17  1.2742551E-17  0.0000000E+00  5.8992540E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.0690783E-04  2.0690783E-04  0.0000000E+00  9.5789437E-05  0.0000000E+00  0.0000000E+00
    he4      4   6.1820507E-02  6.0177547E-01  5.3995496E-01  2.7859619E-01  2.4999915E-01  4.7036655E-02
    li7      7   9.8290734E-08  9.8599585E-08  3.0885422E-10  4.5647372E-08  1.4299950E-10  2.5040815E+00
    be7      7   5.2308019E-12  5.2308019E-12  0.0000000E+00  2.4216367E-12  0.0000000E+00  0.0000000E+00
     b8      8   1.0588444E-21  1.0588444E-21  0.0000000E+00  4.9019948E-22  0.0000000E+00  0.0000000E+00
    c12     12   1.0075192E-02  1.0160228E-02  8.5036052E-05  4.7037494E-03  3.9371691E-05  2.0772603E+00
    c13     13   3.9537609E-04  3.9640657E-04  1.0304700E-06  1.8351922E-04  4.7710762E-07  2.5850654E+00
    c14     14   3.8704772E-07  3.8704772E-07  0.0000000E+00  1.7918647E-07  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.8372570E-04  2.0886738E-04  2.5141684E-05  9.6696625E-05  1.1640600E-05  9.1943598E-01
    n15     15  -5.2014048E-08  9.9129194E-09  6.1926968E-08  4.5892561E-09  2.8672188E-08 -7.9571855E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
