                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9999423305776218E+000          9.9997116528881091E-001          4.2095972596210737E+002                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260320" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                              10          2.5958682111999997E+003          4.2095973684317192E+002          3.4090581213436843E+002          1.3657170349091347E+001          2.7314340168662099E+001          1.5000000135018311E+002          1.0935853521897843E+002         -2.2073721976399216E-001         -1.0000000000000000E+000          1.9999422918063892E+000          9.9997116528881091E-001         -2.0311585568262384E+001         -1.0824688892066566E+001         -2.0337161829486075E+001         -9.8999999999999986E+001         -2.1554258193657773E+001         -1.0824688892208108E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.0727488342482256E-010          1.2880730987693938E+053         -1.0186125010318052E+034          0.0000000000000000E+000         -1.5088286022494424E+027         -1.0186123501489450E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              20          1.0991923899880872E+004          4.2095977242223313E+002          3.4090582654086268E+002          1.3657170349091395E+001          2.7314338437228244E+001          1.5000000576503072E+002          1.0935854158395504E+002         -2.2226704053667778E-001         -1.0000000000000000E+000          1.9999421650316638E+000          9.9997116528881091E-001         -2.0209461076748166E+001         -1.0823393242431814E+001         -2.0235037337971857E+001         -9.8999999999999986E+001         -2.1452133702143556E+001         -1.0823393242610345E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.8757513275228497E-010          1.2880730715527506E+053         -1.0216559953917305E+034          0.0000000000000000E+000         -1.5088281651263030E+027         -1.0216558445089140E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              30          1.5414891348393548E+004          4.2095979036331602E+002          3.4090583380547531E+002          1.3657170349091414E+001          2.7314337564136196E+001          1.5000000799125993E+002          1.0935854479355555E+002         -2.5372189379518684E-001         -1.0000000000000000E+000          1.9999421011042982E+000          9.9997116528881091E-001         -2.3850911579854635E+001         -1.0865904777270874E+001         -2.3876487841078326E+001         -9.8999999999999986E+001         -2.5093584205250025E+001         -1.0865904777270920E+001         -9.8999999999999986E+001          1.0000000000000000E+000          9.7592610750253687E-014          1.2880730578284973E+053         -9.2638854938213832E+033          0.0000000000000000E+000         -1.5088279199074815E+027         -9.2638839849934632E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              40          1.6423016223029426E+004          4.2095979407054546E+002          3.4090583530658790E+002          1.3657170349091420E+001          2.7314337383726098E+001          1.5000000845127352E+002          1.0935854545676666E+002         -2.7791948651400494E-001         -1.0000000000000000E+000          1.9999420878947609E+000          9.9997116528881091E-001         -2.7421646175910706E+001         -1.0901369780091501E+001         -2.7447222437134396E+001         -9.8999999999999986E+001         -2.8664318801306095E+001         -1.0901369780091501E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.8454263106276382E-017          1.2880730549926064E+053         -8.5374502381816630E+033          0.0000000000000000E+000         -1.5088278678595680E+027         -8.5374487293537949E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              50          1.6556577665395471E+004          4.2095979453586699E+002          3.4090583549500354E+002          1.3657170349091421E+001          2.7314337361081503E+001          1.5000000850901318E+002          1.0935854554001112E+002         -2.8322503177714553E-001         -1.0000000000000000E+000          1.9999420862367350E+000          9.9997116528881091E-001         -2.8360234834486715E+001         -1.0909835638923735E+001         -2.8385811095710405E+001         -9.8999999999999986E+001         -2.9602907459882104E+001         -1.0909835638923735E+001         -9.8999999999999986E+001          1.0000000000000000E+000          3.3421392686965645E-018          1.2880730546366530E+053         -8.3726382714251224E+033          0.0000000000000000E+000         -1.5088278611693842E+027         -8.3726367625972612E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              60          1.6586790200272269E+004          4.2095979463997071E+002          3.4090583553715680E+002          1.3657170349091411E+001          2.7314337356015379E+001          1.5000000852193102E+002          1.0935854555863493E+002         -2.8448119849656678E-001         -1.0000000000000000E+000          1.9999420858657975E+000          9.9997116528881091E-001         -2.8574487907752175E+001         -1.0911720826943592E+001         -2.8600064168975866E+001         -9.8999999999999986E+001         -2.9817160533147565E+001         -1.0911720826943592E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.0495412236611427E-018          1.2880730545570188E+053         -8.3363730500891571E+033          0.0000000000000000E+000         -1.5088278597537605E+027         -8.3363715412612971E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              70          1.6596407884789314E+004          4.2095979467302226E+002          3.4090583555053985E+002          1.3657170349091414E+001          2.7314337354406948E+001          1.5000000852603225E+002          1.0935854556454775E+002         -2.8487020328756374E-001         -1.0000000000000000E+000          1.9999420857480283E+000          9.9997116528881091E-001         -2.8639518607452764E+001         -1.0912290291301714E+001         -2.8665094868676455E+001         -9.8999999999999986E+001         -2.9882191232848150E+001         -1.0912290291301714E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.7668326763018177E-018          1.2880730545317356E+053         -8.3254492291810636E+033          0.0000000000000000E+000         -1.5088278593114171E+027         -8.3254477203532048E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              80          1.6601034629439288E+004          4.2095979468890812E+002          3.4090583555697231E+002          1.3657170349091411E+001          2.7314337353633881E+001          1.5000000852800349E+002          1.0935854556738967E+002         -2.8505497438635857E-001         -1.0000000000000000E+000          1.9999420856914252E+000          9.9997116528881091E-001         -2.8669097971857624E+001         -1.0912548837832508E+001         -2.8694674233081315E+001         -9.8999999999999986E+001         -2.9911770597253014E+001         -1.0912548837832508E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.6514848908149402E-018          1.2880730545195839E+053         -8.3204943541314711E+033          0.0000000000000000E+000         -1.5088278591047782E+027         -8.3204928453036122E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              90          1.6604060531577015E+004          4.2095979469929193E+002          3.4090583556117684E+002          1.3657170349091414E+001          2.7314337353128554E+001          1.5000000852929193E+002          1.0935854556924730E+002         -2.8517616997652223E-001         -1.0000000000000000E+000          1.9999420856544248E+000          9.9997116528881091E-001         -2.8688094878792008E+001         -1.0912714729536273E+001         -2.8713671140015698E+001         -9.8999999999999986E+001         -2.9930767504187397E+001         -1.0912714729536273E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.5814067548560508E-018          1.2880730545116402E+053         -8.3173167013802670E+033          0.0000000000000000E+000         -1.5088278589715132E+027         -8.3173151925524081E+033          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
