                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9986325976443591E+000          1.5989060781154874E+000          2.7645235194116240E+003                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260403" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33 
                              13          5.3482093424905361E+002          2.7340752137879836E+003          1.2607782767006754E+003          1.0369491934724884E+001          1.2960596701746621E+001          5.0225784624932885E+002          4.5360360381267509E+002         -3.8545320805356065E-001         -1.0000000000000000E+000          1.9984370476080759E+000          1.5989060784859288E+000         -1.8717559331449973E+001         -7.5749112740575759E+000         -1.8743135592686244E+001         -9.8999999999999986E+001         -1.9960231956638022E+001         -7.5749112740607023E+000         -9.8999999999999986E+001          1.0000000000000000E+000          6.7885290587957828E-012          3.6142199709405771E+053         -3.3919168653074278E+040          0.0000000000000000E+000         -4.3336205209507503E+025         -1.2832711545620480E+038         -3.3790841537618028E+040          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.2588630118487619E-009          2.6598409509618450E-008 
                              14          5.6113776748004432E+002          2.7334649268606618E+003          1.2605905773552893E+003          1.0370264839958836E+001          1.2961558527198834E+001          5.0218303626745103E+002          4.5353610803912335E+002         -3.8804161830335199E-001         -1.0000000000000000E+000          1.9984363982618989E+000          1.5989060784859288E+000         -1.8954404182047426E+001         -7.6077573404351906E+000         -1.8979980443283694E+001         -9.8999999999999986E+001         -2.0197076807235472E+001         -7.6077573404371455E+000         -9.8999999999999986E+001          1.0000000000000000E+000          4.2440148725101700E-012          3.6139500779253537E+053         -3.2497806600543536E+040          0.0000000000000000E+000         -4.3358887501669264E+025         -1.1878775282823497E+038         -3.2379018847715259E+040          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.4584899985655171E-009          2.6604348002354086E-008 
                              15          5.8810432268136776E+002          2.7328662141592495E+003          1.2604064264334850E+003          1.0371023273916840E+001          1.2962502467398483E+001          5.0210964161609257E+002          4.5346988723430604E+002         -3.9065841752920061E-001         -1.0000000000000000E+000          1.9984357801643164E+000          1.5989060784859288E+000         -1.9190419933500404E+001         -7.6397684266779375E+000         -1.9215996194736672E+001         -9.8999999999999986E+001         -2.0433092558688450E+001         -7.6397684266791606E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.6532137049370423E-012          3.6136852926252217E+053         -3.1114615047466839E+040          0.0000000000000000E+000         -4.3381456828074760E+025         -1.1016626057406454E+038         -3.1004448786892730E+040          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.6605617603523864E-009          2.6610176447588351E-008 
                              16          6.1545304625868539E+002          2.7322860399071315E+003          1.2602279666991005E+003          1.0371758402618029E+001          1.2963417511966425E+001          5.0203851617365916E+002          4.5340571206862955E+002         -3.9342394910749012E-001         -1.0000000000000000E+000          1.9984351980858028E+000          1.5989060784859288E+000         -1.9432331647673859E+001         -7.6719554935066396E+000         -1.9457907908910126E+001         -9.8999999999999986E+001         -2.0675004272861905E+001         -7.6719554935073946E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.6369958732825954E-012          3.6134286943232073E+053         -2.9731221291452136E+040          0.0000000000000000E+000         -4.3403615294860849E+025         -1.0211908637724933E+038         -2.9629102205074843E+040          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.8625917225074270E-009          2.6615826858633794E-008 
                              17          6.4282441467991316E+002          2.7317313361402639E+003          1.2600573318630006E+003          1.0372461418886921E+001          1.2964292699030766E+001          5.0197051033963714E+002          4.5334434983193194E+002         -3.9617084176114298E-001         -1.0000000000000000E+000          1.9984346591067348E+000          1.5989060784859288E+000         -1.9689552902880294E+001         -7.7057246112542579E+000         -1.9715129164116565E+001         -9.8999999999999986E+001         -2.0932225528068340E+001         -7.7057246112547082E+000         -9.8999999999999986E+001          1.0000000000000000E+000          9.7857799828576422E-013          3.6131833531618144E+053         -2.8403374456741010E+040          0.0000000000000000E+000         -4.3425103962440276E+025         -9.4315773257320016E+037         -2.8309058683483644E+040          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          7.0650362358214798E-009          2.6621231452863636E-008 
                              18          6.6997075382643004E+002          2.7312060161125119E+003          1.2598957270543897E+003          1.0373127340804700E+001          1.2965121807357706E+001          5.0190610424775514E+002          4.5328623406290683E+002         -3.9892719084963685E-001         -1.0000000000000000E+000          1.9984341640682652E+000          1.5989060784859288E+000         -1.9950763974482694E+001         -7.7390723209598002E+000         -1.9976340235718961E+001         -9.8999999999999986E+001         -2.1193436599670740E+001         -7.7390723209600676E+000         -9.8999999999999986E+001          1.0000000000000000E+000          5.7907135910571167E-013          3.6129510004467129E+053         -2.7122674627424080E+040          0.0000000000000000E+000         -4.3445664183131263E+025         -8.7192101246887941E+037         -2.7035482526177146E+040          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          7.2693982855415629E-009          2.6626351779182160E-008 
                              19          6.9691408692086168E+002          2.7307092536750019E+003          1.2597428994539284E+003          1.0373757193699953E+001          1.2965906092472045E+001          5.0184519695798866E+002          4.5323127401901394E+002         -4.0185726654378673E-001         -1.0000000000000000E+000          1.9984337089479509E+000          1.5989060784859288E+000         -2.0216879366361130E+001         -7.7723251001080857E+000         -2.0242455627597398E+001         -9.8999999999999986E+001         -2.1459551991549176E+001         -7.7723251001082412E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.3874233160992738E-013          3.6127312708743910E+053         -2.5842422534263563E+040          0.0000000000000000E+000         -4.3465148607006808E+025         -8.0614801880110060E+037         -2.5761807732383408E+040          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          7.4708285120757114E-009          2.6631195565240314E-008 
                              20          7.2345289714218700E+002          2.7302428851725404E+003          1.2595994156513193E+003          1.0374348622137575E+001          1.2966642621450529E+001          5.0178801427576644E+002          4.5317967345881323E+002         -4.0473564858650002E-001         -1.0000000000000000E+000          1.9984332954409785E+000          1.5989060784859288E+000         -2.0501066007165356E+001         -7.8073986121403447E+000         -2.0526642268401627E+001         -9.8999999999999986E+001         -2.1743738632353406E+001         -7.8073986121404326E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.9087820563999574E-013          3.6125249814183550E+053         -2.4631542798872060E+040          0.0000000000000000E+000         -4.3483585896975528E+025         -7.4223515860985642E+037         -2.4557319283011032E+040          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          7.6698190913172659E-009          2.6635744593043655E-008 
                              21          7.4951781322718318E+002          2.7298063883338637E+003          1.2594651161960492E+003          1.0374902268097403E+001          1.2967332174494498E+001          5.0173449248945627E+002          4.5313137520016897E+002         -4.0759750652269133E-001         -1.0000000000000000E+000          1.9984329201153643E+000          1.5989060784859288E+000         -2.0786959542731232E+001         -7.8416481275505703E+000         -2.0812535803967499E+001         -9.8999999999999986E+001         -2.2029632167919278E+001         -7.8416481275506191E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.0693314095708587E-013          3.6123319012063411E+053         -2.3473479421534846E+040          0.0000000000000000E+000         -4.3500905752060526E+025         -6.8468809657780170E+037         -2.3405010611877022E+040          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          7.8703427289779918E-009          2.6640003656382484E-008 
                              22          7.7526008060714958E+002          2.7293932000268342E+003          1.2593379830704375E+003          1.0375426434732891E+001          1.2967985092281410E+001          5.0168382736016059E+002          4.5308565350793600E+002         -4.1006963648554096E-001         -1.0000000000000000E+000          1.9984325772242304E+000          1.5989060784859288E+000         -2.1075536041400770E+001         -7.8754905412978156E+000         -2.1101112302637038E+001         -9.8999999999999986E+001         -2.2318208666588816E+001         -7.8754905412978422E+000         -9.8999999999999986E+001          1.0000000000000000E+000          5.9480996897994321E-014          3.6121491306968455E+053         -2.2498592953102633E+040          0.0000000000000000E+000         -4.3517125479437581E+025         -6.3234436091199373E+037         -2.2435358517011390E+040          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          8.0665861306592732E-009          2.6644036544721891E-008 
                              23          8.0091661166335030E+002          2.7289988702740152E+003          1.2592166474208479E+003          1.0375926761427246E+001          1.2968608364342046E+001          5.0163547307210189E+002          4.5304201638293443E+002         -4.1253171851165921E-001         -1.0000000000000000E+000          1.9984322576692610E+000          1.5989060784859288E+000         -2.1336624982966537E+001         -7.9046523606768302E+000         -2.1362201244202804E+001         -9.8999999999999986E+001         -2.2579297608154583E+001         -7.9046523606768462E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.4869933285997053E-014          3.6119746963279516E+053         -2.1544189224916893E+040          0.0000000000000000E+000         -4.3532487243151430E+025         -5.9032993212856824E+037         -2.1485156231703992E+040          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          8.2605105593043647E-009          2.6647886504668458E-008 
                              24          8.2671339474336582E+002          2.7286193748880414E+003          1.2590998716166262E+003          1.0376408343919307E+001          1.2969208331172682E+001          5.0158893634493302E+002          4.5300001878574830E+002         -4.1510901169517883E-001         -1.0000000000000000E+000          1.9984319570474696E+000          1.5989060784859288E+000         -2.1597799214168969E+001         -7.9335450933488598E+000         -2.1623375475405236E+001         -9.8999999999999986E+001         -2.2840471839357015E+001         -7.9335450933488696E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.0425355210681616E-014          3.6118068184355453E+053         -2.0621677439776388E+040          0.0000000000000000E+000         -4.3547155260743723E+025         -5.5140390887138925E+037         -2.0566537048889207E+040          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          8.4429803190084436E-009          2.6651592682989825E-008 
                              25          8.5258195232479397E+002          2.7282559904862624E+003          1.2589880490767396E+003          1.0376869552489181E+001          1.2969782958390164E+001          5.0154437392649766E+002          4.5295980224053847E+002         -4.1781659033894264E-001         -1.0000000000000000E+000          1.9984316757493388E+000          1.5989060784859288E+000         -2.1872002495706798E+001         -7.9636053664901620E+000         -2.1897578756943069E+001         -9.8999999999999986E+001         -2.3114675120894848E+001         -7.9636053664901683E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.1641973584664659E-014          3.6116460627309592E+053         -1.9692017490730664E+040          0.0000000000000000E+000         -4.3561278433122340E+025         -5.1361452165881455E+037         -1.9640656038564741E+040          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          8.6237880130297509E-009          2.6655142486636308E-008 
                              26          8.7838758423985905E+002          2.7279102861786932E+003          1.2588816633110346E+003          1.0377308384804449E+001          1.2970329749338893E+001          5.0150197848359409E+002          4.5292154065601335E+002         -4.2059137586152145E-001         -1.0000000000000000E+000          1.9984314146963282E+000          1.5989060784859288E+000         -2.2162180536544152E+001         -7.9949857923165499E+000         -2.2187756797780420E+001         -9.8999999999999986E+001         -2.3404853161732198E+001         -7.9949857923165526E+000         -9.8999999999999986E+001          1.0000000000000000E+000          6.4154776234071347E-015          3.6114931249060604E+053         -1.8780037014509373E+040          0.0000000000000000E+000         -4.3574808452830018E+025         -4.7693764479407731E+037         -1.8732343250029922E+040          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          8.8073389288475429E-009          2.6658520456074379E-008 
                              27          9.0408830893746710E+002          2.7275820547612907E+003          1.2587806511715003E+003          1.0377725093713977E+001          1.2970849015308733E+001          5.0146172481880558E+002          4.5288521135250346E+002         -4.2335922688417371E-001         -1.0000000000000000E+000          1.9984311731539837E+000          1.5989060784859288E+000         -2.2463003819335917E+001         -8.0269520917139303E+000         -2.2488580080572188E+001         -9.8999999999999986E+001         -2.3705676444523966E+001         -8.0269520917139321E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.4543951174225141E-015          3.6113479144009388E+053         -1.7903943534509725E+040          0.0000000000000000E+000         -4.3587686000351886E+025         -4.4228032035395861E+037         -1.7859715502474286E+040          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          8.9933983121571043E-009          2.6661728485669631E-008 
                              28          9.2974156189413623E+002          2.7272700579672546E+003          1.2586846320714781E+003          1.0378121243245323E+001          1.2971342697605921E+001          5.0142346120154235E+002          4.5285067751442926E+002         -4.2618983359346591E-001         -1.0000000000000000E+000          1.9984309490337595E+000          1.5989060784859288E+000         -2.2767880735891492E+001         -8.0586613954059327E+000         -2.2793456997127759E+001         -9.8999999999999986E+001         -2.4010553361079538E+001         -8.0586613954059327E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.8416385544584852E-015          3.6112098834537224E+053         -1.7050222768355404E+040          0.0000000000000000E+000         -4.3599917900781255E+025         -4.1036311836506879E+037         -1.7009186456518854E+040          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          9.1805687284457944E-009          2.6664778559052237E-008 
                              29          9.5538493242434402E+002          2.7269728979748897E+003          1.2585931763327435E+003          1.0378498599811440E+001          1.2971812995549527E+001          5.0138701638773750E+002          4.5281778462219262E+002         -4.2895666486715478E-001         -1.0000000000000000E+000          1.9984307410268112E+000          1.5989060784859288E+000         -2.3082281677991986E+001         -8.0908972644514865E+000         -2.3107857939228253E+001         -9.8999999999999986E+001         -2.4324954303180032E+001         -8.0908972644514883E+000         -9.8999999999999986E+001          1.0000000000000000E+000          9.6169935600319357E-016          3.6110784147677578E+053         -1.6245880239251056E+040          0.0000000000000000E+000         -4.3611549528069500E+025         -3.8029968823661356E+037         -1.6207850270427352E+040          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          9.3668025443512543E-009          2.6667684237139062E-008 
                              30          9.8108475633542605E+002          2.7266891956631603E+003          1.2585058598556082E+003          1.0378858908996172E+001          1.2972262077579128E+001          5.0135222131447063E+002          4.5278638020312201E+002         -4.3171434444686285E-001         -1.0000000000000000E+000          1.9984305470783061E+000          1.5989060784859288E+000         -2.3395946821740186E+001         -8.1222437107798608E+000         -2.3421523082976453E+001         -9.8999999999999986E+001         -2.4638619446928232E+001         -8.1222437107798608E+000         -9.8999999999999986E+001          1.0000000000000000E+000          5.0201954737198494E-016          3.6109528979492764E+053         -1.5476323806478248E+040          0.0000000000000000E+000         -4.3622632295118893E+025         -3.5315963043761487E+037         -1.5441007843434444E+040          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          9.5545726281915540E-009          2.6670458914824581E-008 
                              31          1.0069475056743097E+003          2.7264169722828196E+003          1.2584220739763032E+003          1.0379204678151048E+001          1.2972693065831489E+001          5.0131883340742951E+002          4.5275624536876097E+002         -4.3438670438779409E-001         -1.0000000000000000E+000          1.9984303653779787E+000          1.5989060784859288E+000         -2.3712438815914055E+001         -8.1533189813667608E+000         -2.3738015077150326E+001         -9.8999999999999986E+001         -2.4955111441102101E+001         -8.1533189813667626E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.6019797014105857E-016          3.6108324580207936E+053         -1.4756787764804804E+040          0.0000000000000000E+000         -4.3633217030793436E+025         -3.2817643024142326E+037         -1.4723970121780619E+040          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          9.7401268647615291E-009          2.6673121868640829E-008 
                              32          1.0330788392704706E+003          2.7261548739023328E+003          1.2583414021931189E+003          1.0379537623423849E+001          1.2973108092993325E+001          5.0128668663953113E+002          4.5272723037130828E+002         -4.3709074814712046E-001         -1.0000000000000000E+000          1.9984301940320635E+000          1.5989060784859288E+000         -2.4025419380296739E+001         -8.1832878190807623E+000         -2.4050995641533007E+001         -9.8999999999999986E+001         -2.5268092005484785E+001         -8.1832878190807641E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.3561014413037450E-016          3.6107164954537556E+053         -1.4062167910072892E+040          0.0000000000000000E+000         -4.3643377055606599E+025         -3.0572883063461844E+037         -1.4031595027009387E+040          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          9.9254281381634801E-009          2.6675686279823491E-008 
                              33          1.0595082909739351E+003          2.7259020200627569E+003          1.2582635737816224E+003          1.0379858858745918E+001          1.2973508546924316E+001          5.0125567312417809E+002          4.5269923784592066E+002         -4.3970522811124207E-001         -1.0000000000000000E+000          1.9984300323590944E+000          1.5989060784859288E+000         -2.4344651485273811E+001         -8.2134507409073905E+000         -2.4370227746510079E+001         -9.8999999999999986E+001         -2.5587324110461857E+001         -8.2134507409073905E+000         -9.8999999999999986E+001          1.0000000000000000E+000          6.9698429829790160E-017          3.6106046213623544E+053         -1.3413354435867077E+040          0.0000000000000000E+000         -4.3653162504172652E+025         -2.8470361989919584E+037         -1.3384884073877114E+040          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0108146018398527E-008          2.6678160708342757E-008 
                              34          1.0862262795781210E+003          2.7256580372444728E+003          1.2581884739568341E+003          1.0380168855605174E+001          1.2973895011280840E+001          5.0122574708608431E+002          4.5267222654190402E+002         -4.4224134547458455E-001         -1.0000000000000000E+000          1.9984298794882949E+000          1.5989060784859288E+000         -2.4660264664116198E+001         -8.2424792229854802E+000         -2.4685840925352466E+001         -9.8999999999999986E+001         -2.5902937289304244E+001         -8.2424792229854802E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.6027845994748810E-017          3.6104966702932091E+053         -1.2803220367258817E+040          0.0000000000000000E+000         -4.3662605890610636E+025         -2.6582928755893657E+037         -1.2776637438502879E+040          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0292519549690499E-008          2.6680548760236033E-008 
