# Initial mass = 7.000, Z =  0.0028, Y =  0.250, M_mix = 0.00E+00
# Final mass = 1.112, Mass expelled =   5.8880
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)         Net M(i)      Mass(i)
 fe  26   6.890448 -0.649552  0.000000  2.76552E-04 -2.87371E-06  1.62834E-03
 co  27   4.278158 -0.591842  0.057711  7.12627E-07  5.15644E-07  4.19595E-06
 ni  28   5.560792 -0.639207  0.010345  1.36058E-05  1.74687E-06  8.01109E-05
 cu  29   3.725794 -0.524206  0.125346  2.15391E-07  3.16270E-07  1.26822E-06
 zn  30   4.006010 -0.623991  0.025562  4.22661E-07  1.38078E-07  2.48863E-06
 ga  31   2.532371 -0.547629  0.101923  1.51388E-08  1.85213E-08  8.91374E-08
 ge  32   2.986177 -0.593822  0.055730  4.48434E-08  4.90926E-08  2.64038E-07
 as  33   1.695445 -0.604555  0.044997  2.36810E-09  1.35025E-09  1.39434E-08
 se  34   2.748709 -0.591291  0.058261  2.82138E-08  3.45979E-08  1.66123E-07
 br  35   1.968086 -0.571914  0.077639  4.73152E-09  4.51900E-09  2.78592E-08
 kr  36   2.722772 -0.527228  0.122324  2.82066E-08  4.10004E-08  1.66081E-07
 rb  37   1.920612 -0.439388  0.210165  4.53692E-09  1.02188E-08  2.67134E-08
 sr  38   2.312400 -0.567600  0.081952  1.14643E-08  1.18220E-08  6.75019E-08
  y  39   1.589676 -0.580324  0.069228  2.20269E-09  1.89100E-09  1.29694E-08
 zr  40   1.924620 -0.605380  0.044172  4.88737E-09  2.73701E-09  2.87768E-08
 nb  41   0.791429 -0.618571  0.030981  3.66284E-10  1.44900E-10  2.15668E-09
 mo  42   1.205437 -0.734563 -0.085011  9.81255E-10  4.52330E-10  5.77763E-09
 ru  44   0.994514 -0.765486 -0.115934  6.36035E-10  1.20852E-10  3.74497E-09
 rh  45   0.405062 -0.654938 -0.005386  1.66667E-10 -1.40017E-11  9.81333E-10
 pd  46   0.954450 -0.695550 -0.045998  6.10686E-10  1.01369E-10  3.59572E-09
 ag  47   0.548394 -0.651606 -0.002053  2.43015E-10 -9.31777E-12  1.43087E-09
 cd  48   1.034004 -0.675996 -0.026443  7.74744E-10  1.29534E-10  4.56169E-09
 in  49   0.091851 -0.668149 -0.018596  9.04081E-11 -3.93408E-13  5.32323E-10
 sn  50   1.366886 -0.703114 -0.053561  1.76084E-09  1.91723E-10  1.03678E-08
 sb  51   0.117690 -0.892310 -0.242758  1.01751E-10 -1.37074E-12  5.99112E-10
 te  52   1.067548 -1.112452 -0.462900  9.50044E-10  4.75340E-11  5.59386E-09
  i  53   0.888865 -0.661135 -0.011583  6.26160E-10 -1.06297E-10  3.68683E-09
 xe  54   1.557570 -0.682431 -0.032878  3.02104E-09  1.40240E-10  1.77879E-08
 cs  55   0.426349 -0.653651 -0.004099  2.26066E-10 -1.49967E-11  1.33108E-09
 ba  56   1.537704 -0.642297  0.007256  3.01860E-09  2.99819E-10  1.77735E-08
 la  57   0.523474 -0.646526  0.003026  2.95488E-10  1.05879E-11  1.73984E-09
 ce  58   0.931746 -0.648254  0.001299  7.63097E-10  2.51124E-11  4.49312E-09
 pr  59   0.109761 -0.650239 -0.000686  1.15622E-10 -2.28251E-12  6.80785E-10
 nd  60   0.777092 -0.672908 -0.023356  5.50204E-10  6.56253E-12  3.23960E-09
 sm  62   0.162084 -0.777916 -0.128364  1.39175E-10  1.09002E-12  8.19463E-10
 eu  63  -0.159446 -0.669446 -0.019893  6.70874E-11 -1.92472E-11  3.95010E-10
 gd  64   0.403233 -0.646767  0.002785  2.53612E-10  6.92013E-12  1.49327E-09
 tb  65  -0.343316 -0.663316 -0.013764  4.59433E-11 -9.20719E-12  2.70514E-10
 dy  66   0.482776 -0.647224  0.002328  3.14757E-10  9.42912E-12  1.85329E-09
 ho  67  -0.192729 -0.662729 -0.013177  6.74398E-11 -1.29566E-11  3.97085E-10
 er  68   0.267228 -0.652772 -0.003220  1.97226E-10  9.68214E-12  1.16126E-09
 tm  69  -0.538338 -0.658338 -0.008785  3.11691E-11 -4.08137E-12  1.83524E-10
 yb  70   0.215464 -0.704536 -0.054984  1.81115E-10  1.28790E-11  1.06641E-09
 lu  71  -0.564005 -0.654005 -0.004453  3.04296E-11 -2.16650E-12  1.79169E-10
 hf  72   0.063945 -0.646055  0.003497  1.31797E-10  6.12249E-12  7.76019E-10
 ta  73  -0.777068 -0.657068 -0.007516  1.92678E-11 -2.17024E-12  1.13449E-10
  w  74   0.001854 -0.648146  0.001406  1.17663E-10  1.84919E-12  6.92799E-10
 re  75  -0.403041 -0.663041 -0.013489  4.69138E-11 -9.21652E-12  2.76229E-10
 os  76   0.697441 -0.652559 -0.003007  6.04040E-10 -3.03380E-11  3.55659E-09
 ir  77   0.655329 -0.664671 -0.015119  5.53945E-10 -1.21528E-10  3.26163E-09
 pt  78   0.946014 -0.673986 -0.024433  1.09791E-09  1.05386E-10  6.46451E-09
 au  79   0.145252 -0.654748 -0.005195  1.75385E-10 -1.42807E-11  1.03267E-09
 hg  80   0.498449 -0.671551 -0.021998  4.02814E-10  4.78455E-11  2.37177E-09
 tl  81   0.124763 -0.645236  0.004316  1.73602E-10  8.31646E-12  1.02217E-09
 pb  82   1.393268 -0.646732  0.002820  3.26590E-09  9.08393E-11  1.92296E-08
 bi  83   0.002392 -0.647608  0.001944  1.33919E-10  2.12919E-12  7.88516E-10
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
    0.1660   0.0651   0.0039  -0.0613  -0.0010
