# Initial mass = 3.250, Z =  0.0028, Y =  0.250, M_mix = 1.00E-03
# Final mass = 0.802, Mass expelled =   2.4480
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
  p   1  12.000000  0.000000  0.000000  7.19477E-01 -8.24184E-02  1.76128E+00
 he   2  10.982885  0.052885  0.757022  2.74681E-01  5.99857E-02  6.72418E-01
  c   6   8.964982  0.494982  1.199119  7.90893E-03  1.81196E-02  1.93611E-02
  n   7   7.621116 -0.248884  0.455253  4.17847E-04  6.59210E-04  1.02289E-03
  o   8   8.080983 -0.649016  0.055121  1.37604E-03  3.99704E-04  3.36856E-03
  f   9   5.055248  0.595248  1.299386  1.53997E-06  3.57795E-06  3.76985E-06
 ne  10   7.897393 -0.072607  0.631531  1.13729E-03  2.12447E-03  2.78409E-03
 na  11   6.013023 -0.296977  0.407161  1.69090E-05  2.49526E-05  4.13933E-05
 mg  12   7.093971 -0.546029  0.158108  2.15389E-04  1.55683E-04  5.27272E-04
 al  13   5.922915 -0.547085  0.157053  1.61267E-05  1.15884E-05  3.94782E-05
 si  14   6.868414 -0.681586  0.022551  1.48068E-04  1.34397E-05  3.62470E-04
  p  15   4.921196 -0.548804  0.155333  1.84395E-06  1.31237E-06  4.51399E-06
  s  16   6.458761 -0.701239  0.002899  6.58186E-05 -1.20727E-06  1.61124E-04
 cl  17   4.563976 -0.666024  0.038113  9.27226E-07  1.61108E-07  2.26985E-06
 ar  18   5.736957 -0.703043  0.001094  1.55600E-05 -4.44612E-07  3.80908E-05
  k  19   4.397224 -0.682775  0.021362  6.96523E-07  6.09001E-08  1.70509E-06
 ca  20   5.584854 -0.705146 -0.001009  1.09981E-05 -4.45940E-07  2.69233E-05
 sc  21   2.540092 -0.509908  0.194229  1.11285E-08  9.57569E-09  2.72425E-08
 ti  22   4.223021 -0.686979  0.017159  5.70971E-07  3.50146E-08  1.39774E-06
  v  23   3.256538 -0.703462  0.000676  6.56404E-08 -1.62770E-09  1.60688E-07
 cr  24   4.919672 -0.720327 -0.016190  3.08460E-06 -5.30349E-08  7.55111E-06
 mn  25   4.773226 -0.706774 -0.002636  2.32625E-06 -1.16335E-07  5.69465E-06
 fe  26   6.835863 -0.704137  0.000000  2.73152E-04 -9.51969E-06  6.68675E-04
 co  27   4.567746 -0.302254  0.401883  1.55475E-06  2.27591E-06  3.80603E-06
 ni  28   5.559326 -0.640674  0.063464  1.51869E-05  4.59684E-06  3.71775E-05
 cu  29   4.008209 -0.241791  0.462346  4.62226E-07  7.35743E-07  1.13153E-06
 zn  30   4.069102 -0.560898  0.143239  5.47390E-07  3.62742E-07  1.34001E-06
 ga  31   2.843493 -0.236506  0.467631  3.47077E-08  5.56051E-08  8.49645E-08
 ge  32   3.302351 -0.277649  0.426488  1.04012E-07  1.65255E-07  2.54621E-07
 as  33   1.916903 -0.383097  0.321040  4.41641E-09  5.57564E-09  1.08114E-08
 se  34   3.174834 -0.165166  0.538972  8.42943E-08  1.51669E-07  2.06352E-07
 br  35   2.346651 -0.193349  0.510788  1.26700E-08  2.13122E-08  3.10162E-08
 kr  36   3.660169  0.410169  1.114306  2.73502E-07  6.17529E-07  6.69532E-07
 rb  37   2.899840  0.539840  1.243978  4.84396E-08  1.11722E-07  1.18580E-07
 sr  38   3.315543  0.435543  1.139680  1.29331E-07  2.93453E-07  3.16603E-07
  y  39   2.750369  0.580369  1.284506  3.57155E-08  8.28255E-08  8.74315E-08
 zr  40   3.180727  0.650727  1.354864  9.87172E-08  2.30833E-07  2.41660E-07
 nb  41   1.990522  0.580522  1.284660  6.48818E-09  1.50467E-08  1.58831E-08
 mo  42   2.534095  0.594095  1.298232  2.34235E-08  5.51266E-08  5.73406E-08
 ru  44   2.046219  0.286219  0.990356  8.02413E-09  1.81363E-08  1.96431E-08
 rh  45   0.962732 -0.097268  0.606870  6.74109E-10  1.23640E-09  1.65022E-09
 pd  46   1.920683  0.270683  0.974820  6.32796E-09  1.40380E-08  1.54908E-08
 ag  47   1.143222 -0.056778  0.647359  1.07071E-09  2.02232E-09  2.62109E-09
 cd  48   2.062839  0.352839  1.056976  9.27266E-09  2.08567E-08  2.26995E-08
 in  49   0.948502  0.188502  0.892639  7.27894E-10  1.56040E-09  1.78189E-09
 sn  50   2.609537  0.539537  1.243675  3.44811E-08  8.01789E-08  8.44098E-08
 sb  51   1.149294  0.139294  0.843431  1.22562E-09  2.75066E-09  3.00032E-09
 te  52   2.273005  0.093004  0.797142  1.70770E-08  3.94986E-08  4.18046E-08
  i  53   1.261511 -0.288489  0.415648  1.65403E-09  2.47203E-09  4.04906E-09
 xe  54   2.562742  0.322742  1.026880  3.42405E-08  7.64837E-08  8.38209E-08
 cs  55   1.244573  0.164573  0.868710  1.66598E-09  3.51868E-09  4.07832E-09
 ba  56   3.294839  1.114839  1.818976  1.93264E-07  4.65846E-07  4.73110E-07
 la  57   2.278114  1.108114  1.812252  1.88102E-08  4.53283E-08  4.60473E-08
 ce  58   2.841809  1.261809  1.965947  6.94791E-08  1.68227E-07  1.70085E-07
 pr  59   1.800238  1.040238  1.744375  6.34937E-09  1.52593E-08  1.55433E-08
 nd  60   2.509903  1.059903  1.764040  3.33078E-08  8.01932E-08  8.15374E-08
 sm  62   1.763603  0.823603  1.527740  6.22720E-09  1.49039E-08  1.52442E-08
 eu  63   0.729446  0.219446  0.923584  5.81760E-10  1.25192E-09  1.42415E-09
 gd  64   1.650461  0.600461  1.304599  5.01891E-09  1.16683E-08  1.22863E-08
 tb  65   0.640624  0.320624  1.024761  4.95876E-10  1.09761E-09  1.21391E-09
 dy  66   1.773883  0.643883  1.348020  6.89118E-09  1.61030E-08  1.68696E-08
 ho  67   0.760680  0.290680  0.994817  6.78479E-10  1.49044E-09  1.66092E-09
 er  68   1.626687  0.706687  1.410824  5.05398E-09  1.18934E-08  1.23722E-08
 tm  69   0.671592  0.551592  1.255729  5.66064E-10  1.30773E-09  1.38572E-09
 yb  70   1.969173  1.049173  1.753311  1.15047E-08  2.77256E-08  2.81636E-08
 lu  71   1.021451  0.931451  1.635588  1.31209E-09  3.13660E-09  3.21200E-09
 hf  72   1.956013  1.246013  1.950150  1.15129E-08  2.78634E-08  2.81835E-08
