# Initial mass = 1.250, Z =  0.0028, Y =  0.250, M_mix = 6.00E-03
# Final mass = 0.655, Mass expelled =   0.5950
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)         Net M(i)      Mass(i)
  p   1  12.000000  0.000000  0.000000  7.22978E-01 -1.79492E-02  4.30172E-01
 he   2  10.985452  0.055451  0.756420  2.77653E-01  1.63483E-02  1.65203E-01
  c   6   8.378976 -0.091024  0.609944  2.06167E-03  9.24945E-04  1.22670E-03
  n   7   7.503846 -0.366154  0.334815  3.20520E-04  1.02315E-04  1.90710E-04
  o   8   8.080921 -0.649078  0.051890  1.38254E-03  1.01017E-04  8.22614E-04
  f   9   4.399705 -0.060295  0.640674  3.42041E-07  1.56872E-07  2.03514E-07
 ne  10   7.693073 -0.276927  0.424042  7.13936E-04  2.64469E-04  4.24792E-04
 na  11   5.983525 -0.326475  0.374494  1.58756E-05  5.44993E-06  9.44596E-06
 mg  12   6.954480 -0.685520  0.015449  1.56979E-04  3.08565E-06  9.34023E-05
 al  13   5.783277 -0.686723  0.014246  1.17494E-05  2.12111E-07  6.99090E-06
 si  14   6.850126 -0.699874  0.001094  1.42653E-04  4.47908E-08  8.48785E-05
  p  15   4.801799 -0.668200  0.032768  1.40754E-06  5.93155E-08  8.37487E-07
  s  16   6.459522 -0.700478  0.000491  6.62548E-05 -3.38950E-08  3.94216E-05
 cl  17   4.536798 -0.693202  0.007767  8.75217E-07  8.21285E-09  5.20754E-07
 ar  18   5.739115 -0.700885  0.000084  1.57136E-05 -1.66610E-08  9.34958E-06
  k  19   4.381474 -0.698526  0.002442  6.74983E-07  1.98560E-09  4.01615E-07
 ca  20   5.589033 -0.700967  0.000001  1.11584E-05 -1.29739E-08  6.63927E-06
 sc  21   2.372855 -0.677145  0.023824  7.60865E-09  2.33131E-10  4.52715E-09
 ti  22   4.218330 -0.691669  0.009299  5.67586E-07  6.49615E-09  3.37714E-07
  v  23   3.259003 -0.700997 -0.000029  6.63351E-08  1.77671E-11  3.94694E-08
 cr  24   4.920292 -0.719708 -0.018739  3.10404E-06 -1.32798E-09  1.84690E-06
 mn  25   4.781622 -0.698378  0.002591  2.38319E-06  5.60851E-09  1.41800E-06
 fe  26   6.839031 -0.700969  0.000000  2.76491E-04 -3.26967E-07  1.64512E-04
 co  27   4.187896 -0.682104  0.018865  6.51508E-07  1.57416E-08  3.87647E-07
 ni  28   5.500531 -0.699469  0.001500  1.33285E-05  1.15579E-08  7.93048E-06
 cu  29   3.585807 -0.664193  0.036776  1.75614E-07  8.29282E-09  1.04491E-07
 zn  30   3.958679 -0.671321  0.029648  4.26562E-07  1.62740E-08  2.53804E-07
 ga  31   2.536032 -0.543968  0.157001  1.71820E-08  3.08730E-09  1.02233E-08
 ge  32   3.021641 -0.558359  0.142610  5.47623E-08  1.08627E-08  3.25836E-08
 as  33   1.715235 -0.584765  0.116204  2.78939E-09  3.87114E-10  1.65969E-09
 se  34   2.868285 -0.471715  0.229254  4.18174E-08  1.15904E-08  2.48814E-08
 br  35   2.069621 -0.470379  0.230590  6.72751E-09  1.64427E-09  4.00287E-09
 kr  36   2.921527 -0.328473  0.372496  5.01678E-08  1.72101E-08  2.98498E-08
 rb  37   1.984798 -0.375201  0.325767  5.91925E-09  1.85512E-09  3.52196E-09
 sr  38   3.087991  0.207991  0.908959  7.69589E-08  4.01640E-08  4.57906E-08
  y  39   2.463134  0.293134  0.994102  1.85238E-08  9.90216E-09  1.10217E-08
 zr  40   2.873658  0.343658  1.044627  4.89139E-08  2.64724E-08  2.91038E-08
 nb  41   1.675529  0.265530  0.966498  3.15674E-09  1.67496E-09  1.87826E-09
 mo  42   2.125214  0.185214  0.886182  9.18075E-09  4.92441E-09  5.46255E-09
 ru  44   1.864628  0.104628  0.805597  5.30781E-09  2.79192E-09  3.15815E-09
 rh  45   0.872980 -0.187020  0.513949  5.50917E-10  2.27214E-10  3.27796E-10
 pd  46   1.862521  0.212521  0.913490  5.56173E-09  2.95611E-09  3.30923E-09
 ag  47   1.116735 -0.083265  0.617704  1.01226E-09  4.56760E-10  6.02296E-10
 cd  48   2.034645  0.324645  1.025614  8.73211E-09  4.74772E-09  5.19560E-09
 in  49   0.913493  0.153493  0.854462  6.74789E-10  3.47667E-10  4.01500E-10
 sn  50   2.473845  0.403845  1.104813  2.53511E-08  1.40556E-08  1.50839E-08
 sb  51   0.978093 -0.031907  0.669062  8.30353E-10  4.33379E-10  4.94060E-10
 te  52   2.092100 -0.087900  0.613069  1.13140E-08  6.17136E-09  6.73183E-09
  i  53   1.151643 -0.398357  0.302612  1.29057E-09  3.84585E-10  7.67892E-10
 xe  54   2.250196  0.010196  0.711165  1.67534E-08  8.18493E-09  9.96827E-09
 cs  55   1.071270 -0.008730  0.692239  1.12325E-09  5.32308E-10  6.68333E-10
 ba  56   3.053205  0.873205  1.574174  1.11333E-07  6.44777E-08  6.62434E-08
 la  57   2.059227  0.889227  1.590196  1.14186E-08  6.61933E-09  6.79408E-09
 ce  58   2.574901  0.994901  1.695869  3.77619E-08  2.20168E-08  2.24683E-08
 pr  59   1.525927  0.765927  1.466895  3.39256E-09  1.94955E-09  2.01857E-09
 nd  60   2.343651  0.893651  1.594620  2.28245E-08  1.32539E-08  1.35806E-08
 sm  62   1.574855  0.634855  1.335824  4.05185E-09  2.32815E-09  2.41085E-09
 eu  63   0.532466  0.022466  0.723435  3.71426E-10  1.79136E-10  2.20998E-10
 gd  64   1.409940  0.359940  1.060909  2.89865E-09  1.57450E-09  1.72470E-09
