# Initial mass = 1.500, Z =  0.0028, Y =  0.250, M_mix = 6.00E-03
# Final mass = 0.650, Mass expelled =   0.8500
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
 cu  29   3.621713 -0.628287  0.072211  1.90235E-07  2.42748E-08  1.61700E-07
 zn  30   3.990092 -0.639908  0.060591  4.57320E-07  4.93926E-08  3.88722E-07
 ga  31   2.660799 -0.419201  0.281298  2.28383E-08  9.21834E-09  1.94126E-08
 ge  32   3.157515 -0.422485  0.278013  7.46757E-08  3.24446E-08  6.34744E-08
 as  33   1.814809 -0.485191  0.215307  3.49871E-09  1.15594E-09  2.97391E-09
 se  34   3.047138 -0.292862  0.407637  6.29557E-08  3.45252E-08  5.35123E-08
 br  35   2.231299 -0.308701  0.391798  9.73550E-09  4.90575E-09  8.27517E-09
 kr  36   3.175050 -0.074950  0.625548  8.96960E-08  5.81848E-08  7.62416E-08
 rb  37   2.203313 -0.156687  0.543812  9.76352E-09  5.91780E-09  8.29899E-09
 sr  38   3.390277  0.510277  1.210775  1.53946E-07  1.22816E-07  1.30855E-07
  y  39   2.776767  0.606767  1.307265  3.80353E-08  3.07307E-08  3.23300E-08
 zr  40   3.194276  0.664276  1.364774  1.02064E-07  8.29956E-08  8.67547E-08
 nb  41   1.994460  0.584460  1.284959  6.56137E-09  5.28674E-09  5.57716E-09
 mo  42   2.444581  0.504581  1.205080  1.91016E-08  1.54676E-08  1.62364E-08
 ru  44   2.179917  0.419917  1.120416  1.09403E-08  8.77608E-09  9.29926E-09
 rh  45   1.136221  0.076221  0.776720  1.00728E-09  7.12502E-10  8.56190E-10
 pd  46   2.179269  0.529269  1.229767  1.15022E-08  9.27245E-09  9.77690E-09
 ag  47   1.397082  0.197082  0.897581  1.92515E-09  1.42847E-09  1.63638E-09
 cd  48   2.355212  0.645212  1.345711  1.82184E-08  1.48458E-08  1.54857E-08
 in  49   1.220603  0.460603  1.161102  1.36491E-09  1.08327E-09  1.16017E-09
 sn  50   2.798817  0.728817  1.429315  5.34311E-08  4.39474E-08  4.54164E-08
 sb  51   1.289560  0.279560  0.980059  1.69650E-09  1.35534E-09  1.44203E-09
 te  52   2.414174  0.234174  0.934673  2.36873E-08  1.93335E-08  2.01342E-08
  i  53   1.355911 -0.194089  0.506410  2.06005E-09  1.20346E-09  1.75104E-09
 xe  54   2.545025  0.305025  1.005523  3.29425E-08  2.54535E-08  2.80011E-08
 cs  55   1.359676  0.279676  0.980175  2.17625E-09  1.65549E-09  1.84981E-09
 ba  56   3.366978  1.186978  1.887476  2.28677E-07  1.91853E-07  1.94376E-07
 la  57   2.367325  1.197325  1.897823  2.31492E-08  1.94272E-08  1.96768E-08
 ce  58   2.866282  1.286281  1.986780  7.36646E-08  6.19699E-08  6.26149E-08
 pr  59   1.814567  1.054567  1.755065  6.57646E-09  5.49139E-09  5.58999E-09
 nd  60   2.628651  1.178651  1.879149  4.38759E-08  3.68278E-08  3.72945E-08
 sm  62   1.851769  0.911769  1.612268  7.64526E-09  6.38033E-09  6.49847E-09
 eu  63   0.779868  0.269868  0.970367  6.54784E-10  4.96764E-10  5.56567E-10
 gd  64   1.675553  0.625553  1.326052  5.32886E-09  4.31496E-09  4.52953E-09
 tb  65   0.674617  0.354617  1.055115  5.37401E-10  4.16410E-10  4.56791E-10
 dy  66   1.818643  0.688643  1.389141  7.65573E-09  6.24119E-09  6.50737E-09
 ho  67   0.805583  0.335583  1.036082  7.54003E-10  5.81708E-10  6.40902E-10
 er  68   1.640280  0.720280  1.420778  5.22588E-09  4.27576E-09  4.44200E-09
 tm  69   0.714977  0.594977  1.295476  6.26880E-10  5.05765E-10  5.32848E-10
 yb  70   1.968721  1.048721  1.749220  1.15175E-08  9.63778E-09  9.78987E-09
 lu  71   1.032267  0.942267  1.642765  1.34807E-09  1.11968E-09  1.14586E-09
 hf  72   1.945476  1.235476  1.935974  1.12611E-08  9.46077E-09  9.57191E-09
 ta  73   1.031399  1.151399  1.851897  1.39137E-09  1.16597E-09  1.18266E-09
  w  74   1.887164  1.237164  1.937663  1.01413E-08  8.52037E-09  8.62012E-09
 re  75   0.938416  0.678416  1.378914  1.15585E-09  9.41265E-10  9.82472E-10
 os  76   1.900185  0.550185  1.250683  1.08132E-08  8.67341E-09  9.19122E-09
 ir  77   1.158094 -0.161906  0.538593  1.97868E-09  1.19348E-09  1.68188E-09
 pt  78   1.891316  0.271316  0.971815  1.08646E-08  8.31693E-09  9.23494E-09
 au  79   1.110750  0.310750  1.011249  1.81816E-09  1.39430E-09  1.54544E-09
 hg  80   2.375372  1.205372  1.905871  3.40542E-08  2.86106E-08  2.89461E-08
 tl  81   2.026757  1.256757  1.957256  1.55486E-08  1.30700E-08  1.32163E-08
 pb  82   3.771566  1.731566  2.432065  8.75883E-07  7.41737E-07  7.44500E-07
 bi  83   1.751650  1.101650  1.802148  8.43810E-09  7.05886E-09  7.17239E-09
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
   -0.8210   1.2943   1.9240   0.6298   0.5080
