# Initial mass = 4.500, Z =  0.0028, Y =  0.250, M_mix = 1.00E-04
# Final mass = 0.886, Mass expelled =   3.6140
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)         Net M(i)      Mass(i)
 nb  41   1.211951 -0.198049  0.482542  1.03063E-09  2.48987E-09  3.72469E-09
 mo  42   1.716128 -0.223872  0.456719  3.39810E-09  9.01210E-09  1.22807E-08
 ru  44   1.338902 -0.421098  0.259492  1.50187E-09  3.20329E-09  5.42775E-09
 rh  45   0.512533 -0.547467  0.133124  2.28077E-10  2.13342E-10  8.24269E-10
 pd  46   1.251129 -0.398871  0.281720  1.29199E-09  2.52446E-09  4.66926E-09
 ag  47   0.667472 -0.532528  0.148062  3.41564E-10  3.50437E-10  1.23441E-09
 cd  48   1.359641 -0.350359  0.330232  1.75209E-09  3.61165E-09  6.33207E-09
 in  49   0.317060 -0.442940  0.237650  1.62247E-10  2.59384E-10  5.86360E-10
 sn  50   1.808026 -0.261974  0.418617  5.19543E-09  1.25303E-08  1.87763E-08
 sb  51   0.417699 -0.592301  0.088289  2.16926E-10  4.15399E-10  7.83969E-10
 te  52   1.475348 -0.704652 -0.024061  2.59601E-09  5.97771E-09  9.38199E-09
  i  53   0.930753 -0.619247  0.061343  7.36775E-10  3.34521E-10  2.66271E-09
 xe  54   1.835246 -0.404754  0.275837  6.11780E-09  1.12778E-08  2.21097E-08
 cs  55   0.616934 -0.463066  0.217524  3.74613E-10  5.27642E-10  1.35385E-09
 ba  56   2.368670  0.188670  0.869261  2.18541E-08  6.82556E-08  7.89808E-08
 la  57   1.340663  0.170663  0.851254  2.07249E-09  6.42857E-09  7.48997E-09
 ce  58   1.879895  0.299895  0.980486  7.23586E-09  2.34080E-08  2.61504E-08
 pr  59   0.866441  0.106441  0.787031  7.05477E-10  2.13033E-09  2.54959E-09
 nd  60   1.573898  0.123898  0.804489  3.68207E-09  1.13226E-08  1.33070E-08
 sm  62   0.843907 -0.096093  0.584498  7.14737E-10  2.08075E-09  2.58306E-09
 eu  63   0.057990 -0.452010  0.228581  1.18260E-10  1.73124E-10  4.27392E-10
 gd  64   0.816854 -0.233146  0.447444  7.02345E-10  1.62597E-09  2.53828E-09
 tb  65  -0.081419 -0.401419  0.279172  8.97181E-11  1.52551E-10  3.24241E-10
 dy  66   0.925491 -0.204509  0.476082  9.32077E-10  2.23678E-09  3.36853E-09
 ho  67   0.050727 -0.419273  0.261318  1.26222E-10  2.04485E-10  4.56165E-10
 er  68   0.759339 -0.160661  0.519930  6.54389E-10  1.65813E-09  2.36496E-09
 tm  69  -0.142537 -0.262537  0.418054  8.28491E-11  1.84266E-10  2.99417E-10
 yb  70   1.021906  0.101906  0.782497  1.23925E-09  3.83200E-09  4.47865E-09
 lu  71   0.103906  0.013906  0.694496  1.51345E-10  4.35660E-10  5.46962E-10
 hf  72   0.999758  0.289758  0.970348  1.21473E-09  3.91747E-09  4.39002E-09
 ta  73   0.069462  0.189462  0.870052  1.44585E-10  4.51564E-10  5.22530E-10
  w  74   0.935784  0.285784  0.966375  1.07977E-09  3.47819E-09  3.90229E-09
 re  75   0.130367 -0.129633  0.550958  1.71187E-10  4.43467E-10  6.18670E-10
 os  76   1.082260 -0.267740  0.412851  1.56548E-09  3.45601E-09  5.65763E-09
 ir  77   0.726405 -0.593595  0.086996  6.97115E-10  4.42824E-10  2.51937E-09
 pt  78   1.157970 -0.462030  0.218561  1.91111E-09  3.00358E-09  6.90675E-09
 au  79   0.371647 -0.428353  0.252237  3.15607E-10  4.97999E-10  1.14061E-09
 hg  80   1.368978  0.198978  0.879568  3.19444E-09  1.01183E-08  1.15447E-08
 tl  81   1.182992  0.412992  1.093583  2.12102E-09  7.04306E-09  7.66535E-09
 pb  82   3.066785  1.026785  1.707376  1.64544E-07  5.82913E-07  5.94661E-07
 bi  83   1.544945  0.894945  1.575535  4.99065E-09  1.75535E-08  1.80362E-08
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
   -0.0231   0.4710   0.9003   0.4294   0.8070
