# Initial mass = 1.500, Z =  0.0028, Y =  0.250, M_mix = 1.00E-03
# Final mass = 0.650, Mass expelled =   0.8500
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)         Net M(i)      Mass(i)
  p   1  12.000000  0.000000  0.000000  7.20910E-01 -2.73993E-02  6.12774E-01
 he   2  10.987686  0.057686  0.757157  2.78287E-01  2.38938E-02  2.36544E-01
  c   6   8.648164  0.178164  0.877635  3.82088E-03  2.81668E-03  3.24775E-03
  n   7   7.553099 -0.316901  0.382571  3.57985E-04  1.78010E-04  3.04288E-04
  o   8   8.071361 -0.658639  0.040833  1.34857E-03  1.15436E-04  1.14629E-03
  f   9   4.433002 -0.026999  0.672473  3.68240E-07  2.46372E-07  3.13004E-07
 ne  10   7.498805 -0.471195  0.228277  4.55142E-04  1.57838E-04  3.86871E-04
 na  11   5.729770 -0.580230  0.119242  8.82531E-06  1.79291E-06  7.50152E-06
 mg  12   6.943720 -0.696280  0.003191  1.52699E-04  7.70466E-07  1.29794E-04
 al  13   5.796096 -0.673904  0.025568  1.20668E-05  5.72765E-07  1.02568E-05
 si  14   6.851565 -0.698435  0.001036  1.42717E-04  1.18474E-07  1.21309E-04
  p  15   4.789972 -0.680027  0.019444  1.36581E-06  4.92656E-08  1.16094E-06
  s  16   6.460775 -0.699224  0.000247  6.62563E-05 -4.71555E-08  5.63179E-05
 cl  17   4.540980 -0.689020  0.010452  8.81159E-07  1.67837E-08  7.48985E-07
 ar  18   5.740285 -0.699715 -0.000243  1.57109E-05 -2.60698E-08  1.33543E-05
  k  19   4.383483 -0.696517  0.002954  6.76174E-07  3.84892E-09  5.74748E-07
 ca  20   5.590135 -0.699865 -0.000393  1.11548E-05 -2.16141E-08  9.48159E-06
 sc  21   2.372659 -0.677341  0.022130  7.58347E-09  3.11644E-10  6.44595E-09
 ti  22   4.214979 -0.695021  0.004450  5.61612E-07  4.20221E-09  4.77370E-07
  v  23   3.257845 -0.702155 -0.002684  6.59692E-08 -2.85642E-10  5.60738E-08
 cr  24   4.921566 -0.718433 -0.018962  3.10425E-06 -1.71099E-09  2.63862E-06
 mn  25   4.784721 -0.695279  0.004193  2.39340E-06  1.66865E-08  2.03439E-06
 fe  26   6.840528 -0.699471  0.000000  2.76652E-04 -3.30067E-07  2.35154E-04
 co  27   4.217402 -0.652598  0.046873  6.95315E-07  5.97237E-08  5.91018E-07
 ni  28   5.502822 -0.697177  0.002294  1.33607E-05  4.38713E-08  1.13566E-05
 cu  29   3.606134 -0.643866  0.055606  1.83503E-07  1.85526E-08  1.55978E-07
 zn  30   3.949289 -0.680711  0.018761  4.16244E-07  1.44783E-08  3.53807E-07
 ga  31   2.466946 -0.613054  0.086417  1.46131E-08  2.22691E-09  1.24212E-08
 ge  32   2.936665 -0.643335  0.056136  4.49016E-08  7.13649E-09  3.81663E-08
 as  33   1.653577 -0.646423  0.053048  2.41328E-09  2.33325E-10  2.05129E-09
 se  34   2.730894 -0.609106  0.090366  3.03894E-08  6.84388E-09  2.58310E-08
 br  35   1.948831 -0.591169  0.108302  5.07949E-09  9.48145E-10  4.31757E-09
 kr  36   2.740981 -0.509019  0.190453  3.30092E-08  1.00011E-08  2.80579E-08
 rb  37   1.811678 -0.548322  0.151150  3.96189E-09  9.86418E-10  3.36761E-09
 sr  38   2.749520 -0.130480  0.568992  3.52002E-08  2.18821E-08  2.99202E-08
  y  39   2.114731 -0.055269  0.644202  8.28100E-09  5.43956E-09  7.03885E-09
 zr  40   2.535298  0.005298  0.704770  2.23784E-08  1.52625E-08  1.90216E-08
 nb  41   1.346735 -0.063265  0.636207  1.47639E-09  9.64507E-10  1.25493E-09
 mo  42   1.802658 -0.137342  0.562129  4.35592E-09  2.93376E-09  3.70253E-09
 ru  44   1.554700 -0.205300  0.494171  2.59265E-09  1.68057E-09  2.20375E-09
 rh  45   0.647326 -0.412673  0.286798  3.26730E-10  1.34033E-10  2.77720E-10
 pd  46   1.543792 -0.106208  0.593263  2.66218E-09  1.75840E-09  2.26285E-09
 ag  47   0.861622 -0.338378  0.361093  5.60965E-10  2.68912E-10  4.76820E-10
 cd  48   1.703415 -0.006585  0.692886  4.06111E-09  2.81211E-09  3.45195E-09
 in  49   0.607682 -0.152318  0.547154  3.32746E-10  2.05931E-10  2.82835E-10
 sn  50   2.148880  0.078880  0.778352  1.19616E-08  8.69830E-09  1.01673E-08
