# Initial mass = 2.750, Z =  0.0070, Y =  0.260, M_mix = 1.00E-03
# Final mass = 0.679, Mass expelled =   2.0710
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.1369741E-01  1.4041073E+00  1.5178047E+00  6.7798519E-01  7.3292029E-01 -3.3836544E-02
      d      2   1.0361510E-17  1.0361510E-17  0.0000000E+00  5.0031432E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.3014180E-04  2.3014180E-04  0.0000000E+00  1.1112593E-04  0.0000000E+00  0.0000000E+00
    he4      4   8.6977720E-02  6.2535322E-01  5.3837550E-01  3.0195713E-01  2.5997174E-01  6.5019161E-02
    li7      7  -8.9629655E-09  4.5860604E-10  9.4215720E-09  2.2144182E-10  4.5495052E-09 -1.3127046E+00
    be7      7   3.6435573E-18  3.6435573E-18  0.0000000E+00  1.7593226E-18  0.0000000E+00  0.0000000E+00
     b8      8   4.4229049E-24  4.4229049E-24  0.0000000E+00  2.1356372E-24  0.0000000E+00  0.0000000E+00
    c12     12   2.2180369E-02  2.4774387E-02  2.5940177E-03  1.1962524E-02  1.2526038E-03  9.8000902E-01
    c13     13   4.0593266E-05  7.2027666E-05  3.1434400E-05  3.4779172E-05  1.5179100E-05  3.6007327E-01
    c14     14   1.6394193E-08  1.6394193E-08  0.0000000E+00  7.9160758E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.3587740E-03  2.1257189E-03  7.6694490E-04  1.0264214E-03  3.7034374E-04  4.4272071E-01
    n15     15  -9.7386771E-07  9.1520940E-07  1.8890771E-06  4.4191665E-07  9.1220090E-07 -3.1475013E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -1.8790364E-05  6.2450850E-03  6.2638754E-03  3.0154923E-03  3.0247113E-03 -1.3256744E-03
    o17     17   2.4172921E-05  2.6701444E-05  2.5285219E-06  1.2893020E-05  1.2209773E-06  1.0236471E+00
    o18     18  -5.0988665E-06  8.9948517E-06  1.4093718E-05  4.3432406E-06  6.8055997E-06 -1.9505255E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   4.8860816E-06  5.2919422E-06  4.0586059E-07  2.5552592E-06  1.9598269E-07  1.1152172E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   2.4744659E-05  1.3096606E-03  1.2849160E-03  6.3238078E-04  6.2046252E-04  8.2630580E-03
   ne21     21   1.4217451E-06  4.6558807E-06  3.2341356E-06  2.2481315E-06  1.5617053E-06  1.5822265E-01
   ne22     22   2.7892825E-03  2.8932113E-03  1.0392884E-04  1.3970117E-03  5.0185346E-05  1.4446232E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   5.8561761E-19  5.8561761E-19  0.0000000E+00  2.8277045E-19  0.0000000E+00  0.0000000E+00
   na23     23   4.2615135E-05  7.7398436E-05  3.4783301E-05  3.7372494E-05  1.6796224E-05  3.4734043E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   7.9991296E-06  6.2092725E-04  6.1292812E-04  2.9982001E-04  2.9597184E-04  5.6102173E-03
   mg25     25   1.5537429E-05  9.6366239E-05  8.0828810E-05  4.6531259E-05  3.9030758E-05  7.6337852E-02
   mg26     26   3.5933263E-06  9.6145464E-05  9.2552138E-05  4.6424655E-05  4.4691740E-05  1.6521426E-02
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
