# Initial mass = 2.250, Z =  0.0070, Y =  0.260, M_mix = 1.00E-03
# Final mass = 0.663, Mass expelled =   1.5870
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>           X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -5.4579496E-02  1.1084919E+00  1.1630714E+00  6.9848263E-01  7.3292029E-01 -2.0901147E-02
      d      2   1.0002017E-17  1.0002017E-17  0.0000000E+00  6.3024682E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.5513332E-04  2.5513332E-04  0.0000000E+00  1.6076454E-04  0.0000000E+00  0.0000000E+00
    he4      4   4.1597813E-02  4.5414701E-01  4.1254920E-01  2.8616700E-01  2.5997174E-01  4.1693386E-02
    li7      7  -4.8746642E-09  2.3449462E-09  7.2196107E-09  1.4775969E-09  4.5495052E-09 -4.8840821E-01
    be7      7   8.2233251E-18  8.2233251E-18  0.0000000E+00  5.1816794E-18  0.0000000E+00  0.0000000E+00
     b8      8   2.1999031E-28  2.1999031E-28  0.0000000E+00  1.3862024E-28  0.0000000E+00  0.0000000E+00
    c12     12   1.0448891E-02  1.2436648E-02  1.9877574E-03  7.8365775E-03  1.2526038E-03  7.9631263E-01
    c13     13   3.0744264E-05  5.4831980E-05  2.4087716E-05  3.4550714E-05  1.5179100E-05  3.5721102E-01
    c14     14   4.3997535E-09  4.3997535E-09  0.0000000E+00  2.7723714E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   8.4137573E-04  1.4290743E-03  5.8769860E-04  9.0048794E-04  3.7034374E-04  3.8587290E-01
    n15     15  -6.6647482E-07  7.8109696E-07  1.4475718E-06  4.9218460E-07  9.1220090E-07 -2.6796252E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   2.1754485E-04  5.0174599E-03  4.7999150E-03  3.1616006E-03  3.0247113E-03  1.9223073E-02
    o17     17   2.4683713E-05  2.6621283E-05  1.9375691E-06  1.6774597E-05  1.2209773E-06  1.1379445E+00
    o18     18  -3.3917186E-06  7.4080890E-06  1.0799808E-05  4.6679829E-06  6.8055997E-06 -1.6373718E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   1.5467664E-06  1.8577714E-06  3.1100501E-07  1.1706185E-06  1.9598269E-07  7.7619761E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   4.3251785E-06  9.8893733E-04  9.8461215E-04  6.2314892E-04  6.2046252E-04  1.8762979E-03
   ne21     21   3.7770519E-07  2.8559757E-06  2.4782705E-06  1.7996067E-06  1.5617053E-06  6.1578546E-02
   ne22     22   1.1314286E-03  1.2110678E-03  7.9639140E-05  7.6311774E-04  5.0185346E-05  1.1820147E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.6521479E-25  1.6521479E-25  0.0000000E+00  1.0410510E-25  0.0000000E+00  0.0000000E+00
   na23     23   1.7926466E-05  4.4580396E-05  2.6653930E-05  2.8090988E-05  1.6796224E-05  2.2335534E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   3.2064854E-06  4.7288425E-04  4.6967776E-04  2.9797369E-04  2.9597184E-04  2.9275466E-03
   mg25     25   2.8535142E-06  6.4791435E-05  6.1937921E-05  4.0826362E-05  3.9030758E-05  1.9533716E-02
   mg26     26   7.4433046E-08  7.0995768E-05  7.0921335E-05  4.4735836E-05  4.4691740E-05  4.2830507E-04
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   3.6471138E-06  4.8872902E-05  4.5225788E-05  3.0795782E-05  2.8499451E-05  3.3654720E-02
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   3.2235403E-07  5.2037870E-04  5.2005635E-04  3.2790090E-04  3.2771836E-04  2.4181117E-04
   si29     29   8.3515260E-08  2.7434895E-05  2.7351380E-05  1.7287270E-05  1.7235727E-05  1.2968128E-03
   si30     30   2.7017632E-07  1.8921526E-05  1.8651350E-05  1.1922827E-05  1.1753322E-05  6.2186341E-03
    p31     31   3.5078756E-07  5.5433779E-06  5.1925904E-06  3.4929919E-06  3.2721596E-06  2.8363083E-02
    p32     32   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -4.4493936E-07  2.4877035E-04  2.4921529E-04  1.5675511E-04  1.5704533E-04 -8.0331106E-04
    s33     33   7.2488092E-08  2.1300273E-06  2.0575392E-06  1.3421723E-06  1.2965775E-06  1.5009761E-02
    s34     34   6.0454113E-08  1.2026555E-05  1.1966101E-05  7.5781695E-06  7.5405505E-06  2.1612688E-03
    s35     35   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s36     36   1.3530673E-08  7.2597885E-08  5.9067212E-08  4.5745360E-08  3.7221753E-08  8.9550234E-02
   cl35     35  -1.2992587E-08  2.5434997E-06  2.5564923E-06  1.6027094E-06  1.6109974E-06 -2.2400368E-03
   cl36     36   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cl37     37   1.5727187E-07  1.0210269E-06  8.6375508E-07  6.4336922E-07  5.4430336E-07  7.2619244E-02
   ar36     36  -2.4324618E-07  4.7362395E-05  4.7605641E-05  2.9843981E-05  2.9999139E-05 -2.2520060E-03
   ar37     37   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ar38     38   7.8476660E-08  9.2150776E-06  9.1366010E-06  5.8066025E-06  5.7575144E-06  3.6870849E-03
   ar39     39   4.8803531E-12  4.8803531E-12  0.0000000E+00  3.0752068E-12  0.0000000E+00  0.0000000E+00
   ar40     40   1.4818760E-08  3.0200816E-08  1.5382057E-08  1.9030130E-08  9.6931458E-09  2.9297704E-01
    k39     39   1.3353201E-08  2.4918354E-06  2.4784822E-06  1.5701547E-06  1.5618388E-06  2.3062592E-03
    k40     40  -4.0121928E-10  0.0000000E+00  4.0121928E-10  0.0000000E+00  2.5283206E-10  0.0000000E+00
    k41     41   2.6040311E-08  2.1407445E-07  1.8803414E-07  1.3489253E-07  1.1849146E-07  5.6300875E-02
   ca40     40  -1.6675767E-07  4.2744708E-05  4.2911466E-05  2.6934285E-05  2.7041060E-05 -1.7182884E-03
   ca41     41   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca42     42   1.3010066E-08  3.1373798E-07  3.0072792E-07  1.9769250E-07  1.8950651E-07  1.8366048E-02
   ca43     43   2.3968525E-09  6.6638144E-08  6.4241291E-08  4.1990010E-08  4.0482252E-08  1.5881317E-02
   ca44     44   1.0978738E-08  1.0267320E-06  1.0157532E-06  6.4696411E-07  6.4008640E-07  4.6416223E-03
   ca45     45   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca46     46   1.0295436E-08  1.2331733E-08  2.0362969E-09  7.7704687E-09  1.2831914E-09  7.8215575E-01
   ca47     47   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca48     48  -1.2344969E-10  9.9212059E-08  9.9335509E-08  6.2515475E-08  6.2597195E-08 -5.6732487E-04
