                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9986325976443591E+000          1.4989744482332692E+000          2.7774961111231264E+003                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260316" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                               5          3.3615999999999997E+002          2.7777943354954036E+003          1.2622743274548484E+003          9.8534500717821150E+000          1.3136699182542651E+001          5.1001693571007900E+002          4.4723784605706322E+002         -3.6444451844983700E-001         -1.0000000000000000E+000          1.9984448358327429E+000          1.4989744484106675E+000         -1.6197284886209118E+001         -7.1012199967348293E+000         -1.6222861147439232E+001         -9.8999999999999986E+001         -1.7439957511498594E+001         -7.1012199970829410E+000         -9.8999999999999986E+001          1.0000000000000000E+000          7.5571640389257945E-010          3.4384455248111790E+053         -1.8509408866888312E+038          0.0000000000000000E+000         -3.7420234686192655E+025         -1.8509408866884568E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              10          4.6217493236788994E+002          2.7778033906391279E+003          1.2622763848542024E+003          9.8534500717866038E+000          1.3136661710608870E+001          5.1001744992479360E+002          4.4723887920460879E+002         -3.8660851842649485E-001         -1.0000000000000000E+000          1.9984391353440993E+000          1.4989744484106680E+000         -1.8570199189356103E+001         -7.4704259807071596E+000         -1.8595775450586217E+001         -9.8999999999999986E+001         -1.9812871814645575E+001         -7.4704259807106110E+000         -9.8999999999999986E+001          1.0000000000000000E+000          7.4929102407939996E-012          3.4384413211329311E+053         -7.9102094122619906E+037          0.0000000000000000E+000         -3.7419650818963996E+025         -7.9102094122582486E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              15          5.8852186273259326E+002          2.7778087335945074E+003          1.2622775988138899E+003          9.8534500717879681E+000          1.3136639600516217E+001          5.1001775333463229E+002          4.4723948880929618E+002         -4.0015800272154700E-001         -1.0000000000000000E+000          1.9984357718047880E+000          1.4989744484106680E+000         -1.9829764428561269E+001         -7.6403367305048837E+000         -1.9855340689791383E+001         -9.8999999999999986E+001         -2.1072437053850745E+001         -7.6403367305051644E+000         -9.8999999999999986E+001          1.0000000000000000E+000          6.0953134036503122E-013          3.4384388407716802E+053         -5.3490673554446679E+037          0.0000000000000000E+000         -3.7419373870094758E+025         -5.3490673554409259E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              20          7.2377233537515167E+002          2.7778126740023454E+003          1.2622784941034845E+003          9.8534500717887266E+000          1.3136623294454326E+001          5.1001797709778742E+002          4.4723993839010643E+002         -4.1436900185329495E-001         -1.0000000000000000E+000          1.9984332912145923E+000          1.4989744484106680E+000         -2.1195653001531440E+001         -7.8077417148361699E+000         -2.1221229262761554E+001         -9.8999999999999986E+001         -2.2438325626820916E+001         -7.8077417148361876E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.8593347690584247E-014          3.4384370115170730E+053         -3.6380921758902867E+037          0.0000000000000000E+000         -3.7419164353555008E+025         -3.6380921758865447E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              25          8.5251395513011778E+002          2.7778152380709121E+003          1.2622790766783608E+003          9.8534500717890410E+000          1.3136612683931872E+001          5.1001812270287536E+002          4.4724023093741994E+002         -4.2748452907825940E-001         -1.0000000000000000E+000          1.9984316770690334E+000          1.4989744484106680E+000         -2.2617212803737704E+001         -7.9636687774289188E+000         -2.2642789064967822E+001         -9.8999999999999986E+001         -2.3859885429027184E+001         -7.9636687774289205E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.0935325250362938E-015          3.4384358212009485E+053         -2.5406628457415697E+037          0.0000000000000000E+000         -3.7419028092187457E+025         -2.5406628457378277E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              30          9.8057497836959317E+002          2.7778170261428227E+003          1.2622794829410436E+003          9.8534500717892026E+000          1.3136605284615518E+001          5.1001822424156785E+002          4.4724043494738686E+002         -4.4131092087098950E-001         -1.0000000000000000E+000          1.9984305514342164E+000          1.4989744484106680E+000         -2.4187184248308284E+001         -8.1216538775557030E+000         -2.4212760509538398E+001         -9.8999999999999986E+001         -2.5429856873597760E+001         -8.1216538775557048E+000         -9.8999999999999986E+001          1.0000000000000000E+000          8.1076196766511717E-017          3.4384349911256944E+053         -1.7658841805551399E+037          0.0000000000000000E+000         -3.7418933374395809E+025         -1.7658841805513979E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              35          1.1127743938271401E+003          2.7778183189195906E+003          1.2622797766690601E+003          9.8534500717892843E+000          1.3136599934911089E+001          5.1001829765404705E+002          4.4724058244666350E+002         -4.5441378544014205E-001         -1.0000000000000000E+000          1.9984297376004470E+000          1.4989744484106680E+000         -2.5812650450742009E+001         -8.2698747702636481E+000         -2.5838226711972123E+001         -9.8999999999999986E+001         -2.7055323076031485E+001         -8.2698747702636481E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.7017680294883448E-018          3.4384343909811135E+053         -1.2552826476545317E+037          0.0000000000000000E+000         -3.7418865646142949E+025         -1.2552826476507897E+037          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              40          1.2552383046536154E+003          2.7778193262301056E+003          1.2622800055370806E+003          9.8534500717893305E+000          1.3136595766511515E+001          5.1001835485582700E+002          4.4724069737567714E+002         -4.6653032761832047E-001         -1.0000000000000000E+000          1.9984291034748871E+000          1.4989744484106680E+000         -2.7446888741889875E+001         -8.4050072245836809E+000         -2.7472465003119993E+001         -9.8999999999999986E+001         -2.8689561367179351E+001         -8.4050072245836809E+000         -9.8999999999999986E+001          1.0000000000000000E+000          8.5613493984005741E-020          3.4384339233583796E+053         -9.1962173804163545E+036          0.0000000000000000E+000         -3.7418813227039164E+025         -9.1962173803789356E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              45          1.4073255052160764E+003          2.7778201287381471E+003          1.2622801878725122E+003          9.8534500717893607E+000          1.3136592445616444E+001          5.1001840042754816E+002          4.4724078893776243E+002         -4.7793306043524220E-001         -1.0000000000000000E+000          1.9984285982775314E+000          1.4989744484106680E+000         -2.9081142997163351E+001         -8.5276437404403005E+000         -2.9106719258393465E+001         -9.8999999999999986E+001         -3.0323815622452827E+001         -8.5276437404403005E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.6358730032074550E-021          3.4384335508109567E+053         -6.9338243887871213E+036          0.0000000000000000E+000         -3.7418771485367395E+025         -6.9338243887497024E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              50          1.5637154051430923E+003          2.7778207529050205E+003          1.2622803296875670E+003          9.8534500717893785E+000          1.3136589862724090E+001          5.1001843587186772E+002          4.4724086015202346E+002         -4.8924629956550841E-001         -1.0000000000000000E+000          1.9984282053502171E+000          1.4989744484106680E+000         -3.0827702420608844E+001         -8.6483650085329042E+000         -3.0853278681838958E+001         -9.8999999999999986E+001         -3.2070375045898317E+001         -8.6483650085329042E+000         -9.8999999999999986E+001          1.0000000000000000E+000          6.2385883042214009E-023          3.4384332610546995E+053         -5.2511166709665879E+036          0.0000000000000000E+000         -3.7418738879159038E+025         -5.2511166709291690E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              55          1.7243006066234277E+003          2.7778212479870772E+003          1.2622804421736423E+003          9.8534500717893909E+000          1.3136587814003907E+001          5.1001846398589259E+002          4.4724091663836191E+002         -4.9960441979871151E-001         -1.0000000000000000E+000          1.9984278936848399E+000          1.4989744484106680E+000         -3.2529040456950142E+001         -8.7549860691411752E+000         -3.2554616718180256E+001         -9.8999999999999986E+001         -3.3771713082239614E+001         -8.7549860691411752E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.5862416572495775E-024          3.4384330312233593E+053         -4.1080023605585954E+036          0.0000000000000000E+000         -3.7418713171216625E+025         -4.1080023605211765E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              60          1.8879216934732369E+003          2.7778216417640042E+003          1.2622805316424831E+003          9.8534500717893980E+000          1.3136586184499201E+001          5.1001848634714059E+002          4.4724096156630003E+002         -5.1007558712348811E-001         -1.0000000000000000E+000          1.9984276457933996E+000          1.4989744484106680E+000         -3.4380234202437435E+001         -8.8626058562806698E+000         -3.4405810463667557E+001         -9.8999999999999986E+001         -3.5622906827726915E+001         -8.8626058562806698E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.8628288992444669E-026          3.4384328484207926E+053         -3.2063502319408516E+036          0.0000000000000000E+000         -3.7418692681800451E+025         -3.2063502319034327E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              65          2.0558733998910425E+003          2.7778219602415634E+003          1.2622806040027820E+003          9.8534500717894016E+000          1.3136584866594196E+001          5.1001850443239226E+002          4.4724099790296361E+002         -5.2032909371611091E-001         -1.0000000000000000E+000          1.9984274453046447E+000          1.4989744484106680E+000         -3.6279370413107351E+001         -8.9636547436549936E+000         -3.6304946674337465E+001         -9.8999999999999986E+001         -3.7522043038396824E+001         -8.9636547436549936E+000         -9.8999999999999986E+001          1.0000000000000000E+000          4.5573047311444829E-028          3.4384327005743662E+053         -2.5407510944486984E+036          0.0000000000000000E+000         -3.7418676164730156E+025         -2.5407510944112799E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              70          2.2281330858508036E+003          2.7778222195803787E+003          1.2622806629263475E+003          9.8534500717894051E+000          1.3136583793413820E+001          5.1001851915935532E+002          4.4724102749219759E+002         -5.3028869671679291E-001         -1.0000000000000000E+000          1.9984272820450797E+000          1.4989744484106680E+000         -3.8291054940800116E+001         -9.0623011318207904E+000         -3.8316631202030230E+001         -9.8999999999999986E+001         -3.9533727566089595E+001         -9.0623011318207904E+000         -9.8999999999999986E+001          1.0000000000000000E+000          5.5676244042837636E-030          3.4384325801818510E+053         -2.0244906423770416E+036          0.0000000000000000E+000         -3.7418662720520429E+025         -2.0244906423396230E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              75          2.4060306674627559E+003          2.7778224367831635E+003          1.2622807122763147E+003          9.8534500717894051E+000          1.3136582894598373E+001          5.1001853149355662E+002          4.4724105227392528E+002         -5.3945640587206967E-001         -1.0000000000000000E+000          1.9984271453111055E+000          1.4989744484106680E+000         -4.0248785718089131E+001         -9.1497602261611490E+000         -4.0274361979319252E+001         -9.8999999999999986E+001         -4.1491458343378611E+001         -9.1497602261611490E+000         -9.8999999999999986E+001          1.0000000000000000E+000          7.5058217563721350E-032          3.4384324793500959E+053         -1.6552237657996068E+036          0.0000000000000000E+000         -3.7418651506975846E+025         -1.6552237657621883E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              80          2.5868209485519251E+003          2.7778226178188365E+003          1.2622807534088636E+003          9.8534500717894051E+000          1.3136582145447550E+001          5.1001854177395080E+002          4.4724107292917017E+002         -5.4831390879209374E-001         -1.0000000000000000E+000          1.9984270313451413E+000          1.4989744484106680E+000         -4.2281445729292592E+001         -9.2334570150462909E+000         -4.2307021990522706E+001         -9.8999999999999986E+001         -4.3524118354582072E+001         -9.2334570150462909E+000         -9.8999999999999986E+001          1.0000000000000000E+000          8.4417993338100390E-034          3.4384323953081514E+053         -1.3650858116913993E+036          0.0000000000000000E+000         -3.7418642155003529E+025         -1.3650858116539807E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              85          2.7710718056289620E+003          2.7778227704966748E+003          1.2622807880983164E+003          9.8534500717894051E+000          1.3136581513645460E+001          5.1001855044400031E+002          4.4724109034893081E+002         -5.5723318675245748E-001         -1.0000000000000000E+000          1.9984269352310706E+000          1.4989744484106680E+000         -4.4429573291868522E+001         -9.3156971189711051E+000         -4.4455149553098643E+001         -9.8999999999999986E+001         -4.5672245917158001E+001         -9.3156971189711051E+000         -9.8999999999999986E+001          1.0000000000000000E+000          7.2534991730533613E-036          3.4384323244307287E+053         -1.1295874866286674E+036          0.0000000000000000E+000         -3.7418634267032907E+025         -1.1295874865912487E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              90          2.9582864529853418E+003          2.7778228996751059E+003          1.2622808174485419E+003          9.8534500717894087E+000          1.3136580979087213E+001          5.1001855777959901E+002          4.4724110508752909E+002         -5.6568751180711496E-001         -1.0000000000000000E+000          1.9984268539104015E+000          1.4989744484106680E+000         -4.6616817983848023E+001         -9.3926804695452049E+000         -4.6642394245078137E+001         -9.8999999999999986E+001         -4.7859490609137502E+001         -9.3926804695452049E+000         -9.8999999999999986E+001          1.0000000000000000E+000          5.6271206187696952E-038          3.4384322644624039E+053         -9.4609891041057887E+035          0.0000000000000000E+000         -3.7418627608569937E+025         -9.4609891037316031E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
