# Minitial =  4.50 msun, Z = 0.0001, Mfinal = 0.897 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1  -3.4137032E-41 -3.4137032E-41  0.0000000E+00 -9.4741789E-42  0.0000000E+00  0.0000000E+00
      p      1  -3.0972505E-01  2.4640498E+00  2.7737749E+00  6.8388838E-01  7.6989990E-01 -5.1449053E-02
      d      2  -1.1718623E-06  1.2970605E-09  1.1731594E-06  3.5999459E-10  3.2562676E-07 -2.9564240E+00
    he3      3  -2.6875227E-06  4.7745430E-06  7.4620657E-06  1.3251577E-06  2.0712005E-06 -1.9395459E-01
    he4      4   2.7776736E-01  1.1064055E+00  8.2863814E-01  3.0707896E-01  2.3000006E-01  1.2552211E-01
    li7      7   6.7796713E-10  8.8518670E-10  2.0721957E-10  2.4568048E-10  5.7516679E-11  6.3057685E-01
    be7      7   3.3548559E-09  3.3548559E-09  0.0000000E+00  9.3112851E-10  0.0000000E+00  0.0000000E+00
     b8      8   6.5243422E-25  6.5243422E-25  0.0000000E+00  1.8108083E-25  0.0000000E+00  0.0000000E+00
    c12     12   3.6837358E-03  3.7454183E-03  6.1682375E-05  1.0395277E-03  1.7120805E-05  1.7833118E+00
    c13     13   3.9650861E-04  3.9725573E-04  7.4712892E-07  1.1025694E-04  2.0737605E-07  2.7256472E+00
    c14     14   4.2713896E-08  4.2713896E-08  0.0000000E+00  1.1855092E-08  0.0000000E+00  0.0000000E+00
    n13     13   1.1806500E-40  1.1806500E-40  0.0000000E+00  3.2767963E-41  0.0000000E+00  0.0000000E+00
    n14     14   2.6359996E-02  2.6378224E-02  1.8228597E-05  7.3211836E-03  5.0596013E-06  3.1604650E+00
    n15     15   5.6821227E-07  6.1184545E-07  4.3633200E-08  1.6981556E-07  1.2111003E-08  1.1467974E+00
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   5.6692946E-04  7.1783480E-04  1.5090533E-04  1.9923253E-04  4.1885876E-05  6.7729259E-01
    o17     17   1.3106317E-06  1.3715440E-06  6.0912349E-08  3.8066725E-07  1.6907071E-08  1.3524771E+00
    o18     18  -3.3668255E-07  3.6629149E-09  3.4034545E-07  1.0166292E-09  9.4467623E-08 -1.9681205E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   6.2031331E-32  6.2031331E-32  0.0000000E+00  1.7216578E-32  0.0000000E+00  0.0000000E+00
    f19     19   7.3211183E-08  8.2009180E-08  8.7979997E-09  2.2761361E-08  2.4420073E-09  9.6945125E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.6572845E-05  4.7112844E-05  3.0539999E-05  1.3076005E-05  8.4768017E-06  1.8824303E-01
   ne21     21   2.7020511E-07  3.4707389E-07  7.6868794E-08  9.6329146E-08  2.1336007E-08  6.5464461E-01
   ne22     22   6.5123301E-04  6.5370317E-04  2.4701437E-06  1.8143302E-04  6.8562281E-07  2.4226310E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   6.8335462E-11  6.8335462E-11  0.0000000E+00  1.8966268E-11  0.0000000E+00  0.0000000E+00
   na23     23   1.4937078E-05  1.5640702E-05  7.0362421E-07  4.3410223E-06  1.9530071E-07  1.3468882E+00
   na24     24  -1.9952541E-32 -1.9952541E-32  0.0000000E+00 -5.5377579E-33  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -2.6778434E-07  1.4300105E-05  1.4567890E-05  3.9689439E-06  4.0435211E-06 -8.0847610E-03
   mg25     25   6.0435184E-05  6.2356303E-05  1.9211193E-06  1.7306773E-05  5.3323345E-07  1.5112987E+00
   mg26     26   1.7842205E-04  1.8062185E-04  2.1997962E-06  5.0130962E-05  6.1058415E-07  1.9143605E+00
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   1.4534094E-06  1.4534094E-06  0.0000000E+00  4.0338867E-07  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   5.1955080E-06  6.5351132E-06  1.3396052E-06  1.8137978E-06  3.7182610E-07  6.8824899E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   4.2518150E-06  2.0382156E-05  1.6130341E-05  5.6569961E-06  4.4772009E-06  1.0157930E-01
   si29     29   6.7913879E-07  1.5274504E-06  8.4831163E-07  4.2393850E-07  2.3546073E-07  2.5538436E-01
   si30     30   1.0462433E-06  1.6247479E-06  5.7850468E-07  4.5094311E-07  1.6057203E-07  4.4845188E-01
    p31     31   3.5410795E-07  4.9438557E-07  1.4027762E-07  1.3721498E-07  3.8936008E-08  5.4705012E-01
    p32     32   2.7553152E-26  2.7553152E-26  0.0000000E+00  7.6472808E-27  0.0000000E+00  0.0000000E+00
    p33     33   2.1056308E-27  2.1056308E-27  0.0000000E+00  5.8441044E-28  0.0000000E+00  0.0000000E+00
    s32     32  -7.8974153E-08  7.6507540E-06  7.7297282E-06  2.1234400E-06  2.1454939E-06 -4.4872933E-03
    s33     33   1.8242474E-09  6.5642858E-08  6.3818611E-08  1.8218945E-08  1.7713743E-08  1.2212887E-02
    s34     34   4.1675861E-08  4.1283366E-07  3.7115780E-07  1.1458054E-07  1.0302002E-07  4.6189230E-02
    s35     35   2.2483790E-22  2.2483790E-22  0.0000000E+00  6.2402974E-23  0.0000000E+00  0.0000000E+00
    s36     36   6.7730372E-09  8.6051779E-09  1.8321404E-09  2.3883369E-09  5.0853610E-10  6.7177379E-01
   cl35     35  -5.3048410E-10  7.8764415E-08  7.9294900E-08  2.1860787E-08  2.2009406E-08 -2.9425155E-03
   cl36     36   1.0429910E-10  1.0429910E-10  0.0000000E+00  2.8947849E-11  0.0000000E+00  0.0000000E+00
   cl37     37   7.9124014E-09  3.4703568E-08  2.6791167E-08  9.6318535E-09  7.4362618E-09  1.1235517E-01
   ar36     36  -3.9067459E-08  1.4375224E-06  1.4765899E-06  3.9897932E-07  4.0984810E-07 -1.1672547E-02
   ar37     37   5.5996222E-24  5.5996222E-24  0.0000000E+00  1.5541555E-24  0.0000000E+00  0.0000000E+00
   ar38     38   1.3826650E-08  2.9721173E-07  2.8338508E-07  8.2490075E-08  7.8657486E-08  2.0661626E-02
   ar39     39   2.2374862E-11  2.2374862E-11  0.0000000E+00  6.2100646E-12  0.0000000E+00  0.0000000E+00
   ar40     40   8.6046370E-09  9.0817407E-09  4.7710341E-10  2.5206053E-09  1.3242669E-10  1.2795293E+00
    k39     39   4.0543782E-09  8.0929226E-08  7.6874848E-08  2.2461624E-08  2.1337685E-08  2.2293821E-02
    k40     40   5.0473344E-11  6.2918747E-11  1.2445401E-11  1.7462878E-11  3.4543948E-12  7.0374388E-01
    k41     41   8.5625773E-10  6.6884893E-09  5.8322316E-09  1.8563667E-09  1.6188171E-09  5.9465986E-02
   ca40     40  -3.2935986E-08  1.2980730E-06  1.3310090E-06  3.6027561E-07  3.6944010E-07 -1.0909176E-02
   ca41     41   6.0649659E-11  6.0649659E-11  0.0000000E+00  1.6833101E-11  0.0000000E+00  0.0000000E+00
   ca42     42   1.0627943E-09  1.0390449E-08  9.3276551E-09  2.8838327E-09  2.5890208E-09  4.6834521E-02
   ca43     43   3.2061065E-10  2.3131828E-09  1.9925721E-09  6.4201577E-10  5.5306615E-10  6.4768635E-02
   ca44     44   9.3038111E-10  3.2436116E-08  3.1505735E-08  9.0025303E-09  8.7448555E-09  1.2611971E-02
   ca45     45  -4.6514175E-19 -4.6514175E-19  0.0000000E+00 -1.2909847E-19  0.0000000E+00  0.0000000E+00
   ca46     46   1.7405135E-09  1.8036734E-09  6.3159901E-11  5.0060323E-10  1.7530911E-11  1.4556892E+00
   ca47     47   6.3544714E-31  6.3544714E-31  0.0000000E+00  1.7636613E-31  0.0000000E+00  0.0000000E+00
   ca48     48   8.0101037E-11  3.1611938E-09  3.0810927E-09  8.7737823E-10  8.5520024E-10  1.1119012E-02
   sc45     45   4.9539156E-10  1.3842464E-09  8.8885482E-10  3.8419273E-10  2.4671407E-10  1.9235523E-01
   sc46     46   3.9568698E-25  3.9568698E-25  0.0000000E+00  1.0982153E-25  0.0000000E+00  0.0000000E+00
   sc47     47  -2.6401511E-29 -2.6401511E-29  0.0000000E+00 -7.3276466E-30  0.0000000E+00  0.0000000E+00
   sc48     48   1.4575001E-32  5.7518321E-31  5.6060821E-31  1.5964008E-31  1.5560462E-31  0.0000000E+00
   ti46     46   3.1416203E-11  5.4618683E-09  5.4304521E-09  1.5159224E-09  1.5072977E-09  2.4779188E-03
   ti47     47   7.4932061E-11  5.0786455E-09  5.0037134E-09  1.4095602E-09  1.3888504E-09  6.4281872E-03
   ti48     48  -1.0857129E-09  4.9549119E-08  5.0634831E-08  1.3752184E-08  1.4054403E-08 -9.4407266E-03
   ti49     49   4.5874904E-10  4.2520356E-09  3.7932866E-09  1.1801375E-09  1.0528796E-09  4.9553949E-02
   ti50     50   1.6858948E-09  5.3920686E-09  3.7061738E-09  1.4965498E-09  1.0287002E-09  1.6280234E-01
    v51     51  -1.1276491E-10  8.0550349E-09  8.1677998E-09  2.2356468E-09  2.2670865E-09 -6.0649104E-03
   cr52     52  -8.1298879E-09  3.2669178E-07  3.3482166E-07  9.0672160E-08  9.2934421E-08 -1.0702629E-02
   cr53     53  -9.0751939E-10  3.7788531E-08  3.8696051E-08  1.0488074E-08  1.0740629E-08 -1.0333940E-02
   cr54     54   3.0277194E-09  1.2841720E-08  9.8140003E-09  3.5641743E-09  2.7240128E-09  1.1674981E-01
   mn55     55  -7.1287332E-09  2.8527842E-07  2.9240715E-07  7.9178022E-08  8.1161687E-08 -1.0746409E-02
   fe54     54  -5.6992576E-08  1.8696992E-06  1.9266918E-06  5.1892846E-07  5.3478016E-07 -1.3067789E-02
   fe55     55  -6.2273518E-17 -6.2273518E-17  0.0000000E+00 -1.7283797E-17  0.0000000E+00  0.0000000E+00
   fe56     56  -8.4978819E-07  3.0513758E-05  3.1363546E-05  8.4689864E-06  8.7053895E-06 -1.1956767E-02
   fe57     57   2.8965701E-09  7.4015963E-07  7.3726306E-07  2.0542871E-07  2.0463764E-07  1.6756237E-03
   fe58     58   1.3154745E-07  2.3138620E-07  9.9838743E-08  6.4220430E-08  2.7711636E-08  3.6501104E-01
   fe59     59   2.5722990E-23  2.5722990E-23  0.0000000E+00  7.1393261E-24  0.0000000E+00  0.0000000E+00
   fe60     60   2.4148360E-07  2.4148360E-07  0.0000000E+00  6.7022931E-08  0.0000000E+00  0.0000000E+00
   co59     59   5.6265947E-08  1.3326218E-07  7.6996230E-08  3.6986449E-08  2.1371378E-08  2.3821014E-01
   co60     60   8.5192995E-14  8.5192995E-14  0.0000000E+00  2.3645018E-14  0.0000000E+00  0.0000000E+00
   ni58     58  -3.2555931E-08  1.0691000E-06  1.1016559E-06  2.9672495E-07  3.0577996E-07 -1.3054959E-02
