# Minitial =  2.00 msun, Z = 0.0001, Mfinal = 0.685 msun, c13 pocket included (pmz = 2e-3msun)
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.7557180E-01  8.3676934E-01  1.0123411E+00  6.3632649E-01  7.6990002E-01 -8.2754321E-02
      d      2  -4.2671553E-07  1.4507479E-09  4.2816629E-07  1.1032303E-09  3.2562664E-07 -2.4700537E+00
    he3      3   1.9754271E-04  2.0026613E-04  2.7234196E-06  1.5229364E-04  2.0712000E-06  1.8664597E+00
    he4      4   1.3201252E-01  4.3443936E-01  3.0242684E-01  3.3037212E-01  2.2999999E-01  1.5727559E-01
    li7      7  -3.8962444E-12  7.1732384E-11  7.5628628E-11  5.4549341E-11  5.7516662E-11 -2.3004159E-02
    be7      7   1.5169787E-13  1.5169787E-13  0.0000000E+00  1.1535959E-13  0.0000000E+00  0.0000000E+00
     b8      8   8.7230796E-29  8.7230796E-29  0.0000000E+00  6.6335202E-29  0.0000000E+00  0.0000000E+00
    c12     12   3.3975154E-02  3.3997666E-02  2.2512129E-05  2.5853738E-02  1.7120798E-05  3.1789994E+00
    c13     13   1.5028967E-06  1.7755752E-06  2.7267856E-07  1.3502473E-06  2.0737599E-07  8.1365490E-01
    c14     14   3.9540261E-08  3.9540261E-08  0.0000000E+00  3.0068637E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   7.2637915E-05  7.9290781E-05  6.6528646E-06  6.0297170E-05  5.0595995E-06  1.0761808E+00
    n15     15   2.5668276E-08  4.1593022E-08  1.5924746E-08  3.1629675E-08  1.2110999E-08  4.1691473E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   9.9573750E-04  1.0508132E-03  5.5075699E-05  7.9909747E-04  4.1885865E-05  1.2805322E+00
    o17     17   9.4202375E-07  9.6425481E-07  2.2231090E-08  7.3327357E-07  1.6907064E-08  1.6371979E+00
    o18     18  -5.5326467E-08  6.8888923E-08  1.2421539E-07  5.2387012E-08  9.4467595E-08 -2.5605923E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   1.2593357E-05  1.2596569E-05  3.2109930E-09  9.5791393E-06  2.4420066E-09  3.5935798E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.4689125E-04  1.5803739E-04  1.1146140E-05  1.2018052E-04  8.4767998E-06  1.1516021E+00
   ne21     21   4.3086347E-06  4.3366895E-06  2.8054695E-08  3.2978626E-06  2.1336000E-08  2.1891196E+00
   ne22     22   7.6511041E-03  7.6520056E-03  9.0152480E-07  5.8190157E-03  6.8562258E-07  3.9287643E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   3.2990813E-23  3.2990813E-23  0.0000000E+00  2.5088069E-23  0.0000000E+00  0.0000000E+00
   na23     23   2.3673686E-04  2.3699366E-04  2.5680072E-07  1.8022330E-04  1.9530066E-07  2.9651072E+00
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   8.1511957E-05  8.6828775E-05  5.3168214E-06  6.6029483E-05  4.0435198E-06  1.2129784E+00
   mg25     25   8.0585800E-05  8.1286948E-05  7.0114822E-07  6.1815168E-05  5.3323333E-07  2.0641778E+00
   mg26     26   9.7368058E-05  9.8170916E-05  8.0285650E-07  7.4654687E-05  6.1058398E-07  2.0873117E+00
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   3.0415531E-08  3.0415531E-08  0.0000000E+00  2.3129681E-08  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   2.6238940E-06  3.1128079E-06  4.8891383E-07  2.3671541E-06  3.7182599E-07  8.0388677E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   1.3775461E-06  7.2646139E-06  5.8870678E-06  5.5244209E-06  4.4772000E-06  9.1280244E-02
   si29     29   9.9745847E-08  4.0935294E-07  3.0960709E-07  3.1129500E-07  2.3546065E-07  1.2125383E-01
   si30     30   1.0699561E-07  3.1813164E-07  2.1113603E-07  2.4192519E-07  1.6057200E-07  1.7801127E-01
    p31     31   1.5266251E-07  2.0385943E-07  5.1196924E-08  1.5502617E-07  3.8935998E-08  6.0005373E-01
    p32     32   1.6855397E-32  1.6855397E-32  0.0000000E+00  1.2817792E-32  0.0000000E+00  0.0000000E+00
    p33     33   3.9240004E-29  3.9240004E-29  0.0000000E+00  2.9840307E-29  0.0000000E+00  0.0000000E+00
    s32     32  -2.2007953E-08  2.7991000E-06  2.8211080E-06  2.1285930E-06  2.1454932E-06 -3.4345309E-03
    s33     33   4.1503050E-09  2.7442091E-08  2.3291786E-08  2.0868509E-08  1.7713738E-08  7.1181186E-02
    s34     34   2.1377929E-08  1.5683887E-07  1.3546094E-07  1.1926909E-07  1.0301999E-07  6.3606389E-02
    s35     35   2.2992594E-26  2.2992594E-26  0.0000000E+00  1.7484862E-26  0.0000000E+00  0.0000000E+00
    s36     36   3.5712437E-09  4.2399173E-09  6.6867367E-10  3.2242715E-09  5.0853599E-10  8.0210990E-01
   cl35     35  -1.5703030E-09  2.7369845E-08  2.8940148E-08  2.0813570E-08  2.2009399E-08 -2.4261616E-02
   cl36     36   7.2414817E-11  7.2414817E-11  0.0000000E+00  5.5068301E-11  0.0000000E+00  0.0000000E+00
   cl37     37   1.2572454E-08  2.2350388E-08  9.7779340E-09  1.6996491E-08  7.4362601E-09  3.5900471E-01
   ar36     36  -3.3271419E-08  5.0563750E-07  5.3890892E-07  3.8451520E-07  4.0984804E-07 -2.7709348E-02
   ar37     37   1.3096029E-26  1.3096029E-26  0.0000000E+00  9.9589575E-27  0.0000000E+00  0.0000000E+00
   ar38     38   1.3156722E-08  1.1658338E-07  1.0342666E-07  8.8656556E-08  7.8657465E-08  5.1970899E-02
   ar39     39   4.0446471E-13  4.0446471E-13  0.0000000E+00  3.0757772E-13  0.0000000E+00  0.0000000E+00
   ar40     40   2.3994267E-09  2.5735545E-09  1.7412774E-10  1.9570756E-09  1.3242665E-10  1.1696322E+00
    k39     39   1.4941541E-09  2.9551057E-08  2.8056903E-08  2.2472285E-08  2.1337678E-08  2.2500087E-02
    k40     40   5.1254440E-10  5.1708660E-10  4.5421800E-12  3.9322173E-10  3.4543937E-12  2.0562656E+00
    k41     41   1.4158859E-09  3.5444669E-09  2.1285811E-09  2.6954121E-09  1.6188165E-09  2.2142754E-01
   ca40     40  -2.5720908E-08  4.6005550E-07  4.8577641E-07  3.4985209E-07  3.6943999E-07 -2.3659440E-02
   ca41     41   1.0193270E-10  1.0193270E-10  0.0000000E+00  7.7515355E-11  0.0000000E+00  0.0000000E+00
   ca42     42   1.1031274E-09  4.5074282E-09  3.4043008E-09  3.4277019E-09  2.5890199E-09  1.2186765E-01
   ca43     43   2.8103270E-10  1.0082588E-09  7.2722611E-10  7.6673673E-10  5.5306598E-10  1.4186932E-01
   ca44     44   6.3353323E-10  1.2132135E-08  1.1498602E-08  9.2259578E-09  8.7448528E-09  2.3258965E-02
   ca45     45   1.0074204E-27  1.0074204E-27  0.0000000E+00  7.6609916E-28  0.0000000E+00  0.0000000E+00
   ca46     46   8.9645052E-10  9.1950192E-10  2.3051380E-11  6.9924100E-10  1.7530906E-11  1.6008226E+00
   ca47     47  -2.3155459E-37 -2.3155459E-37  0.0000000E+00 -1.7608713E-37  0.0000000E+00  0.0000000E+00
   ca48     48  -1.6346369E-11  1.1081557E-09  1.1245020E-09  8.4270391E-10  8.5520002E-10 -6.3926866E-03
   sc45     45   3.7765449E-10  7.0205858E-10  3.2440409E-10  5.3388483E-10  2.4671401E-10  3.3525378E-01
   sc46     46   1.3824807E-28  1.3824807E-28  0.0000000E+00  1.0513160E-28  0.0000000E+00  0.0000000E+00
   sc47     47  -6.2996953E-37 -6.2996953E-37  0.0000000E+00 -4.7906426E-37  0.0000000E+00  0.0000000E+00
   sc48     48  -2.9738126E-33  2.0163057E-31  2.0460438E-31  1.5333122E-31  1.5560458E-31  0.0000000E+00
   ti46     46   9.5752295E-12  1.9915194E-09  1.9819442E-09  1.5144633E-09  1.5072972E-09  2.0598755E-03
   ti47     47  -3.7652770E-11  1.7885452E-09  1.8261980E-09  1.3601104E-09  1.3888499E-09 -9.0811700E-03
   ti48     48  -1.6675745E-09  1.6812548E-08  1.8480122E-08  1.2785207E-08  1.4054399E-08 -4.1104522E-02
   ti49     49   1.2911975E-09  2.6756279E-09  1.3844305E-09  2.0346980E-09  1.0528793E-09  2.8612137E-01
   ti50     50   4.2353414E-09  5.5879785E-09  1.3526370E-09  4.2494133E-09  1.0286999E-09  6.1604029E-01
    v51     51  -1.1438206E-10  2.8666081E-09  2.9809901E-09  2.1799300E-09  2.2670859E-09 -1.7025411E-02
   cr52     52  -5.7832210E-09  1.1641616E-07  1.2219938E-07  8.8529397E-08  9.2934400E-08 -2.1088988E-02
   cr53     53  -4.8863757E-10  1.3634206E-08  1.4122843E-08  1.0368217E-08  1.0740626E-08 -1.5325535E-02
   cr54     54   4.7781374E-09  8.3599394E-09  3.5818020E-09  6.3573680E-09  2.7240119E-09  3.6806834E-01
