# Minitial =  3.00 msun, Z = 0.0001, Mfinal = 0.813 msun, no c13 pocket
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.0287046E-01  1.5807847E+00  1.6836551E+00  7.2280961E-01  7.6990002E-01 -2.7410412E-02
      d      2  -7.1110378E-07  9.9256836E-10  7.1209632E-07  4.5384926E-10  3.2562664E-07 -2.8558083E+00
    he3      3   2.1008927E-04  2.1461867E-04  4.5294018E-06  9.8133823E-05  2.0712000E-06  1.6755967E+00
    he4      4   7.6929927E-02  5.7990521E-01  5.0297529E-01  2.6516014E-01  2.2999999E-01  6.1780449E-02
    li7      7   7.3407492E-08  7.3533272E-08  1.2578026E-10  3.3622896E-08  5.7516662E-11  2.7668414E+00
    be7      7   3.9971559E-09  3.9971559E-09  0.0000000E+00  1.8276890E-09  0.0000000E+00  0.0000000E+00
     b8      8   6.3179544E-22  6.3179544E-22  0.0000000E+00  2.8888680E-22  0.0000000E+00  0.0000000E+00
    c12     12   2.3284074E-02  2.3321515E-02  3.7440601E-05  1.0663701E-02  1.7120798E-05  2.7943840E+00
    c13     13   6.5650087E-04  6.5695436E-04  4.5349998E-07  3.0039065E-04  2.0737599E-07  3.1609280E+00
    c14     14   2.9736690E-08  2.9736690E-08  0.0000000E+00  1.3597023E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.6152760E-04  1.7259218E-04  1.1064581E-05  7.8917314E-05  5.0595995E-06  1.1930562E+00
    n15     15  -2.1694294E-08  4.7906354E-09  2.6484930E-08  2.1905053E-09  1.2110999E-08 -7.4263567E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   4.3130451E-04  5.2290258E-04  9.1598071E-05  2.3909583E-04  4.1885865E-05  7.5650454E-01
    o17     17   1.0924277E-06  1.1294010E-06  3.6973198E-08  5.1641564E-07  1.6907064E-08  1.4849312E+00
    o18     18  -1.3900103E-07  6.7585347E-08  2.0658638E-07  3.0903223E-08  9.4467595E-08 -4.8527908E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   6.4210838E-07  6.4744870E-07  5.3402998E-09  2.9604422E-07  2.4420066E-09  2.0836098E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.6572665E-05  3.5110148E-05  1.8537483E-05  1.6054022E-05  8.4767998E-06  2.7735195E-01
   ne21     21   2.3101049E-06  2.3567636E-06  4.6658609E-08  1.0776240E-06  2.1336000E-08  1.7033542E+00
   ne22     22   9.2860858E-04  9.3010796E-04  1.4993532E-06  4.2528941E-04  6.8562258E-07  2.7925994E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   4.0962765E-13  4.0962765E-13  0.0000000E+00  1.8730117E-13  0.0000000E+00  0.0000000E+00
   na23     23   1.3855521E-05  1.4282614E-05  4.2709306E-07  6.5306876E-06  1.9530066E-07  1.5242552E+00
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   3.9538299E-06  1.2796398E-05  8.8425677E-06  5.8511191E-06  4.0435198E-06  1.6047940E-01
