# Minitial =  1.25 msun, Z = 0.0001, Mfinal = 0.668 msun, c13 pocket included (pmz = 2e-3msun)
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -3.0963540E-02  4.1706991E-01  4.4803345E-01  7.1661496E-01  7.6990002E-01 -3.1148458E-02
      d      2  -1.3098560E-07  5.8508657E-08  1.8949426E-07  1.0053034E-07  3.2562664E-07 -5.1042283E-01
    he3      3   1.3200594E-04  1.3321124E-04  1.2053083E-06  2.2888530E-04  2.0712000E-06  2.0433958E+00
    he4      4   2.6789322E-02  1.6063488E-01  1.3384555E-01  2.7600494E-01  2.2999999E-01  7.9189032E-02
    li7      7   1.0548303E-10  1.3895411E-10  3.3471084E-11  2.3875277E-10  5.7516662E-11  6.1815470E-01
    be7      7   5.6788303E-13  5.6788303E-13  0.0000000E+00  9.7574401E-13  0.0000000E+00  0.0000000E+00
     b8      8   1.8343469E-26  1.8343469E-26  0.0000000E+00  3.1517988E-26  0.0000000E+00  0.0000000E+00
    c12     12   3.4996052E-03  3.5095685E-03  9.9632298E-06  6.0301861E-03  1.7120798E-05  2.5468068E+00
    c13     13   4.8825268E-07  6.0893251E-07  1.2067980E-07  1.0462758E-06  2.0737599E-07  7.0288771E-01
    c14     14   2.0943294E-09  2.0943294E-09  0.0000000E+00  3.5985039E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   2.1702243E-05  2.4646612E-05  2.9443690E-06  4.2348129E-05  5.0595995E-06  9.2271811E-01
    n15     15   3.1541351E-08  3.8589192E-08  7.0478414E-09  6.6304452E-08  1.2110999E-08  7.3836273E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   1.5305281E-04  1.7742775E-04  2.4374944E-05  3.0485867E-04  4.1885865E-05  8.6203110E-01
    o17     17   1.6458554E-07  1.7442440E-07  9.8388497E-09  2.9969829E-07  1.6907064E-08  1.2486161E+00
    o18     18   2.9974601E-09  5.7971665E-08  5.4974205E-08  9.9607668E-08  9.4467595E-08  2.3009902E-02
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
